"Цена","Название","Владелец","Доступно"
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Наручи охранника (93)","",1
39000,"Наручи охранника (93)","",2
39000,"Нефритовые наголенники (49)","",1
39000,"Тяжелые ламеллярные поножи (54)","",1
38900,"Поручи карибу (146)","",1
38900,"Ремень осады (94)","",1
38900,"Шляпа Огненного Сердца (84)","",1
38900,"Перчатки из яркой ткани (54)","",15
38900,"Кобальтовое кольцо (29)","",1
38900,"Кобальтовое кольцо (29)","",1
38900,"Кобальтовое кольцо (29)","",1
38900,"Баскинет бретера (40)","",2
38900,"Кираса Нараксиса (27)","",3
38800,"Шлем Терзающего Бича (138)","",1
38800,"Шлем Терзающего Бича (138)","",1
38800,"Шлем Терзающего Бича (138)","",1
38800,"Шлем Терзающего Бича (138)","",1
38800,"Шлем Терзающего Бича (138)","",1
38800,"Шлем Терзающего Бича (138)","",1
38800,"Башмаки Кровавой Чешуи (90)","",1
38800,"Башмаки Кровавой Чешуи (90)","",1
38800,"Башмаки Кровавой Чешуи (90)","",1
38800,"Башмаки Кровавой Чешуи (90)","",2
38800,"Башмаки Кровавой Чешуи (90)","",1
38800,"Синяя драгоценность (10)","",1
38800,"Хромированный барбют (44)","",4
38700,"Сапоги карибу (146)","",1
38700,"Сапоги карибу (146)","",1
38700,"Сапоги карибу (146)","",1
38700,"Сапоги карибу (146)","",1
38700,"Сапоги карибу (146)","",1
38700,"Сапоги опоры (142)","",2
38700,"Сапоги опоры (142)","",1
38700,"Пояс повелителя стихий (120)","",2
38700,"Пояс повелителя стихий (120)","",1
38600,"Мур'далакский ремень (138)","",1
38600,"Мур'далакский ремень (138)","",1
38600,"Мур'далакский ремень (138)","",1
38600,"Мур'далакский ремень (138)","",2
38600,"Мур'далакский ремень (138)","",3
38600,"Мур'далакский ремень (138)","",1
38600,"Мур'далакский ремень (138)","",1
38600,"Пояс Темной Чешуи (81)","",1
38600,"Сапоги Костедробителя (111)","",2
38600,"Сапоги Костедробителя (111)","",1
38600,"Сапоги Костедробителя (111)","",1
38500,"Ниффлварские наручники (142)","",1
38500,"Ньордские сапоги (134)","",1
38500,"Ньордские сапоги (134)","",1
38500,"Ньордские сапоги (134)","",1
38500,"Ньордские сапоги (134)","",1
38500,"Мур'далакский шлем (138)","",1
38500,"Мур'далакский шлем (138)","",1
38500,"Мур'далакский шлем (138)","",1
38500,"Амулет ускользающего могущества (94)","",2
38500,"Расколотый полный шлем (114)","",3
38500,"Расколотый полный шлем (114)","",1
38500,"Расколотый полный шлем (114)","",1
38500,"Расколотый полный шлем (114)","",1
38400,"Набедренники Зловещего Плавника (93)","",1
38400,"Кольчужные браслеты грифона (47)","",1
38400,"Кольчужные браслеты грифона (47)","",1
38300,"Далеченский капюшон (130)","",1
38300,"Далеченский капюшон (130)","",1
38300,"Штаны туманного тростника (102)","",1
38200,"Ниффлварские наручники (142)","",1
38200,"Ниффлварские наручники (142)","",1
38200,"Ниффлварские наручники (142)","",1
38200,"Жилет безумия (93)","",1
38200,"Жилет безумия (93)","",1
38100,"Жилет безумия (93)","",1
38100,"Жезл Геоманта (41)","",1
38100,"Жезл Геоманта (41)","",1
38100,"Жезл Геоманта (41)","",1
38100,"Жезл Геоманта (41)","",1
38000,"Скомские наголенники (138)","",1
38000,"Скомские наголенники (138)","",1
38000,"Скомский стеганный пояс (138)","",1
38000,"Клобук карибу (146)","",1
38000,"Клобук карибу (146)","",1
38000,"Сапоги Терзающего Бича (138)","",1
38000,"Кровоспоровый капюшон (134)","",1
38000,"Кровоспоровый капюшон (134)","",1
38000,"Далеченские сапоги (130)","",3
38000,"Далеченские сапоги (130)","",1
38000,"Пояс ядовитой дымки (48)","",11
37900,"Ремень Завоевателя (114)","",1
37900,"Ремень Завоевателя (114)","",1
37900,"Хан'аишский ремень (96)","",1
37900,"Хан'аишский ремень (96)","",1
37900,"Хан'аишский ремень (96)","",1
37900,"Хан'аишский ремень (96)","",1
37900,"Хан'аишский ремень (96)","",1
37900,"Набедренники Зловещего Плавника (93)","",1
37900,"Набедренники Зловещего Плавника (93)","",1
37900,"Шапка охранника (93)","",1
37900,"Шутовские поножи (40)","",1
37900,"Шутовские поножи (40)","",1
37800,"Обмотки Непреклонности (81)","",1
37700,"Сфера из черепа демона (138)","",1
37700,"Далеченские манжеты (130)","",2
37700,"Обмотки Непреклонности (81)","",1
37600,"Наручники косатки (146)","",1
37600,"Пояс опоры (142)","",1
37600,"Пояс опоры (142)","",1
37600,"Пояс опоры (142)","",1
37500,"Наручи Янтарной Сосны (150)","",1
37500,"Наручи Янтарной Сосны (150)","",2
37500,"Наручи Янтарной Сосны (150)","",1
37500,"Волдрунские браслеты (150)","",1
37500,"Волдрунские браслеты (150)","",1
37500,"Мур'далакские повязки (138)","",2
37500,"Убор Мглистой пещеры (46)","",1
37400,"Сфера из черепа демона (138)","",1
37400,"Сфера из черепа демона (138)","",1
37400,"Шнурованный ремень барабанчей (146)","",1
37400,"Оплечье Болотного Когтя (96)","",1
37400,"Штаны охранника (93)","",2
37400,"Убор Мглистой пещеры (46)","",1
37400,"Убор Мглистой пещеры (46)","",1
37400,"Шпионская броня (35)","",1
37300,"Сфера из черепа демона (138)","",1
37300,"Сфера из черепа демона (138)","",3
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",2
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",2
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",1
37300,"Наручи барабанчей (146)","",2
37300,"Наручи барабанчей (146)","",1
37300,"Наручи барабанчей (146)","",1
37300,"Оплечье Болотного Когтя (96)","",1
37300,"Оплечье Болотного Когтя (96)","",1
37200,"Сапоги бухты Кинжалов (130)","",1
37200,"Сапоги бухты Кинжалов (130)","",1
37200,"Сапоги бухты Кинжалов (130)","",1
37200,"Мур'далакские повязки (138)","",1
37200,"Мур'далакские повязки (138)","",1
37200,"Мур'далакские повязки (138)","",1
37200,"Оплечье Болотного Когтя (96)","",2
37200,"Наплечье старшего бригадира (40)","",1
37100,"Шнурованный ремень барабанчей (146)","",1
37100,"Перчатки Боевого Молота (108)","",1
37000,"Шнурованный ремень барабанчей (146)","",4
37000,"Шнурованный ремень барабанчей (146)","",1
37000,"Шнурованный ремень барабанчей (146)","",1
37000,"Тяжелые наручи из чешуи кроколиска (94)","",1
37000,"Плащ падальщика (90)","",1
37000,"Плащ падальщика (90)","",1
37000,"Плащ Адского Пламени (87)","",2
37000,"Наплечье болотного убийцы (93)","",1
37000,"Экспедиционный ремень (117)","",1
37000,"Наплечье Отребья (90)","",1
37000,"Плащ Нефритового Пламени (49)","",1
37000,"Плащ Нефритового Пламени (49)","",2
37000,"Корона Неупокоенных (39)","",1
37000,"Корона Неупокоенных (39)","",1
37000,"Кровотканое оплечье (47)","",1
37000,"Кровотканое оплечье (47)","",2
37000,"Атаманские перчатки (49)","",1
37000,"Атаманские перчатки (49)","",1
37000,"Атаманские перчатки (49)","",1
37000,"Нагрудник Заговорщика (50)","",1
37000,"Нагрудник Заговорщика (50)","",1
37000,"Нагрудник Заговорщика (50)","",1
37000,"Капитанский венец (42)","",1
37000,"Капитанский венец (42)","",1
37000,"Солдатская броня (18)","",2
37000,"Солдатская броня (18)","",1
36900,"Повязки барабанчей (146)","",1
36900,"Повязки барабанчей (146)","",2
36900,"Повязки барабанчей (146)","",1
36900,"Повязки барабанчей (146)","",1
36900,"Повязки барабанчей (146)","",1
36900,"Шнурованный ремень барабанчей (146)","",1
36900,"Шнурованный ремень барабанчей (146)","",3
36900,"Шнурованный ремень барабанчей (146)","",3
36900,"Хан'аишские наголенники (96)","",1
36900,"Наплечье болотного убийцы (93)","",1
36900,"Шапка охранника (93)","",2
36900,"Шапка охранника (93)","",1
36900,"Шапка охранника (93)","",1
36900,"Перчатки грабителя (34)","",1
36900,"Перчатки грабителя (34)","",1
36900,"Перчатки грабителя (34)","",1
36800,"Жезл Моления (90)","",1
36800,"Жезл Моления (90)","",2
36800,"Жезл Моления (90)","",1
36800,"Жезл Моления (90)","",2
36800,"Золотое кольцо с дренитом (93)","",11
36500,"Наручи Янтарной Сосны (150)","",1
36500,"Наручи Янтарной Сосны (150)","",1
36500,"Наручи Янтарной Сосны (150)","",1
36500,"Наплечье болотного убийцы (93)","",1
36500,"Рукавицы Кровавой Чешуи (90)","",2
36500,"Рукавицы Кровавой Чешуи (90)","",1
36500,"Рукавицы Кровавой Чешуи (90)","",1
36500,"Плетеный нагрудник Непреклонности (81)","",1
36500,"Плетеный нагрудник Непреклонности (81)","",1
36500,"Плетеный нагрудник Непреклонности (81)","",1
36500,"Целительное кольцо из истинного серебра (48)","",133
36400,"Набедренники ловчего Пустоты (87)","",1
36400,"Сапоги солнцеруха (96)","",1
36400,"Сапоги солнцеруха (96)","",1
36400,"Сапоги солнцеруха (96)","",1
36100,"Символические тяжелые наручи (41)","",4
36000,"Кровоспоровые браслеты (134)","",1
36000,"Факел туманного тростника (96)","",1
36000,"Факел туманного тростника (96)","",1
36000,"Набедренники ловчего Пустоты (87)","",1
36000,"Набедренники ловчего Пустоты (87)","",1
36000,"Набедренники ловчего Пустоты (87)","",1
36000,"Жакет гризли (16)","",1
35900,"Далеченское одеяние (130)","",2
35900,"Далеченское одеяние (130)","",1
35900,"Далеченское одеяние (130)","",2
35900,"Заледеневшие латные штаны (132)","",1
35900,"Набедренники ловчего Пустоты (87)","",1
35900,"Сапоги следопыта (99)","",1
35900,"Жакет гризли (16)","",1
35800,"Далеченское одеяние (130)","",1
35800,"Кушак Огрона (42)","",1
35700,"Кровоспоровые браслеты (134)","",2
35700,"Кровоспоровые браслеты (134)","",1
35700,"Кровоспоровые браслеты (134)","",2
35700,"Кровоспоровые браслеты (134)","",2
35700,"Капитанские рукавицы (41)","",1
35700,"Капитанские рукавицы (41)","",1
35700,"Капитанские рукавицы (41)","",1
35700,"Капитанские рукавицы (41)","",1
35500,"Заиндевелый матерчатый жилет (132)","",2
35500,"Ремень коготаря (99)","",1
35500,"Ремень коготаря (99)","",1
35500,"Ремень коготаря (99)","",1
35500,"Брюки безумия (93)","",1
35500,"Брюки безумия (93)","",1
35500,"Брюки безумия (93)","",1
35500,"Большая вудуистская маска (44)","",8
35400,"Анго'рошские башмаки (84)","",1
35400,"Ханские наручники (45)","",3
35300,"Анго'рошские башмаки (84)","",1
35300,"Анго'рошские башмаки (84)","",1
35200,"Кровоспоровые поножи (134)","",2
35200,"Кровоспоровые поножи (134)","",1
35200,"Кровоспоровые поножи (134)","",1
35200,"Кровоспоровые поножи (134)","",1
35200,"Кровоспоровые поножи (134)","",1
35000,"Золотой сетчатый ошейник (142)","",2
35000,"Золотой сетчатый ошейник (142)","",1
35000,"Золотой сетчатый ошейник (142)","",1
35000,"Перчатки Халгринда (146)","",1
35000,"Перчатки Халгринда (146)","",1
35000,"Перчатки Халгринда (146)","",1
35000,"Ньордские наплечные щитки (134)","",1
35000,"Ньордские наплечные щитки (134)","",1
35000,"Башмаки Темного Гребня (87)","",1
35000,"Башмаки Темного Гребня (87)","",1
35000,"Нагрудник солнцеруха (96)","",1
35000,"Нагрудник солнцеруха (96)","",1
35000,"Щит боевой раскраски (20)","",1
35000,"Геомантский наплеч (38)","",1
35000,"Плащ изменника (48)","",1
35000,"Сапоги следопыта (44)","",1
35000,"Щит оруженосца (13)","",2
35000,"Перчатки Заговорщика (46)","",1
35000,"Императорский кожаный пояс (42)","",1
35000,"Коричневатая шляпа (37)","",1
34900,"Хаал'ешские поножи (84)","",1
34900,"Могучий полный шлем (51)","",1
34900,"Могучий полный шлем (51)","",1
34900,"Кровотканое оплечье (47)","",2
34800,"Нефритовый венец (52)","",1
34700,"Ботфорты мастера (109)","",11
34700,"Шлем отмщения (87)","",1
34700,"Шлем отмщения (87)","",1
34700,"Шлем отмщения (87)","",1
34700,"Королевские перчатки (44)","",1
34700,"Королевские перчатки (44)","",1
34700,"Королевские перчатки (44)","",1
34600,"Шлем отмщения (87)","",1
34500,"Боевой пояс Болотного Когтя (96)","",1
34500,"Шлем отмщения (87)","",2
34500,"Закаленный в крови полный шлем (50)","",1
34500,"Кровотканые штаны (48)","",1
34500,"Кровотканые штаны (48)","",1
34500,"Поножи охотника (42)","",1
34500,"Поножи охотника (42)","",1
34300,"Поножи осколка голема (46)","",3
34300,"Жезл расплавленного огня (35)","",8
34200,"Боевой пояс солнцеруха (96)","",1
34000,"Факел туманного тростника (96)","",1
34000,"Боевой пояс Болотного Когтя (96)","",1
34000,"Боевой пояс Болотного Когтя (96)","",2
34000,"Нагрудник солнцеруха (96)","",1
34000,"Нагрудник солнцеруха (96)","",1
34000,"Закаленный в крови полный шлем (50)","",1
34000,"Закаленный в крови полный шлем (50)","",1
34000,"Закаленный в крови полный шлем (50)","",1
34000,"Щит оруженосца (13)","",1
34000,"Решетчатые костяные рукавицы (36)","",6
34000,"Шлем клеврета (50)","",4
33900,"Посох книжника (32)","",1
33900,"Брюки лучника (37)","",1
33900,"Брюки лучника (37)","",1
33900,"Брюки лучника (37)","",1
33900,"Брюки лучника (37)","",1
33900,"Брюки лучника (37)","",1
33700,"Капюшон изменника (50)","",1
33700,"Капюшон изменника (50)","",1
33600,"Большие вудуистские штаны (47)","",6
33500,"Башмаки Темной Чешуи (81)","",1
33500,"Башмаки Темной Чешуи (81)","",1
33500,"Непроницаемый плащ (54)","",1
33500,"Непроницаемый плащ (54)","",1
33500,"Непроницаемый плащ (54)","",1
33500,"Громадный нагрудный доспех (28)","",3
33500,"Эполеты Драконьего огня (61)","",1
33300,"Символические ножные латы (42)","",3
33200,"Авангардные тяжелые наручи (52)","",3
33200,"Лунные поножи (45)","",1
33200,"Плащ из рунической ткани (53)","",5
33200,"Укрепленные рукавицы (25)","",1
33200,"Укрепленные рукавицы (25)","",1
33100,"Тяжелый ламеллярный нагрудник (55)","",1
33100,"Сфера могущества (26)","",1
33000,"Перчатки Терзающего Бича (138)","",1
33000,"Башмаки Темной Чешуи (81)","",1
33000,"Сапоги Веселого Черепа (90)","",1
33000,"Сапоги Веселого Черепа (90)","",3
33000,"Поножи Огненного Сердца (84)","",1
33000,"Тяжелый ламеллярный нагрудник (55)","",1
33000,"Плащ изменника (48)","",1
32900,"Хаал'ешские поножи (84)","",1
32900,"Хаал'ешские поножи (84)","",1
32900,"Хаал'ешские поножи (84)","",2
32900,"Бугайский щит (50)","",1
32900,"Бугайский щит (50)","",1
32900,"Тяжелый зубчатый пояс (42)","",1
32800,"Наручи Соколиного Глаза (35)","",1
32600,"Наплечные щитки боевого горна (28)","",1
32600,"Наплечные щитки боевого горна (28)","",1
32500,"Пояс Кровавой Чешуи (90)","",1
32500,"Пояс Кровавой Чешуи (90)","",1
32500,"Пояс Кровавой Чешуи (90)","",1
32500,"Башмаки Темной Чешуи (81)","",1
32500,"Рукавицы Зовущего битву (53)","",13
32500,"Селениевый перстень (55)","",1
32500,"Эбеновый ремень (54)","",8
32400,"Нагрудник Огненного Сердца (84)","",1
32400,"Величавые рукавицы (53)","",2
32400,"Непромокаемая шапка (32)","",1
32400,"Селениевый перстень (55)","",1
32400,"Шпионский шнурованный ремень (32)","",1
32300,"Прочные наплечники (30)","",1
32300,"Прочные наплечники (30)","",2
32300,"Багровый шелковый пояс (35)","",11
32200,"Плащ повелителя стихий (93)","",1
32200,"Плащ повелителя стихий (93)","",2
32200,"Плащ повелителя стихий (93)","",1
32200,"Плащ повелителя стихий (93)","",1
32100,"Ремень лорда бури (88)","",14
32100,"Пояс болотного убийцы (93)","",1
32100,"Пояс болотного убийцы (93)","",1
32100,"Хаал'ешский жакет (84)","",1
32100,"Хаал'ешский жакет (84)","",1
32100,"Хаал'ешский жакет (84)","",1
32100,"Рукавицы Бессердечности (53)","",1
32000,"Копия штанов повелителя зверей (1)","",6
32000,"Башмаки болотного убийцы (93)","",1
32000,"Башмаки болотного убийцы (93)","",1
32000,"Кираса непреклонности (43)","",1
32000,"Прочные наплечники (30)","",1
32000,"Прочные наплечники (30)","",1
32000,"Прочные наплечники (30)","",1
32000,"Прочные наплечники (30)","",2
32000,"Промасленный плащ (44)","",1
32000,"Перчатки странника (55)","",1
32000,"Перчатки странника (55)","",1
32000,"Чеканный латный шлем (43)","",1
32000,"Чеканный латный шлем (43)","",1
32000,"Чешуйчатые кожаные поножи (33)","",1
32000,"Укрепленные рукавицы (25)","",1
32000,"Тяжелые мифриловые латные рукавицы (45)","",27
31900,"Сапоги отмщения (87)","",1
31900,"Сапоги отмщения (87)","",1
31900,"Сапоги отмщения (87)","",1
31900,"Кираса непреклонности (43)","",1
31900,"Кираса непреклонности (43)","",1
31900,"Кираса непреклонности (43)","",2
31900,"Чеканный латный шлем (43)","",1
31900,"Чешуйчатые кожаные поножи (33)","",1
31900,"Чешуйчатые кожаные поножи (33)","",1
31900,"Укрепленные рукавицы (25)","",1
31900,"Укрепленные рукавицы (25)","",1
31900,"Укрепленные рукавицы (25)","",1
31900,"Добротные плетеные штаны (23)","",1
31800,"Разноцветные бусы (96)","",1
31800,"Разноцветные бусы (96)","",1
31800,"Разноцветные бусы (96)","",1
31800,"Разноцветные бусы (96)","",1
31800,"Разноцветные бусы (96)","",1
31800,"Чеканный латный шлем (43)","",1
31700,"Величавые башмаки (53)","",1
31600,"Хаал'ешское наплечье (84)","",2
31600,"Хаал'ешское наплечье (84)","",1
31600,"Хаал'ешское наплечье (84)","",1
31600,"Полуночный кушак (38)","",1
31600,"Величавые башмаки (53)","",1
31600,"Величавые башмаки (53)","",1
31600,"Величавые башмаки (53)","",1
31600,"Чешуйчатые кожаные наручи (29)","",1
31500,"Шлем Болотного Когтя (96)","",1
31500,"Шлем Болотного Когтя (96)","",1
31500,"Шлем Болотного Когтя (96)","",1
31500,"Полуночный кушак (38)","",1
31500,"Полуночный кушак (38)","",1
31300,"Опорки Костеглодов (81)","",1
31300,"Латный пояс из оскверненного железа (90)","",19
31300,"Впечатляющая бандана (48)","",1
31200,"Рукавицы рыцаря (52)","",1
31200,"Украшенные гербом наплечники (30)","",3
31100,"Невоздержанные поножи (56)","",1
31000,"Башмаки болотного убийцы (93)","",1
31000,"Наручи Кровавой Чешуи (90)","",1
31000,"Наручи Темного Гребня (87)","",1
31000,"Шлем Болотного Когтя (96)","",1
31000,"Сапоги из ткани Пустоты (108)","",20
31000,"Жесткие мокасины (21)","",1
31000,"Рукавицы рыцаря (52)","",1
31000,"Плащ из змеиной кожи (50)","",1
31000,"Паутинный жезл (50)","",1
30900,"Оплечье ловчего Пустоты (87)","",1
30900,"Оплечье ловчего Пустоты (87)","",1
30900,"Оплечье ловчего Пустоты (87)","",1
30900,"Оплечье ловчего Пустоты (87)","",2
30900,"Военный наплеч (43)","",1
30900,"Наручи странника (54)","",1
30800,"Поножи чужеземца (81)","",1
30800,"Рукавицы рыцаря (52)","",1
30800,"Наемнический кулачный щит (50)","",1
30800,"Паутинный жезл (50)","",1
30800,"Паутинный жезл (50)","",1
30800,"Паутинный жезл (50)","",2
30700,"Оплечье ловчего Пустоты (87)","",1
30700,"Оплечье ловчего Пустоты (87)","",1
30700,"Копейный щит Черепа (38)","",1
30600,"Оперенный пояс (91)","",1
30600,"Полный шлем Зловещего Плавника (93)","",1
30600,"Полный шлем Зловещего Плавника (93)","",1
30500,"Хаал'ешский жакет (84)","",1
30500,"Походный плащ (17)","",2
30500,"Чеканное латное наплечье (43)","",1
30500,"Чеканное латное наплечье (43)","",1
30400,"Латные перчатки из оскверненного железа (90)","",9
30400,"Химерические перчатки (53)","",17
30400,"Роскошные сапоги (50)","",1
30400,"Кулачный щит Черной Кузни (47)","",4
30300,"Поножи Непреклонности (81)","",1
30300,"Поножи Непреклонности (81)","",1
30300,"Готический щит (49)","",1
30200,"Нагрудный доспех Солнечной чешуи (54)","",2
30000,"Копия шапки повелителя зверей (1)","",4
30000,"Хладный кольчужный венец (132)","",1
30000,"Скованный льдом латный нагрудник (118)","",4
30000,"Хладная кольчуга (132)","",1
30000,"Заиндевелый матерчатые наплечные пластины (132)","",5
30000,"Рукавицы Громозова (106)","",8
30000,"Наплечные пластины Дремлющего (97)","",16
30000,"Потускневший латный нагрудник (66)","",1
30000,"Одуванчик Искателя Снов (81)","",1
30000,"Плащ, отделанный серебром (96)","",1
30000,"Рукавицы болотного убийцы (93)","",2
30000,"Пояс болотного убийцы (93)","",1
30000,"Наручи Кровавой Чешуи (90)","",1
30000,"Наручи Кровавой Чешуи (90)","",1
30000,"Шлем Темного Гребня (87)","",1
30000,"Пояс Темного Гребня (87)","",1
30000,"Шлем Темной Чешуи (81)","",1
30000,"Шлем Темной Чешуи (81)","",1
30000,"Шлем Темной Чешуи (81)","",1
30000,"Шлем Темной Чешуи (81)","",1
30000,"Шлем Темной Чешуи (81)","",1
30000,"Сапоги трясинника (99)","",1
30000,"Кулачные перчатки Болотного Когтя (96)","",1
30000,"Кулачные перчатки Болотного Когтя (96)","",1
30000,"Наручники Зловещего Плавника (93)","",2
30000,"Наручники Зловещего Плавника (93)","",1
30000,"Наголенники Камня Скверны (84)","",2
30000,"Наголенники Камня Скверны (84)","",1
30000,"Поножи Непреклонности (81)","",3
30000,"Поножи Непреклонности (81)","",1
30000,"Наплечье Отребья (90)","",1
30000,"Наплечье Отребья (90)","",2
30000,"Наплечье Отребья (90)","",1
30000,"Сапоги отмщения (87)","",1
30000,"Сапоги отмщения (87)","",1
30000,"Скальп Костеглодов (81)","",1
30000,"Манжеты Дикотопи (99)","",1
30000,"Штаны надсмотрщика (96)","",1
30000,"Штаны надсмотрщика (96)","",2
30000,"Штаны надсмотрщика (96)","",1
30000,"Пояс надсмотрщика (96)","",1
30000,"Наручи охранника (93)","",1
30000,"Наручи охранника (93)","",1
30000,"Наплечные пластины охранника (93)","",1
30000,"Венец Звездного огня (87)","",1
30000,"Венец Звездного огня (87)","",1
30000,"Перчатки Звездного огня (87)","",1
30000,"Перчатки Звездного огня (87)","",1
30000,"Нагрудник Огненного Сердца (84)","",1
30000,"Лазурное кольцо из лунного камня (99)","",39
30000,"Кулачный щит грифона (51)","",1
30000,"Наручи костяной сцепки (43)","",1
30000,"Наручи костяной сцепки (43)","",1
30000,"Наручи костяной сцепки (43)","",1
30000,"Утолщенные чешуйчатые башмаки (32)","",2
30000,"Гибельные плетеные сапоги (31)","",1
30000,"Гибельные плетеные сапоги (31)","",1
30000,"Гибельные плетеные сапоги (31)","",1
30000,"Потрепанные в бою штаны (14)","",1
30000,"Потрепанные в бою боевые перчатки (12)","",2
30000,"Броня охотника за головами (36)","",1
30000,"Могучие сапоги (50)","",1
30000,"Впечатляющая бандана (48)","",1
30000,"Закаленные в крови ножные латы (49)","",1
30000,"Закаленные в крови ножные латы (49)","",1
30000,"Закаленный в крови полный шлем (50)","",1
30000,"Величавые рукавицы (53)","",1
30000,"Величавые рукавицы (53)","",1
30000,"Бугайский щит (50)","",1
30000,"Бугайский щит (50)","",1
30000,"Набедренники защитника (53)","",1
30000,"Ханские перчатки (45)","",2
30000,"Наручники Хранителя (48)","",1
30000,"Наплечные пластины скорпиона (47)","",4
30000,"Туфли скорпиона (46)","",3
30000,"Тюремное наплечье (55)","",15
30000,"Наручи шелкового песка (38)","",2
30000,"Паучиные перчатки (51)","",1
30000,"Повязки Геи (47)","",1
30000,"Повязки Геи (47)","",1
30000,"Ремень Мглистой пещеры (41)","",2
30000,"Ремень Мглистой пещеры (41)","",2
30000,"Ремень Мглистой пещеры (41)","",1
30000,"Непромокаемая шапка (32)","",1
30000,"Непромокаемая шапка (32)","",1
30000,"Пояс из призрачной ткани (53)","",2
30000,"Перчатки Волшебного кулака (20)","",3
30000,"Теллуровое кольцо (47)","",1
30000,"Теллуровое кольцо (47)","",1
30000,"Сила Утера (52)","",5
30000,"Зеленая линза (49)","",1
30000,"Зеленая линза (49)","",1
30000,"Зеленая линза (49)","",1
30000,"Зеленая линза (49)","",2
30000,"Зеленая линза (49)","",3
30000,"Зеленая линза (49)","",3
30000,"Зеленая линза (49)","",1
30000,"Зеленая линза (49)","",1
30000,"Зеленая линза (49)","",1
30000,"Зеленая линза (49)","",1
30000,"Наплеч властителя (50)","",1
30000,"Наплеч властителя (50)","",1
30000,"Наплеч властителя (50)","",1
30000,"Тяжелый ламеллярный щит (55)","",1
30000,"Тяжелый ламеллярный щит (55)","",1
30000,"Пояс сорвиголовы (52)","",1
30000,"Пояс сорвиголовы (52)","",1
30000,"Пояс сорвиголовы (52)","",1
30000,"Наручи странника (54)","",1
30000,"Перчатки советника (55)","",1
30000,"Наемнический кулачный щит (50)","",1
30000,"Мундир изменника (53)","",1
30000,"Мундир изменника (53)","",1
30000,"Мундир изменника (53)","",1
30000,"Дружинная кираса (45)","",1
30000,"Облачение волшебника (43)","",1
30000,"Облачение волшебника (43)","",1
30000,"Укрепленный пояс (24)","",1
30000,"Укрепленный пояс (24)","",1
30000,"Ночной мундир (41)","",1
30000,"Наплечники следопыта (42)","",1
30000,"Строевая кираса (35)","",1
30000,"Шпионская броня (35)","",1
30000,"Солдатская броня (18)","",1
30000,"Сапоги пехотинца (11)","",4
30000,"Наплечье Черной Кузни (46)","",2
30000,"Льняные сапоги с мягкой подошвой (16)","",1
30000,"Клобук Черной Кузни (45)","",3
30000,"Клобук ночного неба (35)","",2
30000,"Ожерелье Калисеи (43)","",13
29900,"Рукавицы Темной Чешуи (81)","",2
29900,"Рукавицы Камня Скверны (84)","",1
29900,"Рукавицы Камня Скверны (84)","",2
29900,"Рукавицы Камня Скверны (84)","",1
29900,"Рукавицы Камня Скверны (84)","",1
29900,"Рукавицы Камня Скверны (84)","",1
29900,"Рукавицы Камня Скверны (84)","",1
29900,"Рукавицы Камня Скверны (84)","",1
29900,"Маска солнцеруха (96)","",1
29900,"Маска солнцеруха (96)","",1
29900,"Сапоги Отребья (90)","",1
29900,"Жакет надсмотрщика (96)","",1
29900,"Плетеный капюшон из оскверненного железа (90)","",41
29900,"Пояс из светлостали (58)","",10
29900,"Походный нагрудный доспех (24)","",1
29900,"Браслеты Нефритового Пламени (50)","",1
29900,"Величавые рукавицы (53)","",1
29900,"Бугайский полный шлем (48)","",1
29900,"Наплеч Солнечной чешуи (51)","",6
29900,"Паучиные набедренники (55)","",1
29900,"Кровотканый плащ (43)","",2
29900,"Кровотканый плащ (43)","",1
29900,"Кровотканый плащ (43)","",1
29900,"Потусторонняя бригантина (54)","",1
29900,"Потусторонний отражатель (54)","",1
29900,"Наплеч праведности (51)","",1
29900,"Наплеч праведности (51)","",1
29900,"Наплеч праведности (51)","",1
29900,"Броня праведности (55)","",1
29900,"Наемнический кулачный щит (50)","",1
29900,"Наемнический кулачный щит (50)","",1
29900,"Наемнические наручи (46)","",1
29900,"Ночные сапоги (47)","",32
29900,"Наплечье защитника (47)","",1
29900,"Штаны из шкуры василиска (43)","",7
29800,"Наручники Камня Скверны (84)","",1
29800,"Набедренники Отмщения (87)","",1
29800,"Набедренники Отмщения (87)","",1
29800,"Набедренники Отмщения (87)","",1
29800,"Шапка надсмотрщика (96)","",1
29800,"Шапка надсмотрщика (96)","",2
29800,"Шапка надсмотрщика (96)","",1
29800,"Шапка надсмотрщика (96)","",1
29800,"Древние тяжелые наручи (42)","",1
29800,"Посеребренные бронзовые поножи (31)","",2
29800,"Рукавицы храмовника (55)","",1
29800,"Рукавицы храмовника (55)","",1
29800,"Рукавицы храмовника (55)","",1
29800,"Дружинные поножи (45)","",1
