"Цена","Название","Владелец","Доступно"
40000,"Клобук Зимних Плавников (134)","",1
40000,"Сапоги Зимних Плавников (134)","",1
40000,"Сапоги Зимних Плавников (134)","",1
40000,"Волдрунские туфли (150)","",1
40000,"Волдрунские туфли (150)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",2
40000,"Одеяние барабанчей (146)","",3
40000,"Сандалии барабанчей (146)","",1
40000,"Сандалии барабанчей (146)","",1
40000,"Сандалии барабанчей (146)","",1
40000,"Сандалии барабанчей (146)","",2
40000,"Одеяние опоры (142)","",1
40000,"Одеяние опоры (142)","",1
40000,"Одеяние опоры (142)","",1
40000,"Одеяние опоры (142)","",1
40000,"Мур'далакские наплечные пластины (138)","",1
40000,"Далеченские наплечные пластины (130)","",1
40000,"Поножи сгустка тьмы (85)","",10
40000,"Жилет дренейского дикаря (105)","",60
40000,"Императорский щит (84)","",1
40000,"Императорский щит (84)","",1
40000,"Коралловые бусы (117)","",1
40000,"Коралловые бусы (117)","",1
40000,"Коралловые бусы (117)","",1
40000,"Коралловые бусы (117)","",1
40000,"Иглистое кольцо (87)","",2
40000,"Набедренники Кровавой Чешуи (90)","",1
40000,"Наплечье Темного Гребня (87)","",1
40000,"Шлем Темного Гребня (87)","",1
40000,"Шлем Темного Гребня (87)","",1
40000,"Шлем Темного Гребня (87)","",1
40000,"Шлем Темного Гребня (87)","",1
40000,"Анго'рошская кираса (84)","",1
40000,"Анго'рошская кираса (84)","",1
40000,"Пояс Талхида (117)","",1
40000,"Пояс Талхида (117)","",1
40000,"Обмотки Скеттис (111)","",1
40000,"Обмотки Скеттис (111)","",1
40000,"Обмотки Скеттис (111)","",1
40000,"Обмотки Скеттис (111)","",1
40000,"Пояс Скеттис (111)","",1
40000,"Пояс Скеттис (111)","",1
40000,"Сапоги Кровавого Рыцаря (102)","",1
40000,"Поножи Камня Скверны (84)","",1
40000,"Экспедиционный капюшон (117)","",2
40000,"Экспедиционный мундир (117)","",1
40000,"Экспедиционный мундир (117)","",1
40000,"Экспедиционный мундир (117)","",1
40000,"Убор Темной Крови (114)","",1
40000,"Перчатки Темной Крови (114)","",1
40000,"Перчатки из шкуры копытня (108)","",1
40000,"Перчатки из шкуры копытня (108)","",1
40000,"Перчатки из шкуры копытня (108)","",1
40000,"Наплечье Отмщения (87)","",1
40000,"Наплечье Отмщения (87)","",1
40000,"Наплечье Отмщения (87)","",1
40000,"Наплечье Отмщения (87)","",1
40000,"Браслеты повелителя стихий (120)","",1
40000,"Браслеты повелителя стихий (120)","",1
40000,"Браслеты повелителя стихий (120)","",2
40000,"Браслеты повелителя стихий (120)","",1
40000,"Головной убор верховного мага (117)","",1
40000,"Браслеты Элдр'наан (114)","",3
40000,"Браслеты Элдр'наан (114)","",1
40000,"Браслеты Элдр'наан (114)","",1
40000,"Капюшон Элдр'наан (114)","",1
40000,"Капюшон Элдр'наан (114)","",1
40000,"Капюшон Элдр'наан (114)","",1
40000,"Капюшон Элдр'наан (114)","",1
40000,"Элдр'наанские сапоги (114)","",1
40000,"Мундир Совета Теней (111)","",1
40000,"Мундир Совета Теней (111)","",1
40000,"Наручи Консорциума (108)","",1
40000,"Наручи Консорциума (108)","",1
40000,"Наручи Консорциума (108)","",1
40000,"Сандалии Дикотопи (99)","",1
40000,"Сандалии Дикотопи (99)","",2
40000,"Сапоги охранника (93)","",1
40000,"Сапоги охранника (93)","",1
40000,"Сапоги охранника (93)","",2
40000,"Кровавое кольцо из оскверненного железа (93)","",22
40000,"Безжалостный плащ (51)","",1
40000,"Наголенники Железной Шкуры (52)","",1
40000,"Искрящиеся башмаки (39)","",1
40000,"Жесткий пояс (20)","",1
40000,"Жесткий пояс (20)","",1
40000,"Корона великого вождя (55)","",1
40000,"Корона великого вождя (55)","",1
40000,"Щит тирана (48)","",2
40000,"Блуза тюремщика (44)","",3
40000,"Паучиные браслеты (50)","",1
40000,"Паучиные браслеты (50)","",1
40000,"Жилет из призрачной ткани (55)","",12
40000,"Змеиная петля (55)","",1
40000,"Змеиная петля (55)","",1
40000,"Огненные очки (41)","",3
40000,"Ножные латы властителя (50)","",1
40000,"Черные перчатки из магической ткани (43)","",28
40000,"Черный жилет из магической ткани (41)","",30
40000,"Перчатки изменника (49)","",1
40000,"Перчатки изменника (49)","",1
40000,"Перчатки изменника (49)","",1
40000,"Перчатки изменника (49)","",1
40000,"Королевская рубашка (48)","",2
40000,"Королевская рубашка (48)","",1
40000,"Королевская рубашка (48)","",1
40000,"Оплечье старейшины (33)","",1
40000,"Отражающая пластина (36)","",5
40000,"Когти эльфийского духа (50)","",8
39900,"Копия наручей Покрова Тьмы (1)","",6
39900,"Кобальтовые наручи (142)","",17
39900,"Кобальтовый пояс (142)","",32
39900,"Кристалл Хладарры (142)","",1
39900,"Кристалл Хладарры (142)","",1
39900,"Перевитое змеиное ожерелье (138)","",1
39900,"Крашеные деревянные бусы (130)","",1
39900,"Крашеные деревянные бусы (130)","",1
39900,"Крашеные деревянные бусы (130)","",4
39900,"Крашеные деревянные бусы (130)","",1
39900,"Филигранное кольцо (150)","",1
39900,"Филигранное кольцо (150)","",1
39900,"Филигранное кольцо (150)","",1
39900,"Ремень Драконьего Черепа (142)","",2
39900,"Ремень Драконьего Черепа (142)","",1
39900,"Кулачные перчатки косатки (146)","",1
39900,"Наплечные щитки Зимних Плавников (134)","",1
39900,"Наплечные щитки Зимних Плавников (134)","",1
39900,"Наплечные щитки Зимних Плавников (134)","",1
39900,"Наплечные пластины опоры (142)","",2
39900,"Наплечные пластины опоры (142)","",1
39900,"Наплечье колебаний маны (112)","",9
39900,"Ремень ураганной силы (112)","",5
39900,"Ремень осады (94)","",2
39900,"Янтарная накидка (120)","",1
39900,"Плащ Пустоты (117)","",1
39900,"Плащ Пустоты (117)","",1
39900,"Эполеты Изувеченной Длани (117)","",2
39900,"Набедренники Темного Гребня (87)","",1
39900,"Пояс Талхида (117)","",2
39900,"Пояс Талхида (117)","",1
39900,"Пояс Талхида (117)","",1
39900,"Расколотый наплеч (114)","",1
39900,"Расколотый наплеч (114)","",1
39900,"Расколотые рукавицы (114)","",1
39900,"Расколотые рукавицы (114)","",1
39900,"Экспедиционные сапоги (117)","",1
39900,"Экспедиционные сапоги (117)","",2
39900,"Экспедиционные сапоги (117)","",1
39900,"Экспедиционные сапоги (117)","",1
39900,"Экспедиционные сапоги (117)","",1
39900,"Перчатки Отребья (90)","",1
39900,"Наплечье Отмщения (87)","",2
39900,"Наплечье Отмщения (87)","",1
39900,"Наплечье Отмщения (87)","",1
39900,"Наплечье Отмщения (87)","",1
39900,"Пояс верховного мага (117)","",2
39900,"Сандалии Дикотопи (99)","",1
39900,"Кушак Дикотопи (99)","",1
39900,"Сапоги надсмотрщика (96)","",1
39900,"Сапоги надсмотрщика (96)","",1
39900,"Сапоги надсмотрщика (96)","",1
39900,"Сапоги надсмотрщика (96)","",1
39900,"Штаны из ткани Пустоты (102)","",52
39900,"Аквамариновый перстень (42)","",4
39900,"Аквамариновый перстень (42)","",3
39900,"Аквамариновый перстень (42)","",2
39900,"Аквамариновый перстень (42)","",3
39900,"Аквамариновый перстень (42)","",4
39900,"Аквамариновый перстень (42)","",3
39900,"Сфера преследующего ветер (49)","",4
39900,"Бесподобные наручи (55)","",1
39900,"Бесподобные наручи (55)","",1
39900,"Бесподобные наручи (55)","",1
39900,"Бесподобные наручи (55)","",1
39900,"Шутовской жилет (41)","",1
39900,"Шутовской жилет (41)","",1
39900,"Нефритовые рукавицы (48)","",1
39900,"Нефритовые наголенники (49)","",1
39900,"Ботинки Волкогонца (59)","",10
39900,"Красные перчатки из магической ткани (45)","",3
39900,"Оплечье старейшины (33)","",1
39900,"Кольчужный ледяной жакет (44)","",9
39800,"Перевитое змеиное ожерелье (138)","",1
39800,"Рукавицы Янтарной Сосны (150)","",1
39800,"Рукавицы Янтарной Сосны (150)","",1
39800,"Рукавицы Янтарной Сосны (150)","",1
39800,"Рукавицы Янтарной Сосны (150)","",2
39800,"Рукавицы Янтарной Сосны (150)","",1
39800,"Наплечные щитки Зимних Плавников (134)","",1
39800,"Наплечные щитки Зимних Плавников (134)","",2
39800,"Перчатки бухты Кинжалов (130)","",1
39800,"Мур'далакские сапоги (138)","",2
39800,"Мур'далакские сапоги (138)","",1
39800,"Кровоспоровое одеяние (134)","",1
39800,"Кровоспоровый кушак (134)","",1
39800,"Кровоспоровый кушак (134)","",1
39800,"Кровоспоровый кушак (134)","",1
39800,"Кровоспоровый кушак (134)","",1
39800,"Скипетр Элдр'наана (105)","",1
39800,"Скипетр Элдр'наана (105)","",1
39800,"Скипетр Элдр'наана (105)","",1
39800,"Рубеллитовое кольцо (81)","",1
39800,"Рубеллитовое кольцо (81)","",1
39800,"Наплечные щитки Темной Крови (114)","",1
39800,"Пояс из шкуры копытня (108)","",1
39800,"Сапоги надсмотрщика (96)","",1
39800,"Оплечье изменника (49)","",1
39700,"Ремень Янтарной Сосны (150)","",1
39700,"Ремень Янтарной Сосны (150)","",1
39700,"Ремень Янтарной Сосны (150)","",2
39700,"Наплечные пластины опоры (142)","",2
39700,"Броня Болотного Когтя (96)","",1
39700,"Броня Болотного Когтя (96)","",1
39700,"Наплечные щитки Темной Крови (114)","",1
39700,"Пояс из шкуры копытня (108)","",1
39700,"Плащ Железной Шкуры (49)","",1
39700,"Плащ Железной Шкуры (49)","",1
39700,"Плащ Железной Шкуры (49)","",1
39700,"Плащ Железной Шкуры (49)","",1
39700,"Кушак смотрителя (27)","",1
39700,"Кушак смотрителя (27)","",1
39700,"Сфера волшебника (43)","",1
39700,"Сфера волшебника (43)","",1
39600,"Сапоги косатки (146)","",1
39600,"Сапоги косатки (146)","",1
39600,"Сапоги косатки (146)","",1
39600,"Ниффлварские перчатки (142)","",1
39600,"Ниффлварские перчатки (142)","",1
39600,"Ниффлварские перчатки (142)","",1
39600,"Ниффлварские перчатки (142)","",1
39600,"Перчатки злотерзания (150)","",1
39600,"Пояс Терзающего Бича (138)","",1
39600,"Пояс Терзающего Бича (138)","",1
39600,"Поножи барабанчей (146)","",1
39600,"Кровоспоровое одеяние (134)","",1
39600,"Кровоспоровое одеяние (134)","",1
39600,"Перчатки Темной Крови (114)","",2
39600,"Перчатки Темной Крови (114)","",1
39600,"Плетеный мундир из оскверненного железа (99)","",22
39600,"Грозные наручи (48)","",1
39600,"Грозные наручи (48)","",1
39500,"Кристалл Хладарры (142)","",1
39500,"Филигранное кольцо (150)","",1
39500,"Кулачные перчатки косатки (146)","",1
39500,"Кулачные перчатки косатки (146)","",1
39500,"Кулачные перчатки косатки (146)","",1
39500,"Сапоги косатки (146)","",1
39500,"Скомские перчатки (138)","",1
39500,"Скомские перчатки (138)","",1
39500,"Наплечье злотерзания (150)","",1
39500,"Наплечье злотерзания (150)","",1
39500,"Наплечье злотерзания (150)","",1
39500,"Наплечье злотерзания (150)","",1
39500,"Наплечье злотерзания (150)","",1
39500,"Наплечье злотерзания (150)","",1
39500,"Вилдерварские наплечные щитки (142)","",1
39500,"Вилдерварские наплечные щитки (142)","",1
39500,"Вилдерварские наплечные щитки (142)","",1
39500,"Вилдерварские сапоги (142)","",1
39500,"Вилдерварские сапоги (142)","",1
39500,"Кровоспоровое одеяние (134)","",1
39500,"Эпидотовое ожерелье (114)","",1
39500,"Эпидотовое ожерелье (114)","",2
39500,"Плетеное медное кольцо (15)","",22
39500,"Поножи следопыта (46)","",1
39500,"Ночная головная повязка (41)","",44
39400,"Гибльхеймский пояс (138)","",1
39400,"Скомские перчатки (138)","",1
39400,"Перчатки злотерзания (150)","",1
39400,"Вилдерварские наплечные щитки (142)","",1
39400,"Наручники загонщика (57)","",10
39300,"Гибльхеймский пояс (138)","",1
39300,"Скомские перчатки (138)","",1
39300,"Скомские перчатки (138)","",1
39300,"Скомские перчатки (138)","",1
39300,"Наплечье Терзающего Бича (138)","",1
39300,"Наплечье Терзающего Бича (138)","",1
39300,"Наплечье Терзающего Бича (138)","",1
39300,"Наплечье Терзающего Бича (138)","",1
39300,"Наплечье Терзающего Бича (138)","",1
39300,"Пояс Терзающего Бича (138)","",2
39300,"Пояс Терзающего Бича (138)","",1
39300,"Кровоспоровое оплечье (134)","",1
39300,"Перчатки Костедробителя (111)","",1
39300,"Наручи туманного тростника (102)","",1
39200,"Скомские наручи (138)","",2
39200,"Скомские наручи (138)","",1
39200,"Ньордский пояс (134)","",1
39200,"Ньордский пояс (134)","",1
39200,"Ньордский пояс (134)","",1
39100,"Ньордский пояс (134)","",1
39100,"Поручи карибу (146)","",1
39100,"Перчатки Костедробителя (111)","",1
39100,"Перчатки Костедробителя (111)","",1
39000,"Копия шнурованного ремня Пяти Громов (1)","",13
39000,"Копия пояса Тумана смерти (1)","",11
39000,"Стеклянное кольцо (138)","",1
39000,"Стеклянное кольцо (138)","",1
39000,"Гибльхеймский пояс (138)","",1
39000,"Скомские наручи (138)","",1
39000,"Кованые наручи (130)","",1
39000,"Кованые наручи (130)","",1
39000,"Кованые наручи (130)","",1
39000,"Кованые наручи (130)","",1
39000,"Кованые наплечные щитки (130)","",1
39000,"Вилдерварские боевые наручи (142)","",1
39000,"Вилдерварские боевые наручи (142)","",1
39000,"Вилдерварские боевые наручи (142)","",1
39000,"Наплеч бухты Кинжалов (130)","",1
39000,"Наплеч бухты Кинжалов (130)","",1
39000,"Наплеч бухты Кинжалов (130)","",1
39000,"Наплеч бухты Кинжалов (130)","",1
39000,"Наплеч бухты Кинжалов (130)","",1
39000,"Наплеч бухты Кинжалов (130)","",2
39000,"Поножи барабанчей (146)","",1
39000,"Мур'далакскиое одеяние (138)","",1
39000,"Мур'далакскиое одеяние (138)","",1
39000,"Кровоспоровое оплечье (134)","",1
39000,"Кровоспоровое оплечье (134)","",2
39000,"Одеяние Багрового ордена (112)","",13
39000,"Сфера Астралаана (114)","",3
39000,"Сфера Астралаана (114)","",1
39000,"Сфера Астралаана (114)","",4
39000,"Сфера Астралаана (114)","",1
39000,"Сфера Астралаана (114)","",1
39000,"Полный шлем Изувеченной Длани (117)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Бриджи скитальца Нексуса (90)","",1
39000,"Наручи охранника (93)","",1
39000,"Алый пояс (37)","",11
39000,"Тяжелые ламеллярные поножи (54)","",1
39000,"Сапоги зимней спячки (47)","",1
38900,"Скомские наручи (138)","",1
38900,"Поручи карибу (146)","",1
38900,"Поручи карибу (146)","",1
38900,"Мур'далакскиое одеяние (138)","",2
38900,"Азуритовое кольцо (84)","",1
38900,"Перчатки Костедробителя (111)","",1
38900,"Баскинет бретера (40)","",4
38900,"Шлем клеврета (50)","",3
38900,"Яркие сапоги (23)","",5
38800,"Копия наплеча героизма (1)","",11
38800,"Копия ножных лат Закаленного духа (1)","",4
38800,"Шлем Терзающего Бича (138)","",1
38800,"Шлем Терзающего Бича (138)","",1
38800,"Шлем Терзающего Бича (138)","",1
38800,"Шлем Терзающего Бича (138)","",2
38800,"Башмаки Кровавой Чешуи (90)","",1
38800,"Башмаки Кровавой Чешуи (90)","",1
38800,"Боевые наручи солнцеруха (96)","",1
38800,"Боевые наручи солнцеруха (96)","",1
38800,"Боевые наручи солнцеруха (96)","",1
38800,"Поножи мародера (38)","",1
38800,"Перчатки из яркой ткани (54)","",36
38800,"Хромированный барбют (44)","",4
38700,"Стеклянное кольцо (138)","",1
38700,"Стеклянное кольцо (138)","",1
38700,"Кованые наплечные щитки (130)","",2
38700,"Кованые наплечные щитки (130)","",1
38700,"Кованые наплечные щитки (130)","",2
38700,"Сапоги карибу (146)","",1
38700,"Сапоги карибу (146)","",1
38700,"Вилдерварские боевые наручи (142)","",1
38700,"Вилдерварские боевые наручи (142)","",1
38700,"Поножи барабанчей (146)","",1
38700,"Поножи барабанчей (146)","",1
38700,"Поножи барабанчей (146)","",1
38700,"Поножи барабанчей (146)","",1
38700,"Сапоги опоры (142)","",2
38700,"Сапоги опоры (142)","",1
38700,"Сапоги опоры (142)","",1
38700,"Сапоги опоры (142)","",1
38700,"Сапоги опоры (142)","",1
38700,"Сапоги свирепости (94)","",9
38700,"Башмаки Кровавой Чешуи (90)","",2
38700,"Башмаки Кровавой Чешуи (90)","",2
38700,"Пояс повелителя стихий (120)","",1
38700,"Паутинный головной убор (47)","",1
38700,"Паутинный головной убор (47)","",1
38700,"Паутинный головной убор (47)","",1
38600,"Сапоги опоры (142)","",2
38600,"Мур'далакский ремень (138)","",1
38600,"Мур'далакский ремень (138)","",1
38600,"Мур'далакский ремень (138)","",2
38600,"Мур'далакский ремень (138)","",1
38600,"Пояс Темной Чешуи (81)","",3
38600,"Сапоги Костедробителя (111)","",1
38600,"Сапоги Костедробителя (111)","",1
38600,"Сапоги Костедробителя (111)","",1
38600,"Пояс повелителя стихий (120)","",3
38600,"Воинский пояс Веселого Черепа (90)","",1
38600,"Воинский пояс Веселого Черепа (90)","",1
38500,"Стеклянное кольцо (138)","",1
38500,"Ньордские сапоги (134)","",1
38500,"Мур'далакский шлем (138)","",1
38500,"Мур'далакский шлем (138)","",1
38500,"Расколотый полный шлем (114)","",1
38500,"Лазурное кольцо из лунного камня (99)","",1
38500,"Черные поножи из магической ткани (41)","",42
38400,"Пояс Скеттис (111)","",1
38400,"Пояс Скеттис (111)","",1
38400,"Пояс охранника (93)","",1
38400,"Пояс охранника (93)","",1
38400,"Кольчужные браслеты грифона (47)","",1
38400,"Кольчужные браслеты грифона (47)","",1
38400,"Кольчужные браслеты грифона (47)","",1
38300,"Мур'далакский ремень (138)","",1
38300,"Штаны туманного тростника (102)","",1
38300,"Венок непреклонности (42)","",1
38300,"Венок непреклонности (42)","",1
38200,"Ниффлварские наручники (142)","",1
38200,"Ниффлварские наручники (142)","",1
38200,"Ниффлварские наручники (142)","",1
38200,"Ниффлварские наручники (142)","",1
38200,"Далеченский капюшон (130)","",1
38200,"Далеченский капюшон (130)","",1
38200,"Далеченский капюшон (130)","",1
38200,"Далеченский капюшон (130)","",1
38200,"Жилет безумия (93)","",1
38200,"Жилет безумия (93)","",1
38200,"Джазерентское наплечье (41)","",1
38200,"Одеяние волшебника (43)","",1
38100,"Жезл Геоманта (41)","",1
38100,"Жезл Геоманта (41)","",1
38000,"Скомские наголенники (138)","",1
38000,"Клобук карибу (146)","",1
38000,"Сапоги карибу (146)","",1
38000,"Сапоги карибу (146)","",1
38000,"Сапоги карибу (146)","",1
38000,"Сапоги Терзающего Бича (138)","",1
38000,"Сапоги Терзающего Бича (138)","",1
38000,"Кровоспоровый капюшон (134)","",1
38000,"Далеченский капюшон (130)","",1
38000,"Далеченские сапоги (130)","",1
38000,"Далеченские сапоги (130)","",3
38000,"Далеченские сапоги (130)","",1
38000,"Далеченские сапоги (130)","",1
38000,"Рукавицы Дробителей Черепов (97)","",3
38000,"Амулет ускользающего могущества (94)","",5
38000,"Жилет безумия (93)","",2
38000,"Жезл Геоманта (41)","",1
38000,"Жезл Геоманта (41)","",1
38000,"Жезл Геоманта (41)","",1
38000,"Ханский полный шлем (48)","",6
38000,"Оплечье старейшины (33)","",1
38000,"Оплечье старейшины (33)","",1
38000,"Святой капюшон (32)","",14
37900,"Кованые кулачные перчатки (130)","",1
37900,"Далеченские сапоги (130)","",1
37900,"Далеченские сапоги (130)","",2
37900,"Ремень Завоевателя (114)","",2
37900,"Хан'аишский ремень (96)","",1
37900,"Хан'аишский ремень (96)","",2
37900,"Хан'аишский ремень (96)","",1
37900,"Убор Темной Крови (114)","",1
37900,"Убор Темной Крови (114)","",1
37900,"Убор Темной Крови (114)","",1
37800,"Набедренники Зловещего Плавника (93)","",1
37800,"Набедренники Зловещего Плавника (93)","",1
37800,"Набедренники Зловещего Плавника (93)","",2
37700,"Сапоги карибу (146)","",1
37700,"Далеченские манжеты (130)","",2
37700,"Убор Темной Крови (114)","",4
37700,"Императорские наручи (42)","",2
37600,"Сапоги карибу (146)","",1
37600,"Пояс опоры (142)","",1
37600,"Кровотканые сапоги (46)","",1
37500,"Наручи Янтарной Сосны (150)","",1
37500,"Наручи Янтарной Сосны (150)","",2
37500,"Аквамариновая подвеска воина (44)","",54
37500,"Готический латный шлем (46)","",1
37400,"Сфера из черепа демона (138)","",1
37400,"Замшевый плащ (134)","",1
37400,"Убор Мглистой пещеры (46)","",1
37400,"Убор Мглистой пещеры (46)","",1
37400,"Сапоги следопыта (42)","",1
37400,"Сапоги следопыта (42)","",1
37400,"Сапоги следопыта (42)","",1
37300,"Сфера из черепа демона (138)","",1
37300,"Сфера из черепа демона (138)","",1
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",1
37300,"Наручники косатки (146)","",1
37300,"Наручи барабанчей (146)","",1
37300,"Оплечье Болотного Когтя (96)","",1
37300,"Оплечье Болотного Когтя (96)","",1
37300,"Плетеный капюшон из оскверненного железа (90)","",31
37300,"Убор Мглистой пещеры (46)","",1
37200,"Сапоги бухты Кинжалов (130)","",1
37200,"Сапоги бухты Кинжалов (130)","",1
37200,"Мур'далакские повязки (138)","",1
37200,"Мур'далакские повязки (138)","",1
37200,"Мур'далакские повязки (138)","",2
37200,"Оплечье Болотного Когтя (96)","",1
37200,"Чеканный латный ремень (42)","",1
37100,"Шнурованный ремень барабанчей (146)","",1
37100,"Оплечье Болотного Когтя (96)","",2
37100,"Нарамник преследующего ветер (45)","",2
37000,"Сфера из черепа демона (138)","",1
37000,"Сфера из черепа демона (138)","",1
37000,"Сфера из черепа демона (138)","",1
37000,"Шнурованный ремень барабанчей (146)","",1
37000,"Шнурованный ремень барабанчей (146)","",1
37000,"Плащ падальщика (90)","",1
37000,"Плащ падальщика (90)","",1
37000,"Плащ падальщика (90)","",1
37000,"Плащ Адского Пламени (87)","",1
37000,"Наплечье болотного убийцы (93)","",1
37000,"Экспедиционный ремень (117)","",2
37000,"Плащ Нефритового Пламени (49)","",1
37000,"Атаманские перчатки (49)","",1
37000,"Атаманские перчатки (49)","",1
37000,"Атаманские перчатки (49)","",1
37000,"Нагрудник Заговорщика (50)","",1
37000,"Нагрудник Заговорщика (50)","",1
37000,"Капитанский венец (42)","",1
36900,"Повязки барабанчей (146)","",1
36900,"Повязки барабанчей (146)","",1
36900,"Шнурованный ремень барабанчей (146)","",2
36900,"Шнурованный ремень барабанчей (146)","",1
36900,"Шнурованный ремень барабанчей (146)","",1
36900,"Шнурованный ремень барабанчей (146)","",1
36900,"Мур'далакские повязки (138)","",1
36900,"Наплечье болотного убийцы (93)","",1
36900,"Наплечье болотного убийцы (93)","",1
36900,"Наплечье болотного убийцы (93)","",1
36900,"Наплечье болотного убийцы (93)","",1
36900,"Шапка охранника (93)","",1
36900,"Шапка охранника (93)","",1
36900,"Перчатки грабителя (34)","",1
36900,"Перчатки грабителя (34)","",1
36900,"Перчатки грабителя (34)","",1
36900,"Перчатки грабителя (34)","",1
36800,"Шнурованный ремень барабанчей (146)","",1
36800,"Жезл Моления (90)","",1
36800,"Жезл Моления (90)","",1
36800,"Жезл Моления (90)","",2
36800,"Жезл Моления (90)","",1
36800,"Жезл Моления (90)","",1
36800,"Жезл Моления (90)","",1
36800,"Золотое кольцо с дренитом (93)","",9
36500,"Наручи Янтарной Сосны (150)","",1
36500,"Наручи Янтарной Сосны (150)","",1
36500,"Повязки барабанчей (146)","",3
36500,"Хан'аишские наголенники (96)","",1
36500,"Хан'аишские наголенники (96)","",1
36500,"Плетеный нагрудник Непреклонности (81)","",1
36500,"Плетеный нагрудник Непреклонности (81)","",1
36500,"Плетеный нагрудник Непреклонности (81)","",1
36500,"Рукавицы костяной сцепки (44)","",1
36500,"Рукавицы костяной сцепки (44)","",1
36500,"Рукавицы костяной сцепки (44)","",1
36400,"Наручи Янтарной Сосны (150)","",1
36400,"Сапоги солнцеруха (96)","",1
36400,"Сапоги солнцеруха (96)","",1
36400,"Штаны охранника (93)","",2
36400,"Штаны охранника (93)","",1
36400,"Штаны охранника (93)","",1
36000,"Набедренники ловчего Пустоты (87)","",1
36000,"Набедренники ловчего Пустоты (87)","",1
36000,"Ремень чужеземца (81)","",1
36000,"Символические тяжелые наручи (41)","",3
35900,"Наплечье Остротопи (102)","",1
35900,"Сапоги следопыта (99)","",1
35900,"Жакет гризли (16)","",1
35900,"Жакет гризли (16)","",1
35900,"Жакет гризли (16)","",1
35900,"Тюремное наплечье (55)","",7
35800,"Жакет гризли (16)","",1
35700,"Кровоспоровые браслеты (134)","",1
35600,"Шляпа королевского волшебника (42)","",1
35500,"Набедренники ловчего Пустоты (87)","",1
35500,"Набедренники ловчего Пустоты (87)","",1
35500,"Большая вудуистская маска (44)","",4
35500,"Туманные наручи (42)","",2
35400,"Пояс опоры (142)","",2
35400,"Кровоспоровые браслеты (134)","",1
35300,"Кулачные перчатки Непреклонности (81)","",1
35200,"Кровоспоровые поножи (134)","",2
35200,"Кровоспоровые поножи (134)","",1
35200,"Кровоспоровые поножи (134)","",1
35200,"Кровоспоровые поножи (134)","",2
35200,"Кровоспоровые поножи (134)","",1
35200,"Тяжелые мифриловые сапоги (47)","",18
35200,"Императорские кожаные штаны (45)","",1
35100,"Перчатки всадника на волке (43)","",1
35100,"Перчатки всадника на волке (43)","",2
35100,"Впечатляющие наручи (43)","",1
35100,"Впечатляющие наручи (43)","",1
35100,"Впечатляющие наручи (43)","",1
35000,"Золотой сетчатый ошейник (142)","",1
35000,"Золотой сетчатый ошейник (142)","",1
35000,"Золотой сетчатый ошейник (142)","",1
35000,"Перчатки Халгринда (146)","",1
35000,"Ньордские наплечные щитки (134)","",1
35000,"Ньордские наплечные щитки (134)","",1
35000,"Ньордские наплечные щитки (134)","",2
35000,"Ньордские наплечные щитки (134)","",1
35000,"Ньордские наплечные щитки (134)","",1
35000,"Мур'далакский шлем (138)","",1
35000,"Башмаки Темного Гребня (87)","",1
35000,"Башмаки Темного Гребня (87)","",1
35000,"Нагрудник солнцеруха (96)","",1
35000,"Наплечные щитки безумия (93)","",2
35000,"Наплечные щитки безумия (93)","",1
35000,"Наплечные щитки безумия (93)","",1
35000,"Аквамариновый перстень (42)","",1
35000,"Плащ Нефритового Пламени (49)","",1
35000,"Плащ Нефритового Пламени (49)","",1
35000,"Закаленный в крови нагрудник (51)","",1
35000,"Нефритовые ножные латы (51)","",1
35000,"Нагрудник деспота (48)","",1
35000,"Тяжелые ламеллярные поножи (54)","",1
35000,"Тяжелые ламеллярные поножи (54)","",1
35000,"Тяжелые ламеллярные поножи (54)","",1
35000,"Плащ изменника (48)","",1
35000,"Плащ изменника (48)","",1
35000,"Поножи следопыта (46)","",1
35000,"Коричневатая шляпа (37)","",2
34900,"Могучий полный шлем (51)","",1
34900,"Могучий полный шлем (51)","",1
34900,"Могучий полный шлем (51)","",1
34900,"Кровотканое оплечье (47)","",1
34800,"Капюшон безумия (93)","",2
34800,"Капюшон безумия (93)","",1
34800,"Капюшон безумия (93)","",1
34800,"Нефритовый венец (52)","",1
34800,"Нефритовый венец (52)","",2
34700,"Сапоги Ходока Бездны (100)","",3
34700,"Нефритовый венец (52)","",1
34700,"Королевские перчатки (44)","",1
34600,"Шлем отмщения (87)","",1
34500,"Поножи охотника (42)","",1
34500,"Поножи охотника (42)","",1
34400,"Шлем отмщения (87)","",2
34300,"Брюки ночного неба (36)","",4
34100,"Поножи осколка голема (46)","",9
34000,"Факел туманного тростника (96)","",1
