"Цена","Название","Владелец","Доступно"
50000,"Вилдерварские перчатки (142)","",1
50000,"Вилдерварские перчатки (142)","",1
50000,"Поножи Терзающего Бича (138)","",1
50000,"Поножи Терзающего Бича (138)","",1
50000,"Набедренники Зимних Плавников (134)","",1
50000,"Волдрунские браслеты (150)","",1
50000,"Волдрунские браслеты (150)","",1
50000,"Волдрунские браслеты (150)","",2
50000,"Волдрунское оплечье (150)","",2
50000,"Поножи барабанчей (146)","",1
50000,"Кровоспоровые поножи (134)","",1
50000,"Кровоспоровые поножи (134)","",1
50000,"Наручи безрассудства (109)","",9
50000,"Поножи из шкуры элекка (103)","",6
50000,"Красное кольцо разрушения (46)","",18
50000,"Факел Туурика (117)","",1
50000,"Факел Туурика (117)","",1
50000,"Факел Туурика (117)","",1
50000,"Факел Туурика (117)","",2
50000,"Факел Туурика (117)","",1
50000,"Боевой щит Модани (96)","",1
50000,"Щит Телаари (87)","",2
50000,"Щит Телаари (87)","",1
50000,"Щит Телаари (87)","",1
50000,"Щит Телаари (87)","",1
50000,"Шеелитовое кольцо (96)","",1
50000,"Железный ремень вождя (120)","",1
50000,"Ножные латы Изувеченной Длани (117)","",1
50000,"Ножные латы Изувеченной Длани (117)","",1
50000,"Ножные латы Изувеченной Длани (117)","",1
50000,"Ножные латы Изувеченной Длани (117)","",1
50000,"Ножные латы Изувеченной Длани (117)","",2
50000,"Ножные латы Изувеченной Длани (117)","",1
50000,"Башмаки Изувеченной Длани (117)","",1
50000,"Эполеты Боевого Молота (108)","",1
50000,"Хан'аишская кираса (96)","",1
50000,"Пояс болотного убийцы (93)","",1
50000,"Пояс болотного убийцы (93)","",1
50000,"Набедренники Кровавой Чешуи (90)","",1
50000,"Анго'рошская кираса (84)","",1
50000,"Анго'рошская кираса (84)","",1
50000,"Сапоги Талхида (117)","",1
50000,"Расколотый нагрудник (114)","",1
50000,"Рукавицы Скеттис (111)","",1
50000,"Кулачные перчатки Дер'изу (108)","",2
50000,"Кулачные перчатки Дер'изу (108)","",1
50000,"Шипастый шлем (105)","",1
50000,"Шипастые наголенники (105)","",1
50000,"Шипастые наголенники (105)","",2
50000,"Набедренники Болотного Когтя (96)","",1
50000,"Набедренники Болотного Когтя (96)","",1
50000,"Набедренники Болотного Когтя (96)","",1
50000,"Полный шлем скитальца Нексуса (90)","",1
50000,"Кираса скитальца Нексуса (90)","",1
50000,"Кираса скитальца Нексуса (90)","",1
50000,"Пояс Дракондора (120)","",1
50000,"Пояс Дракондора (120)","",1
50000,"Пояс Дракондора (120)","",1
50000,"Сапоги Костедробителя (111)","",1
50000,"Сапоги Костедробителя (111)","",1
50000,"Сапоги Костедробителя (111)","",1
50000,"Сапоги Костедробителя (111)","",1
50000,"Мантия из шкуры копытня (108)","",1
50000,"Мантия из шкуры копытня (108)","",1
50000,"Мантия из шкуры копытня (108)","",1
50000,"Перчатки солнцеруха (96)","",1
50000,"Сапоги солнцеруха (96)","",1
50000,"Сапоги солнцеруха (96)","",1
50000,"Сапоги солнцеруха (96)","",1
50000,"Поручи Отмщения (87)","",1
50000,"Перчатки Отмщения (87)","",1
50000,"Мундир повелителя стихий (120)","",1
50000,"Перчатки Элдр'наан (114)","",1
50000,"Клобук Совета Теней (111)","",1
50000,"Клобук Совета Теней (111)","",2
50000,"Одеяние Консорциума (108)","",1
50000,"Кушак Консорциума (108)","",1
50000,"Наплечные пластины туманного тростника (102)","",1
50000,"Наплечные пластины туманного тростника (102)","",1
50000,"Наплечные пластины туманного тростника (102)","",1
50000,"Капюшон туманного тростника (102)","",1
50000,"Капюшон туманного тростника (102)","",1
50000,"Жакет надсмотрщика (96)","",1
50000,"Жакет надсмотрщика (96)","",2
50000,"Штаны охранника (93)","",1
50000,"Перчатки охранника (93)","",1
50000,"Перчатки охранника (93)","",1
50000,"Шляпа Веселого Черепа (90)","",1
50000,"Мундир чужеземца (81)","",1
50000,"Мундир чужеземца (81)","",1
50000,"Мундир чужеземца (81)","",1
50000,"Одеяние из ткани Пустоты (111)","",33
50000,"Тяжелое серебряное кольцо (27)","",1
50000,"Изысканный кулачный щит (47)","",1
50000,"Наручи костяной сцепки (43)","",1
50000,"Наплечные щитки часового (30)","",1
50000,"Наплечные щитки часового (30)","",1
50000,"Наплечные щитки часового (30)","",1
50000,"Плащ Нефритового Пламени (49)","",1
50000,"Боевое нарукавье всадника на волке (42)","",2
50000,"Плащ Крикуна (22)","",1
50000,"Впечатляющие наплечники (44)","",1
50000,"Впечатляющие наплечники (44)","",1
50000,"Впечатляющие наплечники (44)","",1
50000,"Впечатляющие наплечники (44)","",1
50000,"Ножные латы деспота (47)","",4
50000,"Ханский плащ (44)","",1
50000,"Паучиные перчатки (51)","",1
50000,"Кровотканые полуперчатки (45)","",1
50000,"Кровотканые полуперчатки (45)","",1
50000,"Оплечье Мглистой пещеры (43)","",3
50000,"Углешелковые полуперчатки (38)","",1
50000,"Геомантский жакет (41)","",1
50000,"Геомантский жакет (41)","",1
50000,"Плащ Колючего Меха (31)","",1
50000,"Пиратский шнурованный ремень (20)","",1
50000,"Пиратский шнурованный ремень (20)","",1
50000,"Гематитовое кольцо (43)","",1
50000,"Тяжелый ламеллярный нагрудник (55)","",1
50000,"Атаманский головной убор (50)","",1
50000,"Атаманский головной убор (50)","",1
50000,"Атаманский головной убор (50)","",1
50000,"Венец отступника (36)","",1
50000,"Сотворенный землей килт (60)","",8
50000,"Белая драгоценность (10)","",5
50000,"Латный пояс (50)","",1
50000,"Кольцо единорога (48)","",7
50000,"Пояс заговорщика (46)","",1
50000,"Перчатки Флетчера (25)","",1
50000,"Строевой щит (34)","",1
50000,"Наручи барда (15)","",1
50000,"Ивовые наручи (15)","",1
50000,"Плащ утренней зари (37)","",3
50000,"Малый атомарный перенаправлятор (28)","",12
50000,"Теневые очки (24)","",5
50000,"Тонкий кожаный мундир (17)","",5
50000,"Тисненые кожаные штаны (15)","",12
50000,"Клобук Черной Кузни (45)","",2
50000,"Боевая кольчуга (36)","",1
50000,"Клобук утренней зари (39)","",1
50000,"Наплечные пластины из многослойной чешуи (55)","",1
50000,"Отражающий башенный щит (53)","",2
50000,"Сапоги заклинателя (14)","",1
50000,"Дважды прошитые одеяния (13)","",1
50000,"Панцирный пояс (50)","",1
50000,"Панцирный жилет (50)","",1
50000,"Легкие плетеные перчатки (10)","",3
50000,"Легкие плетеные наручи (10)","",2
50000,"Легкий плетеный пояс (10)","",2
50000,"Эгида Штормграда (54)","",15
49900,"Гибльхеймские наголенники (138)","",1
49900,"Перчатки Западной Стражи (130)","",1
49900,"Клобук карибу (146)","",2
49900,"Вилдерварские перчатки (142)","",1
49900,"Вилдерварские перчатки (142)","",2
49900,"Волдрунские браслеты (150)","",1
49900,"Сапоги фанатизма (106)","",6
49900,"Башмаки Изувеченной Длани (117)","",3
49900,"Башмаки Изувеченной Длани (117)","",2
49900,"Ножные латы болотного убийцы (93)","",1
49900,"Пояс болотного убийцы (93)","",1
49900,"Пояс болотного убийцы (93)","",1
49900,"Сапоги Талхида (117)","",1
49900,"Сапоги Талхида (117)","",1
49900,"Сапоги Талхида (117)","",1
49900,"Рукавицы Скеттис (111)","",1
49900,"Рукавицы Скеттис (111)","",1
49900,"Кираса скитальца Нексуса (90)","",1
49900,"Кираса скитальца Нексуса (90)","",1
49900,"Мундир Дракондора (120)","",1
49900,"Костеломный большой шлем (111)","",1
49900,"Костеломный большой шлем (111)","",1
49900,"Шапка Тенетопи (105)","",1
49900,"Брюки Отребья (90)","",1
49900,"Мундир повелителя стихий (120)","",1
49900,"Мундир повелителя стихий (120)","",1
49900,"Мундир повелителя стихий (120)","",1
49900,"Перчатки Элдр'наан (114)","",2
49900,"Перчатки Элдр'наан (114)","",1
49900,"Одеяние Консорциума (108)","",1
49900,"Одеяние Консорциума (108)","",1
49900,"Одеяние Консорциума (108)","",1
49900,"Жакет надсмотрщика (96)","",3
49900,"Впечатляющий жилет (47)","",1
49900,"Кушак Огрона (42)","",7
49900,"Наручи праведности (49)","",1
49900,"Сверкающий плащ (21)","",1
49900,"Сверкающий плащ (21)","",1
49900,"Пояс волшебника (28)","",3
49800,"Гибльхеймский шлем (138)","",1
49800,"Гибльхеймский шлем (138)","",1
49800,"Гибльхеймский шлем (138)","",1
49800,"Сапоги косатки (146)","",1
49800,"Кираса отражения клинков (88)","",8
49800,"Набедренники Темной Чешуи (81)","",1
49800,"Кираса скитальца Нексуса (90)","",2
49800,"Кираса скитальца Нексуса (90)","",1
49800,"Кираса скитальца Нексуса (90)","",1
49800,"Кираса скитальца Нексуса (90)","",1
49800,"Перчатки Элдр'наан (114)","",1
49800,"Перчатки Элдр'наан (114)","",2
49800,"Готические латные поножи (47)","",1
49800,"Перчатки из дубленой кожи (17)","",2
49700,"Шлем мерзлого камня (134)","",1
49700,"Шлем мерзлого камня (134)","",1
49700,"Шлем мерзлого камня (134)","",1
49700,"Шлем мерзлого камня (134)","",1
49700,"Сапоги косатки (146)","",1
49700,"Сапоги косатки (146)","",1
49700,"Тяжелые наручи Изувеченной Длани (117)","",1
49700,"Перчатки Элдр'наан (114)","",2
49700,"Наплечье чужеземца (81)","",1
49700,"Плетеные наручи из оскверненного железа (96)","",41
49700,"Нефритовый пояс (47)","",2
49700,"Коричневатая шляпа (37)","",3
49600,"Золотой сетчатый ошейник (142)","",1
49600,"Наплечье чужеземца (81)","",1
49500,"Копия наплечья Пяти Громов (1)","",6
49500,"Наголенники коготаря (99)","",1
49500,"Хаал'ешские перчатки (84)","",1
49500,"Хаал'ешские перчатки (84)","",1
49500,"Шапка охранника (93)","",1
49500,"Забытые напульсники (46)","",7
49500,"Сапоги боевого горна (29)","",2
49500,"Сапоги боевого горна (29)","",1
49500,"Сапоги боевого горна (29)","",1
49500,"Сапоги боевого горна (29)","",1
49500,"Броня старшего бригадира (41)","",4
49400,"Серебряная цепь (134)","",1
49400,"Серебряная цепь (134)","",2
49400,"Серебряная цепь (134)","",1
49400,"Серебряная цепь (134)","",1
49400,"Серебряная цепь (134)","",1
49400,"Серебряная цепь (134)","",1
49400,"Расколотые набедренники (114)","",1
49400,"Расколотые набедренники (114)","",1
49400,"Шутовской защитник (39)","",1
49300,"Шлем Янтарной Сосны (150)","",1
49300,"Шлем Янтарной Сосны (150)","",1
49300,"Шлем Янтарной Сосны (150)","",1
49300,"Шлем Янтарной Сосны (150)","",2
49300,"Паутинные наплечные пластины (46)","",1
49300,"Паутинные наплечные пластины (46)","",1
49200,"Шлем Янтарной Сосны (150)","",2
49200,"Паутинные наплечные пластины (46)","",2
49200,"Паутинные наплечные пластины (46)","",1
49100,"Волдрунские поножи (150)","",1
49100,"Волдрунские поножи (150)","",2
49100,"Волдрунские поножи (150)","",1
49100,"Поножи Талхида (117)","",1
49000,"Эполеты Западной Стражи (130)","",1
49000,"Эполеты Западной Стражи (130)","",2
49000,"Эполеты Западной Стражи (130)","",2
49000,"Эполеты Западной Стражи (130)","",1
49000,"Эполеты Западной Стражи (130)","",1
49000,"Клобук карибу (146)","",1
49000,"Сапоги карибу (146)","",1
49000,"Сапоги карибу (146)","",1
49000,"Сапоги карибу (146)","",1
49000,"Набедренники Темного Гребня (87)","",2
49000,"Нагрудник Талхида (117)","",1
49000,"Нагрудник Талхида (117)","",1
49000,"Нагрудник Талхида (117)","",1
49000,"Нагрудник Талхида (117)","",1
49000,"Штаны Темной Крови (114)","",1
49000,"Штаны Темной Крови (114)","",1
49000,"Штаны Темной Крови (114)","",1
49000,"Наплечье чужеземца (81)","",1
49000,"Наплечье чужеземца (81)","",1
49000,"Наплечье чужеземца (81)","",1
49000,"Нагрудник геолога (23)","",4
49000,"Кираса лорда (53)","",1
49000,"Клобук зимней спячки (48)","",3
48900,"Наручи Халгринда (146)","",1
48900,"Клобук карибу (146)","",1
48900,"Клобук карибу (146)","",1
48900,"Щит северянина (81)","",1
48900,"Набедренники Темного Гребня (87)","",1
48900,"Перчатки трясинника (99)","",1
48900,"Мундир шелкового песка (44)","",1
48900,"Кираса лорда (53)","",2
48800,"Клобук карибу (146)","",1
48800,"Ремень лорда (50)","",1
48800,"Ремень лорда (50)","",3
48800,"Наручи Заговорщика (45)","",1
48800,"Наручи Заговорщика (45)","",1
48700,"Толстое адамантитовое ожерелье (83)","",30
48600,"Воинский пояс Веселого Черепа (90)","",1
48500,"Мундир Тенетопи (105)","",1
48500,"Мундир Тенетопи (105)","",1
48400,"Броня Лютой чешуи (81)","",1
48400,"Броня Лютой чешуи (81)","",1
48400,"Геральдический наплеч (48)","",4
48300,"Императорский щит (84)","",1
48300,"Пояс Изувеченной Длани (117)","",1
48300,"Броня Лютой чешуи (81)","",1
48300,"Броня Лютой чешуи (81)","",1
48300,"Броня Лютой чешуи (81)","",1
48300,"Кираса из оскверненного железа (102)","",46
48100,"Эполеты Седой Пасти (150)","",1
48100,"Эполеты Седой Пасти (150)","",2
48100,"Оплечье Зловещего Плавника (93)","",2
48100,"Оплечье Зловещего Плавника (93)","",1
48000,"Вилдерварский мундир (142)","",1
48000,"Вилдерварский мундир (142)","",1
48000,"Вилдерварский мундир (142)","",1
48000,"Нагрудник Талхида (117)","",1
48000,"Нагрудник Талхида (117)","",1
48000,"Набедренники Болотного Когтя (96)","",1
48000,"Оплечье Зловещего Плавника (93)","",1
48000,"Оплечье Зловещего Плавника (93)","",1
48000,"Ремень лорда (50)","",1
47900,"Вилдерварский мундир (142)","",1
47900,"Вилдерварский мундир (142)","",1
47800,"Вилдерварские наплечные щитки (142)","",1
47800,"Вилдерварские наплечные щитки (142)","",1
47800,"Вилдерварский мундир (142)","",2
47800,"Перчатки Звездного огня (87)","",1
47800,"Ханские набедренники (47)","",1
47800,"Наручники Раздробленного хребта (41)","",14
47700,"Капюшон бухты Кинжалов (130)","",1
47700,"Капюшон бухты Кинжалов (130)","",1
47700,"Нагрудник Талхида (117)","",2
47700,"Шипастые наплечные щитки (105)","",1
47700,"Шипастые наплечные щитки (105)","",1
47700,"Шипастые наплечные щитки (105)","",1
47700,"Воинский пояс Веселого Черепа (90)","",1
47700,"Воинский пояс Веселого Черепа (90)","",1
47700,"Воинский пояс Веселого Черепа (90)","",2
47700,"Углешелковые одеяния (42)","",1
47700,"Паучий пояс (36)","",1
47500,"Амулет ускользающего могущества (94)","",20
47500,"Аметистовая подвеска (99)","",1
47500,"Аметистовая подвеска (99)","",1
47500,"Аметистовая подвеска (99)","",1
47500,"Аметистовая подвеска (99)","",1
47500,"Нагрудник Пустоверти (120)","",1
47500,"Нагрудник Пустоверти (120)","",1
47500,"Шапка Тенетопи (105)","",1
47500,"Шапка Тенетопи (105)","",1
47500,"Наголенники властителя (48)","",1
47400,"Гаюиновое кольцо (105)","",1
47200,"Стеклянное кольцо (138)","",1
47200,"Поножи Талхида (117)","",1
47100,"Капюшон злотерзания (150)","",1
47100,"Капюшон злотерзания (150)","",1
47000,"Башмаки мерзлого камня (134)","",1
47000,"Башмаки мерзлого камня (134)","",1
47000,"Шлем Западной Стражи (130)","",1
47000,"Шлем Западной Стражи (130)","",1
47000,"Набедренники Болотного Когтя (96)","",1
47000,"Наплечные щитки Костедробителя (111)","",1
47000,"Наплечные щитки Костедробителя (111)","",2
47000,"Наплечные щитки Костедробителя (111)","",1
47000,"Прошитые штаны Остротопи (102)","",1
47000,"Прошитые штаны Остротопи (102)","",1
47000,"Повязки надсмотрщика (96)","",2
46800,"Разноцветные бусы (96)","",1
46800,"Разноцветные бусы (96)","",1
46800,"Разноцветные бусы (96)","",1
46600,"Кираса быстрого удара (109)","",8
46600,"Гирлянда из лилий (51)","",12
46500,"Набедренники Темного Гребня (87)","",2
46500,"Накулачники надсмотрщика (96)","",1
46400,"Расколотые рукавицы (114)","",1
46300,"Шлем Темного Гребня (87)","",1
46000,"Мур'далакские напульсники (138)","",1
46000,"Наплеч Дер'изу (108)","",1
45900,"Мур'далакские напульсники (138)","",2
45900,"Мур'далакские напульсники (138)","",1
45900,"Мур'далакские напульсники (138)","",1
45900,"Мур'далакские напульсники (138)","",1
45900,"Поножи Непреклонности (81)","",1
45900,"Поножи Непреклонности (81)","",1
45800,"Мур'далакские напульсники (138)","",1
45700,"Мур'далакские напульсники (138)","",1
45600,"Золотые чешуйчатые рукавицы (41)","",1
45500,"Стеклянное кольцо (138)","",1
45500,"Императорский щит (84)","",1
45500,"Цирконовый амулет (93)","",1
45500,"Перчатки туманного тростника (102)","",3
45500,"Перчатки туманного тростника (102)","",1
45500,"Обычная белая рубашка (20)","",4
45500,"Ночецветные поножи (41)","",1
45500,"Пояс лучника (35)","",1
45500,"Ремень клеврета (49)","",3
45400,"Стеклянное кольцо (138)","",1
45400,"Стеклянное кольцо (138)","",2
45400,"Стеклянное кольцо (138)","",2
45400,"Стеклянное кольцо (138)","",1
45400,"Сверкающее ожерелье (25)","",11
45400,"Императорский щит (84)","",1
45400,"Штаны Элдр'наан (114)","",1
45400,"Штаны Элдр'наан (114)","",1
45400,"Штаны Элдр'наан (114)","",1
45400,"Штаны Элдр'наан (114)","",1
45400,"Штаны Элдр'наан (114)","",1
45100,"Шлем Западной Стражи (130)","",1
45100,"Перчатки Тяжелого Кулака (105)","",1
45100,"Перчатки Тяжелого Кулака (105)","",1
45000,"Разноцветные бусы (96)","",1
45000,"Разноцветные бусы (96)","",1
45000,"Альмандиновое кольцо (117)","",1
45000,"Альмандиновое кольцо (117)","",1
45000,"Альмандиновое кольцо (117)","",1
45000,"Пояс болотного убийцы (93)","",1
45000,"Рукавицы Камня Скверны (84)","",2
45000,"Рукавицы Камня Скверны (84)","",1
45000,"Рукавицы Камня Скверны (84)","",1
45000,"Плетеные перчатки из оскверненного железа (93)","",30
45000,"Готические латные поножи (47)","",1
45000,"Готический щит (49)","",1
45000,"Готический щит (49)","",1
45000,"Зеленая шелковая броня (33)","",2
45000,"Солдатские сапоги (17)","",1
45000,"Солдатские сапоги (17)","",1
44900,"Тяжелые наручи Изувеченной Длани (117)","",1
44900,"Пояс болотного убийцы (93)","",2
44900,"Пояс болотного убийцы (93)","",1
44900,"Пояс болотного убийцы (93)","",1
44900,"Рукавицы Камня Скверны (84)","",1
44900,"Кровотканый жакет (51)","",2
44900,"Углешелковые одеяния (42)","",1
44800,"Тяжелые наручи Изувеченной Длани (117)","",1
44800,"Тяжелые наручи Изувеченной Длани (117)","",1
44800,"Тяжелые наручи Изувеченной Длани (117)","",1
44800,"Тяжелые наручи Изувеченной Длани (117)","",1
44800,"Тяжелые наручи Изувеченной Длани (117)","",1
44800,"Мундир из ткани Пустоты (114)","",14
44700,"Ледяная сфера (130)","",1
44700,"Рукавицы черпорога (158)","",1
44700,"Повязки надсмотрщика (96)","",1
44700,"Повязки надсмотрщика (96)","",1
44700,"Повязки надсмотрщика (96)","",1
44700,"Повязки надсмотрщика (96)","",2
44600,"Полный шлем Талхида (117)","",1
44600,"Полный шлем Талхида (117)","",1
44600,"Полный шлем Талхида (117)","",1
44600,"Щит Опустошителя (44)","",2
44500,"Наголенники Западной Стражи (130)","",1
44500,"Наголенники Западной Стражи (130)","",1
44500,"Факел туманного тростника (96)","",1
44500,"Факел туманного тростника (96)","",1
44500,"Факел туманного тростника (96)","",1
44500,"Поручи Дракондора (120)","",1
44500,"Готические латные поножи (47)","",1
44400,"Тяжелые наручи Завоевателя (114)","",1
44400,"Одеяние сумеречного заклинателя (60)","",33
44400,"Пояс Багрового Тумана (58)","",4
44400,"Древний плащ (41)","",1
44400,"Мундир изменника (53)","",1
44400,"Сапоги старейшины (33)","",1
44300,"Маска солнцеруха (96)","",1
44300,"Маска солнцеруха (96)","",1
44300,"Маска солнцеруха (96)","",2
44300,"Маска солнцеруха (96)","",1
44300,"Маска солнцеруха (96)","",1
44300,"Сапоги Огненного Сердца (84)","",1
44300,"Сапоги Огненного Сердца (84)","",1
44300,"Древний плащ (41)","",1
44300,"Древний плащ (41)","",1
44200,"Наплечные пластины барабанчей с меткой целителя (146)","",1
44200,"Наплечные пластины барабанчей со знаком духа (146)","",1
44200,"Тяжелые наручи Завоевателя (114)","",1
44200,"Тяжелые наручи Завоевателя (114)","",1
44200,"Сапоги Огненного Сердца (84)","",2
44100,"Поножи злотерзания (150)","",2
44000,"Арктический пояс (146)","",27
44000,"Шлем Темного Гребня (87)","",1
44000,"Анго'рошское наплечье (84)","",1
44000,"Перчатки Отребья (90)","",1
44000,"Перчатки Отребья (90)","",2
44000,"Перчатки Отребья (90)","",1
44000,"Мундир охранника (93)","",1
44000,"Браслеты Веселого Черепа (90)","",1
44000,"Браслеты Веселого Черепа (90)","",1
44000,"Браслеты Веселого Черепа (90)","",1
44000,"Военные башмаки (43)","",1
44000,"Плащ изменника (48)","",2
44000,"Плащ изменника (48)","",1
44000,"Сапоги старейшины (33)","",1
44000,"Сапоги старейшины (33)","",1
44000,"Сапоги старейшины (33)","",1
44000,"Сапоги старейшины (33)","",1
43900,"Анго'рошское наплечье (84)","",2
43900,"Анго'рошское наплечье (84)","",1
43700,"Повязки надсмотрщика (96)","",1
43700,"Плащ путника (55)","",5
43600,"Анго'рошский шлем (84)","",1
43600,"Анго'рошский шлем (84)","",1
43600,"Анго'рошский шлем (84)","",1
43600,"Анго'рошский шлем (84)","",1
43500,"Плащ Пустоты (117)","",1
43500,"Шпионские сапоги (33)","",1
43400,"Плащ Пустоты (117)","",1
43400,"Плащ Пустоты (117)","",1
43400,"Плащ Пустоты (117)","",1
43400,"Плащ Пустоты (117)","",1
43400,"Оплечье звездного огня (87)","",2
43400,"Оплечье звездного огня (87)","",2
43400,"Оплечье звездного огня (87)","",1
43400,"Оплечье звездного огня (87)","",1
43400,"Оплечье звездного огня (87)","",1
43400,"Оплечье звездного огня (87)","",1
43300,"Шлем Дер'изу (108)","",1
43300,"Шлем Дер'изу (108)","",1
43300,"Обмотки Болотного Когтя (96)","",1
43300,"Обмотки Болотного Когтя (96)","",1
43300,"Талисман Эйдолона (59)","",1
43300,"Сапоги высокорожденных (53)","",3
43200,"Наголенники Янтарной Сосны (150)","",1
43200,"Наголенники Янтарной Сосны (150)","",1
43200,"Наголенники Янтарной Сосны (150)","",1
43200,"Наголенники Янтарной Сосны (150)","",2
43200,"Наголенники Янтарной Сосны (150)","",1
43200,"Накидка духовной чистоты (106)","",6
43200,"Обмотки Болотного Когтя (96)","",1
43200,"Золотой чешуйчатый панцирь (40)","",3
43100,"Обмотки Болотного Когтя (96)","",1
43000,"Шипастые кобальтовые сапоги (146)","",18
43000,"Кованый шлем (130)","",1
43000,"Кованый шлем (130)","",1
43000,"Кованый шлем (130)","",1
43000,"Боевой пояс карибу (146)","",1
43000,"Перчатки Терзающего Бича (138)","",1
43000,"Перчатки Терзающего Бича (138)","",1
43000,"Башмаки Темной Чешуи (81)","",1
43000,"Штаны Дракондора (120)","",1
43000,"Оплечье звездного огня (87)","",2
43000,"Ночецветные поножи (41)","",1
42900,"Боевой пояс карибу (146)","",1
42900,"Боевой пояс карибу (146)","",1
42900,"Боевой пояс карибу (146)","",1
42900,"Штаны Дракондора (120)","",1
42900,"Штаны Дракондора (120)","",1
42900,"Хиджаб чужеземца (81)","",2
42900,"Пояс Геи (47)","",1
42800,"Боевой пояс карибу (146)","",2
42800,"Башмаки Темной Чешуи (81)","",2
42800,"Пояс Геи (47)","",1
42500,"Наручи мерзлого камня (134)","",1
42500,"Жакет бухты Кинжалов (130)","",1
42500,"Содалитовое кольцо (111)","",1
42500,"Содалитовое кольцо (111)","",1
42500,"Хан'аишская кираса (96)","",3
42500,"Хан'аишская кираса (96)","",1
42500,"Хан'аишская кираса (96)","",1
42500,"Расколотые обмотки (114)","",1
42500,"Пояс скитальца Нексуса (90)","",1
42500,"Пояс скитальца Нексуса (90)","",1
42500,"Пояс скитальца Нексуса (90)","",1
42500,"Пояс скитальца Нексуса (90)","",1
42500,"Перчатки безумия (93)","",1
42400,"Потемневший скипетр (150)","",1
42400,"Потемневший скипетр (150)","",1
42400,"Потемневший скипетр (150)","",1
42400,"Убор Темной Крови (114)","",1
42400,"Туфли верховного мага (117)","",1
42400,"Двойные кольчужные наплечные пластины (39)","",4
42300,"Наручи мерзлого камня (134)","",1
42300,"Наручи мерзлого камня (134)","",1
42300,"Наручи мерзлого камня (134)","",3
42300,"Наручи мерзлого камня (134)","",1
42300,"Наручи мерзлого камня (134)","",1
42300,"Наручи мерзлого камня (134)","",1
42200,"Капюшон злотерзания (150)","",1
42200,"Брюки безумия (93)","",1
42200,"Наручи охранника (93)","",1
42200,"Символический пояс (41)","",5
42100,"Наручи бухты Кинжалов (130)","",1
42100,"Наплечные щитки солнцеруха (96)","",1
42100,"Накулачники надсмотрщика (96)","",1
42100,"Кровотканые штаны (48)","",1
42100,"Кровотканые штаны (48)","",1
42000,"Копия короны добродетели (1)","",5
42000,"Расколотые обмотки (114)","",2
42000,"Расколотые обмотки (114)","",1
42000,"Расколотые обмотки (114)","",1
42000,"Брюки безумия (93)","",1
42000,"Поножи Яростного Когтя (49)","",1
41900,"Хан'аишские ножные латы (96)","",1
41900,"Хан'аишские ножные латы (96)","",1
41900,"Хан'аишские перчатки (96)","",2
41900,"Хан'аишские перчатки (96)","",1
41900,"Брюки безумия (93)","",1
41900,"Брюки безумия (93)","",1
41700,"Ниффлварские перчатки (142)","",1
41700,"Величавые башмаки (53)","",1
41600,"Эбеновый полный шлем (55)","",2
41500,"Ошейник Огненного опала (84)","",1
41500,"Ошейник Огненного опала (84)","",1
41500,"Наголенники Зловещего Плавника (93)","",1
41500,"Наголенники Зловещего Плавника (93)","",1
41500,"Наплечные щитки солнцеруха (96)","",1
41500,"Могучие оплечники (49)","",1
41500,"Могучие оплечники (49)","",1
41500,"Могучие оплечники (49)","",1
41400,"Наручники косатки (146)","",2
41400,"Наручники косатки (146)","",1
41400,"Наручники косатки (146)","",1
41400,"Кираса болотного убийцы (93)","",1
41400,"Наплечные щитки солнцеруха (96)","",1
41300,"Плащ Пустоты (117)","",1
41100,"Потемневший скипетр (150)","",2
41100,"Наголенники Янтарной Сосны (150)","",1
41100,"Шеелитовое кольцо (96)","",1
41100,"Шлем Болотного Когтя (96)","",1
41100,"Перчатки ловчего Пустоты (87)","",4
41100,"Перчатки ловчего Пустоты (87)","",1
41100,"Перчатки ловчего Пустоты (87)","",1
41100,"Перчатки ловчего Пустоты (87)","",2
41000,"Нагрудный доспех Когтя (109)","",5
41000,"Браслеты верховного мага (117)","",1
41000,"Браслеты верховного мага (117)","",2
41000,"Браслеты верховного мага (117)","",1
41000,"Браслеты верховного мага (117)","",1
41000,"Браслеты верховного мага (117)","",1
41000,"Мундир изменника (53)","",1
41000,"Пояс жителя холмов (25)","",8
40900,"Расколотый боевой пояс (114)","",1
40900,"Наплечные щитки солнцеруха (96)","",3
40900,"Перчатки верховного мага (117)","",1
40800,"Накидка засады (114)","",1
40800,"Накидка засады (114)","",1
40800,"Накидка засады (114)","",1
40800,"Накидка засады (114)","",1
40800,"Кираса Кровавой Чешуи (90)","",1
40800,"Кираса Кровавой Чешуи (90)","",1
40800,"Кираса Кровавой Чешуи (90)","",1
40800,"Сапоги Темной Крови (114)","",1
40800,"Убор из шкуры копытня (108)","",2
40800,"Убор из шкуры копытня (108)","",1
40800,"Убор из шкуры копытня (108)","",1
40800,"Охотничий мундир (17)","",1
40700,"Расколотый полный шлем (114)","",1
40700,"Расколотый полный шлем (114)","",1
40700,"Расколотый боевой пояс (114)","",1
40700,"Сапоги Темной Крови (114)","",1
40700,"Сапоги Темной Крови (114)","",1
40700,"Сапоги Темной Крови (114)","",2
40700,"Роскошные перчатки (50)","",1
40600,"Расколотый боевой пояс (114)","",1
40600,"Расколотый боевой пояс (114)","",1
40600,"Эбеновые наплечные пластины (54)","",1
40500,"Далеченский пояс (130)","",1
40500,"Расколотый полный шлем (114)","",1
