"Цена","Название","Владелец","Доступно"
70000,"Наплечные щитки Пустоверти (120)","",1
70000,"Набедренники Пустоверти (120)","",1
70000,"Оплечье трясинника (99)","",1
70000,"Оплечье трясинника (99)","",1
70000,"Боевой пояс Камня Скверны (84)","",1
70000,"Боевой пояс Камня Скверны (84)","",1
70000,"Перчатки Дракондора (120)","",1
70000,"Хаал'ешский шнурованный ремень (84)","",1
70000,"Пояс Элдр'наан (114)","",3
70000,"Пояс Элдр'наан (114)","",1
70000,"Пояс Элдр'наан (114)","",2
70000,"Кровотканый жезл (51)","",1
70000,"Грозные башмаки (49)","",1
70000,"Древние тяжелые наручи (42)","",1
70000,"Древние тяжелые наручи (42)","",1
70000,"Походные туфли (20)","",1
70000,"Закаленные в крови башмаки (47)","",1
70000,"Закаленные в крови башмаки (47)","",1
70000,"Закаленные в крови башмаки (47)","",1
70000,"Штаны Колючего Меха (35)","",1
70000,"Щит Торсена (30)","",5
70000,"Пластинчатые сапоги (32)","",1
70000,"Корона лорда (51)","",1
70000,"Перчатки следопыта (44)","",1
69900,"Скомский стеганный пояс (138)","",1
69900,"Скомский стеганный пояс (138)","",1
69900,"Скомский стеганный пояс (138)","",1
69900,"Эполеты похитителя (102)","",1
69900,"Боевой пояс Камня Скверны (84)","",1
69900,"Закаленные в крови рукавицы со знаком медведя (47)","",1
69900,"Штаны Колючего Меха (35)","",1
69900,"Магочерепные манжеты (62)","",6
69900,"Глазная повязка сорвиголовы (55)","",1
69800,"Броня Западной Стражи (130)","",1
69800,"Броня Западной Стражи (130)","",1
69800,"Броня Западной Стражи (130)","",1
69800,"Поручи карибу (146)","",1
69800,"Поручи карибу (146)","",1
69800,"Поручи карибу (146)","",1
69800,"Поручи карибу (146)","",2
69800,"Поручи карибу (146)","",2
69800,"Кунцитовое ожерелье (111)","",1
69800,"Кунцитовое ожерелье (111)","",1
69800,"Эполеты похитителя (102)","",1
69800,"Набедренники Пустоверти (120)","",2
69800,"Набедренники Пустоверти (120)","",1
69800,"Полный шлем Зловещего Плавника (93)","",1
69800,"Символические рукавицы (41)","",3
69700,"Волдрунские браслеты (150)","",1
69700,"Сапоги Отребья (90)","",1
69700,"Сапоги Отребья (90)","",1
69700,"Сапоги Отребья (90)","",1
69700,"Мантия повелителя стихий (120)","",1
69700,"Мантия повелителя стихий (120)","",1
69700,"Мантия повелителя стихий (120)","",1
69600,"Мантия повелителя стихий (120)","",2
69300,"Бриджи косатки (146)","",1
69300,"Бриджи косатки (146)","",1
69200,"Бриджи косатки (146)","",2
69200,"Эльфийские плетеные сапоги (50)","",10
69000,"Скипетр Элдр'наана (105)","",1
69000,"Хаал'ешский шнурованный ремень (84)","",1
69000,"Хаал'ешский шнурованный ремень (84)","",1
69000,"Обычная коричневая рубашка (20)","",2
68900,"Броня Седой Пасти (150)","",1
68900,"Броня Седой Пасти (150)","",1
68900,"Броня Седой Пасти (150)","",1
68900,"Жилет Посвященного (13)","",1
68700,"Ножные латы Седой Пасти (150)","",1
68700,"Ножные латы Седой Пасти (150)","",1
68700,"Ножные латы Седой Пасти (150)","",1
68700,"Ножные латы Седой Пасти (150)","",1
68700,"Нагрудник Огненного Сердца (84)","",1
68700,"Нагрудник Огненного Сердца (84)","",1
68100,"Нагрудный доспех жителя льдов (138)","",1
68000,"Арктический нагрудник (142)","",1
68000,"Бриджи косатки (146)","",1
68000,"Жакет Элдр'наан (114)","",2
68000,"Жакет Элдр'наан (114)","",1
68000,"Жакет Элдр'наан (114)","",1
68000,"Жакет Элдр'наан (114)","",2
68000,"Потусторонние рукавицы (50)","",1
67900,"Жакет Элдр'наан (114)","",2
67200,"Кираса Изувеченной Длани (117)","",1
67200,"Кираса Изувеченной Длани (117)","",4
67200,"Кираса Изувеченной Длани (117)","",1
67200,"Кираса Изувеченной Длани (117)","",1
66900,"Лунная сфера (47)","",1
66700,"Нагрудник Огненного Сердца (84)","",1
66600,"Перевитое змеиное ожерелье (138)","",2
66600,"Перчатки следопыта (44)","",1
66600,"Перчатки следопыта (44)","",1
66500,"Копия капюшона Пяти Громов (1)","",3
66300,"Ледотканые напульсники (134)","",4
66000,"Наплеч Скеттис (111)","",1
66000,"Наплеч Скеттис (111)","",1
65600,"Жакет Терзающего Бича (138)","",1
65600,"Жакет Терзающего Бича (138)","",1
65600,"Наручи ловчего Пустоты (87)","",1
65600,"Наручи ловчего Пустоты (87)","",1
65500,"Эластичный мундир (33)","",3
65000,"Мундир туманного тростника (102)","",2
65000,"Мундир туманного тростника (102)","",1
65000,"Мундир туманного тростника (102)","",2
65000,"Янтарное кольцо (26)","",2
65000,"Янтарное кольцо (26)","",1
65000,"Янтарное кольцо (26)","",1
64800,"Кираса Драконьего Черепа (142)","",2
64300,"Ниффлварский нагрудник (142)","",1
64300,"Ниффлварский нагрудник (142)","",1
64300,"Ниффлварский нагрудник (142)","",1
64200,"Жезл Моления (90)","",1
64200,"Щит разрушителя заклятий (105)","",1
64200,"Щит разрушителя заклятий (105)","",1
64100,"Жезл Моления (90)","",1
64000,"Кованый боевой пояс (130)","",1
64000,"Хрустальный вибрирующий щит (112)","",15
64000,"Перчатки Консорциума (108)","",1
63500,"Охранный головной убор (31)","",1
63100,"Наплечье Отребья (90)","",1
63100,"Наплечье Отребья (90)","",1
63000,"Стеганый доспех всадника на волке (46)","",2
63000,"Стеганый доспех всадника на волке (46)","",1
63000,"Стеганый доспех всадника на волке (46)","",1
62900,"Бугайские наплечники (45)","",1
62600,"Поножи Крикуна (27)","",1
62300,"Украшенная вышивкой подвеска (146)","",1
62200,"Латные сапоги зверолова (154)","",2
62200,"Капюшон Элдр'наан (114)","",2
62200,"Капюшон Элдр'наан (114)","",1
62200,"Капюшон Элдр'наан (114)","",1
62200,"Капюшон Элдр'наан (114)","",1
62200,"Капюшон Элдр'наан (114)","",1
62000,"Панцирь Халгринда (146)","",1
61500,"Ремень боевого горна (28)","",1
61300,"Гибльхеймская броня (138)","",1
61300,"Рунические кожаные рукавицы (54)","",6
61100,"Панцирь Халгринда (146)","",2
60900,"Броня злотерзания (150)","",2
60800,"Кованый боевой пояс (130)","",1
60800,"Кованый боевой пояс (130)","",2
60800,"Рыцарский щит мародера (40)","",1
60000,"Копия сапог Закаленного духа (1)","",13
60000,"Амулет с кристаллом кальцедония (138)","",4
60000,"Северная звезда (134)","",1
60000,"Двойная накидка (138)","",2
60000,"Башмаки Седой Пасти (150)","",2
60000,"Башмаки Седой Пасти (150)","",1
60000,"Башмаки Седой Пасти (150)","",1
60000,"Башмаки Седой Пасти (150)","",2
60000,"Наголенники Халгринда (146)","",1
60000,"Наголенники Халгринда (146)","",1
60000,"Наголенники Халгринда (146)","",1
60000,"Ножные латы Драконьего Черепа (142)","",1
60000,"Ножные латы Драконьего Черепа (142)","",1
60000,"Ножные латы Западной Стражи (130)","",1
60000,"Ножные латы Западной Стражи (130)","",1
60000,"Ножные латы Западной Стражи (130)","",1
60000,"Ножные латы Западной Стражи (130)","",1
60000,"Ньордский плетеный нагрудник (134)","",1
60000,"Ньордский плетеный нагрудник (134)","",1
60000,"Кованый боевой пояс (130)","",1
60000,"Броня злотерзания (150)","",1
60000,"Броня злотерзания (150)","",1
60000,"Волдрунский кушак (150)","",1
60000,"Волдрунский кушак (150)","",2
60000,"Волдрунский кушак (150)","",1
60000,"Щит из оскверненного железа (111)","",1
60000,"Плащ Адского Пламени (87)","",1
60000,"Плащ Адского Пламени (87)","",1
60000,"Плащ Адского Пламени (87)","",1
60000,"Плащ Адского Пламени (87)","",1
60000,"Броня коготаря (99)","",1
60000,"Наплечные щитки Дракондора (120)","",1
60000,"Наплечные щитки Дракондора (120)","",1
60000,"Наручи Темной Крови (114)","",1
60000,"Капюшон Консорциума (108)","",2
60000,"Капюшон Консорциума (108)","",1
60000,"Капюшон Консорциума (108)","",1
60000,"Кушак Консорциума (108)","",3
60000,"Мундир туманного тростника (102)","",1
60000,"Краги Дикотопи (99)","",1
60000,"Жакет Дикотопи (99)","",2
60000,"Жакет Дикотопи (99)","",1
60000,"Жакет Дикотопи (99)","",1
60000,"Напульсники Звездного огня (87)","",2
60000,"Наручи чужеземца (81)","",2
60000,"Наручи чужеземца (81)","",1
60000,"Кровотканый жезл (51)","",1
60000,"Янтарное кольцо (26)","",1
60000,"Готический латный доспех (49)","",1
60000,"Готический латный доспех (49)","",1
60000,"Корона лорда (51)","",1
60000,"Наручи клеврета (48)","",7
60000,"Ремень Келлера (23)","",6
60000,"Кольчужный ледяной жакет (44)","",26
59900,"Копия наручей Покрова Тьмы (1)","",1
59900,"Двойная накидка (138)","",1
59900,"Двойная накидка (138)","",1
59900,"Ньордские сапоги (134)","",1
59900,"Ньордские сапоги (134)","",1
59900,"Нагрудник Зимних Плавников (134)","",1
59900,"Нагрудник Зимних Плавников (134)","",1
59900,"Перчатки бухты Кинжалов (130)","",1
59900,"Перчатки бухты Кинжалов (130)","",1
59900,"Кушак Ветрохода (99)","",1
59900,"Наручи коготаря (99)","",1
59900,"Наручи коготаря (99)","",1
59900,"Наручи коготаря (99)","",1
59900,"Наручи Темной Крови (114)","",1
59900,"Наручи Темной Крови (114)","",2
59900,"Наручи Темной Крови (114)","",1
59900,"Сапоги Отребья (90)","",2
59900,"Набедренники Отмщения (87)","",1
59900,"Набедренники Отмщения (87)","",1
59900,"Набедренники Отмщения (87)","",2
59900,"Набедренники Отмщения (87)","",1
59900,"Набедренники Отмщения (87)","",1
59900,"Набедренники Отмщения (87)","",1
59900,"Набедренники Отмщения (87)","",1
59900,"Штаны Мглистой пещеры (43)","",1
59900,"Штаны Мглистой пещеры (43)","",1
59900,"Готический латный доспех (49)","",1
59900,"Готический латный доспех (49)","",1
59900,"Наемнические наголенники (48)","",1
59900,"Джазерентский нагрудный доспех (42)","",1
59900,"Джазерентский нагрудный доспех (42)","",1
59800,"Перчатки бухты Кинжалов (130)","",1
59800,"Экспедиционные штаны (117)","",1
59800,"Джазерентский нагрудный доспех (42)","",1
59800,"Одеяние из паутины (50)","",1
59800,"Одеяние из паутины (50)","",1
59800,"Одеяние из паутины (50)","",1
59800,"Жакет из дубленой кожи (17)","",1
59700,"Одеяние Новолуния (20)","",2
59700,"Экспедиционные штаны (117)","",2
59700,"Плащ рыцаря (50)","",1
59700,"Плащ рыцаря (50)","",1
59700,"Чеканные латные сапоги (42)","",1
59700,"Пластинчатый ремень (31)","",2
59700,"Ремень поборника (22)","",1
59600,"Чеканные латные сапоги (42)","",1
59600,"Чеканные латные сапоги (42)","",2
59600,"Малый чешуйчатый панцирь (22)","",1
59500,"Кулачные перчатки косатки (146)","",1
59500,"Головной убор барабанчей (146)","",2
59500,"Накидка ядовитой дымки (46)","",6
59400,"Кобальтовые наплечники (142)","",73
59400,"Двусторонняя шерстяная накидка (150)","",1
59400,"Двусторонняя шерстяная накидка (150)","",1
59400,"Двусторонняя шерстяная накидка (150)","",1
59400,"Двусторонняя шерстяная накидка (150)","",1
59400,"Скомский шлем (138)","",1
59400,"Головной убор барабанчей (146)","",1
59400,"Боевой пояс Зловещего Плавника (93)","",1
59300,"Головной убор барабанчей (146)","",1
59100,"Набедренники Темной Чешуи (81)","",1
59100,"Механический дракончик (40)","",1
59000,"Северная звезда (134)","",1
59000,"Гибльхеймские набедренники (138)","",1
59000,"Кулачные перчатки косатки (146)","",1
59000,"Кулачные перчатки косатки (146)","",1
59000,"Кулачные перчатки косатки (146)","",1
59000,"Кулачные перчатки косатки (146)","",1
59000,"Волдрунское одеяние (150)","",1
59000,"Железные тяжелые наручи вождя (120)","",2
59000,"Нагрудник солнцеруха (96)","",1
59000,"Нагрудник солнцеруха (96)","",1
59000,"Янтарное кольцо (26)","",2
59000,"Пластинчатые сапоги (32)","",1
59000,"Пластинчатые сапоги (32)","",1
59000,"Наплечье бретера (41)","",9
58900,"Рукавицы Кровавой Чешуи (90)","",1
58900,"Рукавицы Кровавой Чешуи (90)","",1
58900,"Рукавицы Кровавой Чешуи (90)","",1
58900,"Рукавицы Кровавой Чешуи (90)","",1
58900,"Солдатская броня (18)","",3
58900,"Штаны из шкуры василиска (43)","",6
58800,"Врайкульский щит (146)","",1
58800,"Жезл Геоманта (41)","",1
58800,"Змеиная петля (55)","",2
58800,"Змеиная петля (55)","",1
58700,"Полный шлем Завоевателя (114)","",1
58700,"Полный шлем Завоевателя (114)","",1
58700,"Полный шлем Завоевателя (114)","",1
58700,"Змеиная петля (55)","",1
58600,"Боевой щит Модани (96)","",1
58600,"Боевой щит Модани (96)","",1
58600,"Сапоги Костедробителя (111)","",1
58600,"Оплечье старшего волшебника (56)","",3
58600,"Шкура Коровьего Короля (51)","",14
58500,"Анго'рошские набедренники (84)","",1
58500,"Броня Болотного Когтя (96)","",1
58500,"Броня Болотного Когтя (96)","",1
58500,"Нагрудник солнцеруха (96)","",2
58400,"Эполеты Драконьего Черепа (142)","",1
58400,"Эполеты Драконьего Черепа (142)","",1
58400,"Анго'рошские набедренники (84)","",1
58400,"Анго'рошские набедренники (84)","",1
58300,"Закаленные в крови наручники (45)","",1
58300,"Закаленные в крови наручники (45)","",1
58300,"Усиленный кожаный шлем (50)","",1
58000,"Ниффлварские набедренники (142)","",1
58000,"Сапоги Терзающего Бича (138)","",1
58000,"Сапоги Терзающего Бича (138)","",1
58000,"Расколотый нагрудник (114)","",1
58000,"Расколотый нагрудник (114)","",1
58000,"Расколотый нагрудник (114)","",1
58000,"Расколотый нагрудник (114)","",1
58000,"Броня Болотного Когтя (96)","",2
58000,"Броня Болотного Когтя (96)","",1
58000,"Жилет Мертвой головы (40)","",1
57900,"Полуночная шапка (43)","",1
57900,"Паучиные перчатки (51)","",1
57800,"Пояс скитальца Нексуса (90)","",1
57800,"Пояс скитальца Нексуса (90)","",1
57800,"Обмотки Непреклонности (81)","",1
57800,"Усиленные кожаные сапоги (50)","",1
57700,"Наручи Кровавой Чешуи (90)","",1
57700,"Наручи Кровавой Чешуи (90)","",1
57600,"Наручи Кровавой Чешуи (90)","",1
57500,"Кираса мерзлого камня (134)","",1
57500,"Теллуровое ожерелье (45)","",1
57400,"Набедренники Темного Гребня (87)","",1
57400,"Ханские наручники (45)","",1
57400,"Лунный венок (45)","",1
57400,"Наплечники следопыта (42)","",1
57300,"Штаны Ледяной Пыли (154)","",1
57300,"Набедренники Темного Гребня (87)","",1
57200,"Кираса Изувеченной Длани (117)","",1
57200,"Наголенники Кровавого Рыцаря (102)","",1
57100,"Истлевшие кожаные перчатки (72)","",2
57100,"Танзанитовая подвеска (120)","",1
57100,"Танзанитовая подвеска (120)","",1
57100,"Танзанитовая подвеска (120)","",1
57100,"Танзанитовая подвеска (120)","",1
57100,"Танзанитовая подвеска (120)","",1
57100,"Танзанитовая подвеска (120)","",1
57000,"Плетеный нагрудник Янтарной Сосны (150)","",1
57000,"Нагрудник Зимних Плавников (134)","",1
57000,"Нагрудник Зимних Плавников (134)","",1
57000,"Волдрунское одеяние (150)","",1
57000,"Шляпа Веселого Черепа (90)","",1
57000,"Теллуровое ожерелье (45)","",1
57000,"Наплечники следопыта (42)","",1
56900,"Кираса завоевателя (114)","",1
56800,"Простое янтарное кольцо (120)","",1
56800,"Полный шлем Боевого Молота (108)","",1
56800,"Штаны надсмотрщика (96)","",2
56800,"Штаны надсмотрщика (96)","",1
56800,"Нефритовые эполеты (49)","",1
56800,"Нефритовые эполеты (49)","",1
56700,"Кованые сапоги (130)","",1
56700,"Нагрудник Огненного Сердца (84)","",1
56700,"Нагрудник Огненного Сердца (84)","",1
56700,"Нагрудник Огненного Сердца (84)","",1
56700,"Геральдические наручи (46)","",1
56600,"Пояс Яростного Когтя (46)","",1
56600,"Пояс Яростного Когтя (46)","",1
56600,"Вышитая шляпа (50)","",3
56400,"Расколотые рукавицы (114)","",1
56300,"Штаны Дикотопи (99)","",1
56300,"Штаны Дикотопи (99)","",1
56300,"Вышитые сапоги (50)","",3
56200,"Накулачники Костедробителя (111)","",1
56100,"Накулачники Костедробителя (111)","",1
56100,"Накулачники Костедробителя (111)","",1
56100,"Корона Брони грифона (50)","",1
56100,"Корона Брони грифона (50)","",1
56100,"Корона Брони грифона (50)","",1
56000,"Плетеный нагрудник Янтарной Сосны (150)","",1
56000,"Плетеный нагрудник Янтарной Сосны (150)","",1
56000,"Плетеный нагрудник Янтарной Сосны (150)","",1
56000,"Плетеный нагрудник Янтарной Сосны (150)","",1
56000,"Плетеный нагрудник Янтарной Сосны (150)","",1
56000,"Плетеный нагрудник Янтарной Сосны (150)","",1
56000,"Наголенники ловчего Пустоты (87)","",1
56000,"Наголенники ловчего Пустоты (87)","",1
56000,"Наголенники ловчего Пустоты (87)","",1
55900,"Шеелитовое кольцо (96)","",1
55900,"Перчатки Костедробителя (111)","",1
55800,"Утолщенные дренейские штаны (96)","",33
55800,"Тлеющий щит (114)","",1
55800,"Набедренники Зловещего Плавника (93)","",1
55700,"Тлеющий щит (114)","",1
55700,"Тлеющий щит (114)","",2
55600,"Перчатки советника (55)","",2
55600,"Перчатки советника (55)","",1
55600,"Перчатки советника (55)","",1
55600,"Перчатки советника (55)","",1
55600,"Венец отступника (36)","",1
55500,"Копия рукавиц героизма (1)","",6
55500,"Шлем Халгринда (146)","",1
55500,"Шлем Халгринда (146)","",1
55500,"Цирконовый амулет (93)","",2
55500,"Цирконовый амулет (93)","",1
55500,"Полный шлем Изувеченной Длани (117)","",2
55500,"Полный шлем Изувеченной Длани (117)","",1
55500,"Полный шлем Изувеченной Длани (117)","",1
55500,"Боевой пояс Зловещего Плавника (93)","",1
55500,"Боевой пояс Зловещего Плавника (93)","",3
55500,"Боевой пояс Зловещего Плавника (93)","",1
55500,"Древняя защита (46)","",1
55500,"Древняя защита (46)","",2
55500,"Перчатки пирата (20)","",1
55500,"Мантия тигриного прыжка (34)","",4
55500,"Подвеска холодов со знаком ловкости (51)","",1
55500,"Атаманские ботинки (49)","",2
55500,"Поножи дервиша (30)","",1
55300,"Сапоги отступника (36)","",1
55300,"Брюки фокусника (37)","",1
55300,"Брюки фокусника (37)","",1
55200,"Пояс Остротопи (102)","",1
55200,"Пояс Остротопи (102)","",1
55200,"Шлем клеврета (50)","",3
55200,"Усиленные кожаные перчатки (50)","",1
55200,"Усиленный кожаный пояс (50)","",1
55100,"Тяжелые мифриловые сапоги (47)","",13
55000,"Шлем Халгринда (146)","",1
55000,"Шлем Халгринда (146)","",1
55000,"Шлем Халгринда (146)","",1
55000,"Скомский плетеный нагрудник (138)","",1
55000,"Наголенники ловчего Пустоты (87)","",1
55000,"Наголенники ловчего Пустоты (87)","",1
55000,"Наголенники ловчего Пустоты (87)","",1
55000,"Экспедиционные штаны (117)","",1
55000,"Экспедиционные штаны (117)","",1
55000,"Утолщенный чешуйчатый щит (36)","",1
55000,"Утолщенные чешуйчатые набедренники (35)","",1
55000,"Ханский нагрудник (49)","",1
54900,"Шлем Халгринда (146)","",1
54900,"Шлем Халгринда (146)","",1
54900,"Шлем Халгринда (146)","",1
54900,"Шлем Халгринда (146)","",2
54900,"Шлем Халгринда (146)","",1
54900,"Шлем Халгринда (146)","",1
54900,"Шлем Халгринда (146)","",1
54900,"Тяжелые наручи Боевого Молота (108)","",1
54900,"Алебастровый латный ремень (52)","",4
54800,"Кираса Драконьего Черепа (142)","",1
54800,"Скомский плетеный нагрудник (138)","",1
54800,"Скомский плетеный нагрудник (138)","",1
54800,"Скомский плетеный нагрудник (138)","",1
54800,"Скомский плетеный нагрудник (138)","",1
54800,"Скомский плетеный нагрудник (138)","",1
54800,"Накидка с гравировкой (55)","",1
54800,"Накидка с гравировкой (55)","",1
54800,"Накидка с гравировкой (55)","",1
54700,"Нагрудник Темной Крови (114)","",1
54600,"Брюки из шкуры копытня (108)","",1
54600,"Брюки из шкуры копытня (108)","",1
54600,"Перчатки следопыта (41)","",1
54500,"Рукавицы Седой Пасти (150)","",2
54500,"Рукавицы Седой Пасти (150)","",1
54500,"Наголенники ловчего Пустоты (87)","",3
54500,"Наголенники ловчего Пустоты (87)","",1
54500,"Наголенники ловчего Пустоты (87)","",1
54500,"Наголенники ловчего Пустоты (87)","",1
54500,"Наголенники ловчего Пустоты (87)","",1
54500,"Перчатки следопыта (41)","",1
54400,"Броня Болотного Когтя (96)","",1
54400,"Броня Болотного Когтя (96)","",1
54400,"Броня Болотного Когтя (96)","",1
54400,"Перчатки следопыта (41)","",2
54400,"Вышитые наручи (50)","",3
54300,"Ремень Янтарной Сосны (150)","",1
54300,"Перчатки охотника (40)","",1
54300,"Вышитый пояс (50)","",3
54300,"Вышитые перчатки (50)","",2
54200,"Ремень Янтарной Сосны (150)","",1
54200,"Полный шлем Изувеченной Длани (117)","",2
54200,"Полный шлем Изувеченной Длани (117)","",1
54200,"Полный шлем Изувеченной Длани (117)","",2
54200,"Языческий жилет (26)","",1
54200,"Гематитовое кольцо (43)","",1
54100,"Языческий жилет (26)","",1
54000,"Александритовое кольцо (114)","",2
54000,"Наручники Остротопи (102)","",1
54000,"Штаны Астралаана (105)","",1
54000,"Штаны Астралаана (105)","",1
54000,"Штаны Астралаана (105)","",1
54000,"Жакет надсмотрщика (96)","",1
54000,"Лунный пояс (42)","",1
54000,"Языческий жилет (26)","",1
54000,"Тяжелые ламеллярные рукавицы (52)","",1
53600,"Штаны Мглистой пещеры (43)","",1
53500,"Ремень Огненного Сердца (84)","",1
53400,"Мур'далакские поножи (138)","",1
53300,"Звезда повелителя стихий (111)","",1
53300,"Железные тяжелые наручи вождя (120)","",2
53300,"Железные тяжелые наручи вождя (120)","",1
53300,"Кобальтовое кольцо (29)","",1
53300,"Полный шлем защитника (47)","",1
53300,"Шпионская шапка (33)","",1
53200,"Ледотканые поножи (142)","",24
53200,"Звезда повелителя стихий (111)","",1
53200,"Сапоги трясинника (99)","",1
53200,"Полевой латный щит (43)","",1
53100,"Щит Телаари (87)","",1
53100,"Щит Телаари (87)","",1
53000,"Ремень Огненного Сердца (84)","",1
53000,"Ремень Огненного Сердца (84)","",1
53000,"Полевой латный щит (43)","",1
52900,"Наручи болотного убийцы (93)","",1
52900,"Наручи болотного убийцы (93)","",1
52900,"Безжалостный пояс (54)","",1
52900,"Безжалостный пояс (54)","",1
52900,"Бесподобный плащ (54)","",1
52900,"Сабельные поножи (28)","",1
52800,"Куртка Халискана (36)","",1
52800,"Жесткие наручи из чешуи скорпида (44)","",1
52700,"Укрепленный щит (25)","",1
52600,"Укрепленный щит (25)","",1
52500,"Кулачные перчатки Дер'изу (108)","",1
52500,"Кулачные перчатки Дер'изу (108)","",1
52500,"Рукавицы силы огра (32)","",1
52400,"Наплеч косатки (146)","",1
52400,"Наплеч косатки (146)","",1
52400,"Коричневатые сапоги (37)","",1
52300,"Наплеч косатки (146)","",1
52300,"Наплеч косатки (146)","",1
52300,"Шлем Пустоверти (120)","",1
52300,"Надежные наплечники (32)","",1
52300,"Сверкающий плащ (21)","",1
52200,"Брюки Костедробителя (111)","",1
52200,"Брюки Костедробителя (111)","",1
52000,"Наплеч Янтарной Сосны (150)","",1
52000,"Наплеч Янтарной Сосны (150)","",1
52000,"Кольцо из ляпис-лазури (108)","",1
52000,"Рукавицы Солнечной чешуи (50)","",1
52000,"Непромокаемый жилет (31)","",1
52000,"Тяжелый ламеллярный ремень (51)","",1
52000,"Тяжелый ламеллярный ремень (51)","",1
52000,"Тяжелый ламеллярный ремень (51)","",1
52000,"Наплечье Черной Кузни (46)","",1
51900,"Щит Зет'Гора (117)","",1
51900,"Щит Зет'Гора (117)","",1
51900,"Диопсидовые бусы (108)","",1
51900,"Диопсидовые бусы (108)","",1
51900,"Диопсидовые бусы (108)","",1
51900,"Диопсидовые бусы (108)","",1
51800,"Кулачный щит лазутчика (22)","",1
51700,"Кулачный щит геолога (21)","",1
51700,"Тяжелые ламеллярные поножи (54)","",1
51700,"Тяжелые ламеллярные поножи (54)","",1
51700,"Шлем из черепашьего панциря (46)","",5
51700,"Коричневатые наручи (37)","",1
51700,"Коричневатый пояс (37)","",1
51600,"Азуритовое кольцо (84)","",1
51600,"Боевые наручи убийцы (29)","",1
51600,"Разноцветное одеяние (29)","",1
51500,"Утолщенные дренейские сапоги (99)","",18
51500,"Азуритовое кольцо (84)","",1
51500,"Кираса завоевателя (114)","",1
51500,"Кираса завоевателя (114)","",1
51500,"Наручи из толстой чешуи скорпида (51)","",1
51400,"Рукавицы рыцаря (52)","",1
51400,"Надежные наручи (30)","",1
51300,"Шипастые рукавицы (26)","",1
51300,"Шипастые рукавицы (26)","",1
51300,"Тяжелый ламеллярный ремень (51)","",1
51300,"Тяжелый ламеллярный ремень (51)","",1
51300,"Рукавицы рыцаря (52)","",1
51300,"Рукавицы рыцаря (52)","",1
51200,"Клобук Черной Кузни (45)","",2
51100,"Ремень Янтарной Сосны (150)","",2
51100,"Поножи осколка голема (46)","",3
51000,"Склепанный щит (130)","",1
51000,"Склепанный щит (130)","",1
51000,"Склепанный щит (130)","",1
51000,"Наплеч Янтарной Сосны (150)","",1
51000,"Окровавленная набедренная повязка (18)","",1
51000,"Сапоги Мглистой пещеры (41)","",1
51000,"Плющетканые перчатки (26)","",1
50800,"Ледотканый шлем (142)","",55
50800,"Эполеты коготаря (99)","",1
50800,"Поножи чужеземца (81)","",1
50800,"Потрепанный в бою мундир (16)","",1
50700,"Хан'аишские наголенники (96)","",1
50700,"Хан'аишские наголенники (96)","",1
50700,"Хан'аишские наголенники (96)","",1
50700,"Боевой жилет Остротопи (102)","",1
50700,"Боевой жилет Остротопи (102)","",1
50700,"Теллуровое кольцо (47)","",1
50700,"Мракотканые сандалии (50)","",1
50700,"Мракотканые сандалии (50)","",1
50700,"Пояс лазутчика (21)","",1
50700,"Покрытые письменами кожаные сапоги (18)","",1
50500,"Филигранное кольцо (150)","",1
50500,"Филигранное кольцо (150)","",1
50500,"Набедренники Скеттис (111)","",1
50500,"Набедренники Скеттис (111)","",1
50500,"Волчьи туфли (16)","",1
50500,"Черненые сапоги Братства Справедливости (18)","",3
50500,"Рыцарские набедренники (39)","",1
50500,"Рыцарские набедренники (39)","",1
50500,"Тисненые кожаные сапоги (15)","",9
50400,"Астралаанские наручи (105)","",1
50400,"Астралаанские наручи (105)","",1
50400,"Полевой латный шлем (42)","",1
50400,"Полевой латный шлем (42)","",1
50300,"Усиленные кожаные штаны (50)","",1
50200,"Ремень Янтарной Сосны (150)","",1
50200,"Мур'далакские наплечные пластины (138)","",1
50200,"Бездумный шнурованный ремень (93)","",1
50200,"Штаны Консорциума (108)","",1
50200,"Штаны Консорциума (108)","",1
50200,"Штаны Консорциума (108)","",1
50200,"Латные сапоги из оскверненного железа (96)","",29
50200,"Усиленный кожаный жилет (50)","",1
50100,"Шлем Драконьего Черепа (142)","",1
50100,"Шлем Драконьего Черепа (142)","",1
50100,"Мур'далакские наплечные пластины (138)","",1
50100,"Мур'далакские наплечные пластины (138)","",1
50100,"Мур'далакские наплечные пластины (138)","",1
50100,"Мур'далакские наплечные пластины (138)","",1
50100,"Хладные кольчужные штаны (132)","",2
50100,"Бездумный шнурованный ремень (93)","",2
50100,"Бездумный шнурованный ремень (93)","",2
50100,"Бездумный шнурованный ремень (93)","",1
50100,"Бездумный шнурованный ремень (93)","",1
50100,"Перчатки Астралаана (105)","",1
50100,"Перчатки Астралаана (105)","",1
50100,"Геральдические сапоги (47)","",6
50100,"Нагрудник Архона (38)","",1
50100,"Воинский плащ (8)","",2
50100,"Рваные кожаные штаны (2)","",2
50000,"Копия оплечья повелителя зверей (1)","",10
50000,"Кобальтовые сапоги (142)","",13
50000,"Пояс Седой Пасти (150)","",1
50000,"Пояс Седой Пасти (150)","",1
50000,"Пояс Седой Пасти (150)","",1
50000,"Наручи Халгринда (146)","",1
50000,"Гибльхеймские эполеты (138)","",1
50000,"Гибльхеймские эполеты (138)","",1
