"Цена","Название","Владелец","Доступно"
28400,"Капитанский воинский пояс (41)","",1
28300,"Штаны землепроходца (31)","",1
28300,"Штаны землепроходца (31)","",1
28200,"Штаны землепроходца (31)","",1
28200,"Штаны землепроходца (31)","",2
28200,"Штаны землепроходца (31)","",1
28200,"Джазерентское наплечье (41)","",1
28100,"Красные наплечники из магической ткани (47)","",7
28000,"Походный щит (22)","",1
28000,"Походный щит (22)","",1
28000,"Штаны землепроходца (31)","",3
28000,"Могучие сапоги (50)","",1
28000,"Поручи Вожака прайда (53)","",1
28000,"Повязки Геи (47)","",1
28000,"Углешелковый венок (41)","",2
28000,"Штаны пирата (22)","",1
28000,"Штаны пирата (22)","",1
28000,"Перчатки из ледяной ткани (53)","",30
28000,"Наручи истребителя великанов (48)","",19
28000,"Колье Пустыни (47)","",1
28000,"Колье Пустыни (47)","",2
28000,"Колье Пустыни (47)","",1
28000,"Колье Пустыни (47)","",1
28000,"Магнетитовое кольцо (46)","",1
28000,"Магнетитовое кольцо (46)","",1
28000,"Доблестные набедренники (49)","",3
28000,"Капитанский воинский пояс (41)","",1
27900,"Военный нагрудный доспех (46)","",1
27900,"Поножи защитника (48)","",1
27900,"Поножи защитника (48)","",2
27900,"Орденские перчатки (34)","",5
27800,"Военный нагрудный доспех (46)","",1
27800,"Плющетканые штаны (28)","",1
27800,"Плющетканые штаны (28)","",1
27700,"Перчатки Зловещего Плавника (93)","",1
27700,"Паучиный ремень (51)","",1
27700,"Паучиный ремень (51)","",1
27700,"Паучиный ремень (51)","",1
27700,"Плащ из рунической ткани (53)","",10
27700,"Пластинчатые наручи (30)","",1
27600,"Штаны волшебника (42)","",1
27600,"Штаны волшебника (42)","",2
27600,"Штаны волшебника (42)","",1
27500,"Наручники Хранителя (48)","",1
27500,"Императорские красные наручи (51)","",3
27500,"Капитанская кираса (44)","",1
27500,"Капитанская кираса (44)","",1
27400,"Лунный венок (45)","",1
27400,"Лунный венок (45)","",1
27400,"Аквамариновое кольцо (46)","",1
27400,"Аквамариновое кольцо (46)","",1
27400,"Аквамариновое кольцо (46)","",1
27400,"Аквамариновое кольцо (46)","",1
27400,"Аквамариновое кольцо (46)","",1
27400,"Аквамариновое кольцо (46)","",1
27400,"Сапоги следопыта (42)","",1
27400,"Сапоги следопыта (42)","",1
27400,"Золотые чешуйчатые сапоги (40)","",5
27300,"Шутовской головной убор (42)","",2
27200,"Шутовской головной убор (42)","",1
27100,"Могучие поручи (47)","",1
27100,"Геомантские напульсники (41)","",1
27100,"Геомантские напульсники (41)","",1
27000,"Заледеневшие латные наплечные пластины (132)","",1
27000,"Ремень осады (94)","",4
27000,"Наплечные пластины Яростного Когтя (48)","",1
27000,"Могучие поручи (47)","",2
27000,"Могучие поручи (47)","",1
27000,"Могучие поручи (47)","",1
27000,"Могучие поручи (47)","",1
27000,"Роскошный пояс (50)","",1
27000,"Роскошный пояс (50)","",1
27000,"Геомантские напульсники (41)","",1
27000,"Одеяния смотрителя (30)","",1
27000,"Кольцо пустыни (49)","",1
27000,"Кольцо пустыни (49)","",1
27000,"Кольцо пустыни (49)","",1
27000,"Сердоликовое кольцо (40)","",1
27000,"Броня старшего бригадира (41)","",3
26900,"Лунная сфера (47)","",1
26900,"Лунная сфера (47)","",1
26900,"Лунная сфера (47)","",1
26900,"Геральдические поножи (49)","",2
26900,"Нагрудник Заговорщика (50)","",1
26900,"Нагрудник Заговорщика (50)","",1
26900,"Нагрудник Заговорщика (50)","",2
26900,"Рыцарские наручи (36)","",1
26900,"Рыцарские наручи (36)","",2
26800,"Мерзлые кольчужные штаны (118)","",5
26800,"Наплечные пластины Яростного Когтя (48)","",1
26800,"Украшенный гербом плащ (27)","",3
26700,"Заледеневший латный шлем (132)","",1
26700,"Шляпа королевского волшебника (42)","",2
26500,"Копия сапог Покрова Тьмы (1)","",5
26500,"Рукавицы костяной сцепки (44)","",1
26500,"Перчатки изменника (49)","",1
26500,"Перчатки изменника (49)","",1
26500,"Перчатки часового (37)","",1
26500,"Перчатки часового (37)","",1
26300,"Плащ пустоты (88)","",19
26100,"Рукавицы Соленого камня (40)","",1
26100,"Рукавицы Соленого камня (40)","",1
26100,"Поручи изменника (48)","",1
26000,"Кровотканые наручи (44)","",1
26000,"Пояс охотника (39)","",1
26000,"Сапоги поборника (23)","",1
26000,"Сапоги поборника (23)","",1
25900,"Оплечье ядовитой дымки (49)","",4
25900,"Кровотканые наручи (44)","",1
25900,"Шлем Большого Берга (47)","",1
25900,"Императорские латные наручи (54)","",41
25900,"Чеканный латный шлем (43)","",1
25900,"Полевой латный доспех (44)","",2
25900,"Полевой латный доспех (44)","",1
25800,"Копия мундира повелителя зверей (1)","",6
25800,"Мифриловые чешуйчатые наручи (43)","",50
25700,"Капитанские рукавицы (41)","",1
25600,"Кушак безмолвных лезвий (85)","",9
25600,"Поножи часового (29)","",1
25600,"Поножи часового (29)","",1
25600,"Нефритовые ножные латы (51)","",1
25600,"Нефритовые ножные латы (51)","",1
25600,"Языческие брюки (25)","",1
25500,"Оперенный боевой пояс (91)","",1
25500,"Наплечные пластины Яростного Когтя (48)","",1
25500,"Наплечные пластины Яростного Когтя (48)","",2
25500,"Наплечные пластины Яростного Когтя (48)","",1
25500,"Рыцарские поножи (54)","",1
25500,"Перчатки сорвиголовы (53)","",1
25500,"Перчатки сорвиголовы (53)","",1
25500,"Атаманские наручи (48)","",1
25500,"Дружинный плащ (41)","",1
25500,"Королевская накидка (43)","",1
25500,"Королевская накидка (43)","",1
25500,"Мистический саронг (29)","",1
25400,"Поножи часового (29)","",1
25400,"Иридиевый обруч (43)","",2
25300,"Плащ всадника на волке (41)","",1
25300,"Плащ всадника на волке (41)","",1
25300,"Плащ всадника на волке (41)","",1
25200,"Копия сапог буйного сердца (1)","",20
25200,"Застывшая броня (132)","",3
25200,"Ножные латы властителя со знаком гориллы (50)","",1
25200,"Ножные латы властителя со знаком мартышки (50)","",1
25200,"Монаршие сапоги (41)","",1
25100,"Преторианские поножи (55)","",1
25100,"Преторианские поножи (55)","",1
25100,"Преторианские поножи (55)","",1
25100,"Преторианские поножи (55)","",1
25100,"Чеканные латные поножи (44)","",1
25100,"Чеканные латные поножи (44)","",1
25000,"Перчатки дикого сердца (59)","",6
25000,"Наручи дикого сердца (57)","",11
25000,"Пояс преданности (58)","",11
25000,"Туземный жезл (20)","",1
25000,"Венок непреклонности (42)","",1
25000,"Сапоги мародера (38)","",1
25000,"Сапоги мародера (38)","",1
25000,"Ремень Соленого камня (40)","",1
25000,"Лунное оплечье (44)","",1
25000,"Лунное оплечье (44)","",1
25000,"Перчатки Праведности (51)","",1
25000,"Перчатки Праведности (51)","",1
25000,"Кровотканое одеяние (55)","",1
25000,"Наемнические наручи (46)","",1
25000,"Наемнические наручи (46)","",1
25000,"Джазерентский щит (42)","",1
25000,"Джазерентский щит (42)","",2
25000,"Штаны волшебника (42)","",1
25000,"Штаны волшебника (42)","",1
25000,"Штаны волшебника (42)","",1
25000,"Штаны волшебника (42)","",1
25000,"Шляпа волшебника (41)","",1
25000,"Шляпа волшебника (41)","",1
25000,"Шляпа волшебника (41)","",1
25000,"Пластинчатая броня (33)","",1
25000,"Кираса из черепашьего панциря (42)","",6
25000,"Наголенники клеврета (49)","",7
25000,"Геральдический пояс (47)","",4
25000,"Сапоги зимней спячки (47)","",4
25000,"Тяжелые мифриловые латные рукавицы (45)","",24
25000,"Монаршая броня (45)","",1
25000,"Мундир лазутчика (25)","",1
25000,"Мундир лазутчика (25)","",1
25000,"Мерцающие перчатки (22)","",1
25000,"Солдатские сапоги (17)","",1
25000,"Варварская портупея (38)","",18
24900,"Рукавицы Дробителей Черепов (97)","",10
24900,"Звезда шелкового песка (44)","",2
24900,"Потрепанный в бою щит (12)","",1
24900,"Жилет убийцы (34)","",1
24900,"Штаны пирата (22)","",1
24900,"Штаны пирата (22)","",1
24900,"Иридиевый обруч (43)","",1
24900,"Наплеч властителя (50)","",1
24900,"Наплеч властителя (50)","",1
24900,"Наплеч властителя (50)","",1
24900,"Наплеч властителя (50)","",1
24900,"Чеканное латное наплечье (43)","",1
24900,"Наемнические рукавицы (47)","",1
24900,"Наемнические рукавицы (47)","",1
24900,"Наемнические рукавицы (47)","",1
24900,"Наплечные пластины лучника (37)","",1
24800,"Звезда цвета крови (28)","",7
24800,"Оплечье Крикуна (28)","",1
24800,"Оплечье Крикуна (28)","",1
24700,"Готический латный наплеч (47)","",2
24700,"Чеканное латное наплечье (43)","",1
24700,"Чеканное латное наплечье (43)","",1
24600,"Капитанский плащ (39)","",1
24600,"Капитанский плащ (39)","",1
24600,"Отблескивающие чешуйчатые набедренники (26)","",4
24500,"Копия сапог повелителя зверей (1)","",5
24500,"Копия поножей Тумана смерти (1)","",5
24500,"Наплечные пластины Дремлющего (97)","",20
24500,"Башенный костяной щит (47)","",1
24500,"Ремень Соленого камня (40)","",1
24500,"Чеканное латное наплечье (43)","",1
24500,"Наемнический нагрудник (50)","",1
24500,"Наемнический нагрудник (50)","",1
24500,"Стеганый доспех старейшины (35)","",1
24500,"Стеганый доспех старейшины (35)","",1
24400,"Тотем бури (65)","",10
24400,"Кровотканый плащ (43)","",1
24400,"Шапка лучника (36)","",1
24400,"Шапка лучника (36)","",1
24400,"Перчатки фокусника (36)","",1
24400,"Перчатки фокусника (36)","",1
24400,"Сфера плюща (29)","",1
24400,"Сфера плюща (29)","",1
24400,"Мерцающие брюки (24)","",1
24400,"Мерцающие брюки (24)","",1
24400,"Мерцающие брюки (24)","",1
24300,"Очищающие рукавицы (88)","",14
24300,"Корона великого вождя (55)","",1
24300,"Бугайская кираса (50)","",1
24300,"Бугайская кираса (50)","",1
24200,"Монаршие поножи (44)","",1
24200,"Монаршие поножи (44)","",1
24100,"Грозный нагрудник (52)","",1
24100,"Закаленные в крови ножные латы (49)","",1
24000,"Сфера мистика (23)","",6
24000,"Грозный нагрудник (52)","",1
24000,"Грозный нагрудник (52)","",1
24000,"Закаленные в крови ножные латы (49)","",1
24000,"Закаленные в крови ножные латы (49)","",1
24000,"Закаленные в крови ножные латы (49)","",1
24000,"Ремень Соленого камня (40)","",1
24000,"Ремень Соленого камня (40)","",1
24000,"Ремень Соленого камня (40)","",1
24000,"Короткие штаны тюремщика (43)","",5
24000,"Наемнические рукавицы (47)","",1
24000,"Наемнические рукавицы (47)","",1
24000,"Наемнический нагрудник (50)","",2
24000,"Укрепленные рукавицы (25)","",1
23900,"Ханские набедренники (47)","",3
23900,"Туфли Геи (47)","",1
23900,"Мундир следопыта (45)","",2
23900,"Мундир следопыта (45)","",1
23900,"Мундир следопыта (45)","",1
23900,"Плащ ночного неба (32)","",9
23800,"Застывшие штаны (132)","",1
23800,"Накидка безумия (91)","",5
23800,"Ремень лорда бури (88)","",16
23800,"Оплечье убийцы (34)","",1
23800,"Потусторонние поножи (52)","",1
23800,"Мундир следопыта (45)","",1
23800,"Мундир следопыта (45)","",1
23800,"Мундир следопыта (45)","",1
23600,"Величавые наплечные пластины (54)","",2
23600,"Монаршие манжеты (41)","",1
23600,"Монаршие манжеты (41)","",1
23500,"Башмаки Нефритового Пламени (53)","",1
23500,"Башмаки Нефритового Пламени (53)","",1
23500,"Башмаки Нефритового Пламени (53)","",1
23500,"Полуночный кушак (38)","",1
23500,"Перчатки фокусника (36)","",1
23500,"Перчатки фокусника (36)","",1
23500,"Перчатки фокусника (36)","",1
23500,"Мундир следопыта (45)","",1
23500,"Мундир следопыта (45)","",1
23400,"Варварские матерчатые сапоги (15)","",1
23300,"Пояс костяной сцепки (42)","",1
23300,"Венок непреклонности (42)","",1
23300,"Туфли Геи (47)","",1
23300,"Изысканные наручи (54)","",1
23300,"Золотой чешуйчатый капюшон (38)","",10
23200,"Покрывало Эми (28)","",9
23100,"Наручи часового (36)","",1
23100,"Наручи часового (36)","",1
23000,"Копия килта Пяти Громов (1)","",8
23000,"Кованый шлем (130)","",1
23000,"Скованные льдом латные наплечные пластины (118)","",1
23000,"Жилет землепроходца (32)","",1
23000,"Перчатки Неупокоенного (36)","",1
23000,"Боевые наручи ядовитой дымки (47)","",2
23000,"Манжеты Геи (46)","",1
23000,"Углешелковый венок (41)","",1
23000,"Углешелковый венок (41)","",2
23000,"Ожерелье Тундры (33)","",2
23000,"Ожерелье Тундры (33)","",1
23000,"Укрепленные рукавицы (25)","",1
23000,"Сфера плюща (29)","",1
23000,"Ремень силы голема (33)","",8
23000,"Мглистые наручи (37)","",27
23000,"Стеганый доспех старейшины (35)","",1
23000,"Стеганый доспех старейшины (35)","",1
23000,"Стеганый доспех старейшины (35)","",1
23000,"Мыслительная шапка (42)","",8
22900,"Впечатляющие перчатки (45)","",1
22900,"Перчатки Неупокоенного (36)","",1
22900,"Закаленный в крови щит (51)","",1
22900,"Закаленный в крови щит (51)","",1
22900,"Закаленный в крови щит (51)","",1
22800,"Бугайский полный шлем (48)","",1
22700,"Хладные кольчужные сапоги (132)","",2
22700,"Штаны зимней спячки (49)","",1
22600,"Скованные льдом латные сапоги (118)","",1
22500,"Перчатки всадника на волке (43)","",1
22500,"Перчатки всадника на волке (43)","",1
22500,"Перчатки всадника на волке (43)","",2
22500,"Брюки цвета крови (29)","",1
22500,"Броня ветерана (16)","",7
22400,"Базальтовое кольцо (34)","",1
22400,"Мракотканые перчатки (51)","",1
22400,"Мракотканые перчатки (51)","",1
22400,"Надежные наплечники (32)","",1
22300,"Черные поножи из магической ткани (41)","",58
22300,"Надежные наплечники (32)","",1
22200,"Венок непреклонности (42)","",1
22200,"Венок непреклонности (42)","",1
22200,"Кушак часового (26)","",1
22200,"Кушак часового (26)","",1
22200,"Блуза Крикуна (29)","",1
22200,"Дикий кулачный щит (19)","",2
22200,"Прочные сапоги (28)","",1
22200,"Бугайские набедренники (48)","",1
22200,"Щит Солнечной чешуи (54)","",3
22200,"Болотная цепь (42)","",2
22200,"Мистические сапоги (54)","",1
22200,"Сумеречный пояс (36)","",1
22200,"Сапоги поборника (23)","",1
22200,"Сапоги поборника (23)","",1
22200,"Сапоги поборника (23)","",1
22200,"Сапоги поборника (23)","",1
22100,"Отделанная мехом броня (118)","",1
22100,"Блуза Крикуна (29)","",1
22100,"Прочные сапоги (28)","",1
22100,"Прочные сапоги (28)","",1
22100,"Жесткий кулачный щит (23)","",1
22100,"Мистические сапоги (54)","",1
22100,"Наемнический кулачный щит (50)","",1
22100,"Зеленотканый жилет (27)","",1
22000,"Венок непреклонности (42)","",2
22000,"Венок непреклонности (42)","",1
22000,"Искрящиеся наплечные пластины (41)","",1
22000,"Жесткий кулачный щит (23)","",1
22000,"Величавые набедренники (55)","",1
22000,"Громадные поножи (25)","",2
22000,"Углешелковый венок (41)","",1
22000,"Ожерелье Тундры (33)","",1
22000,"Дружинный ремень (43)","",1
22000,"Дружинный ремень (43)","",1
22000,"Зеленотканые поножи (27)","",1
22000,"Поножи из змеиной кожи (54)","",1
22000,"Сапоги поборника (23)","",2
22000,"Сапоги поборника (23)","",2
22000,"Зеленые кожаные наручи (36)","",7
22000,"Зеленый кожаный пояс (32)","",10
21900,"Полный шлем Железной Шкуры (55)","",1
21900,"Жесткие поножи (24)","",1
21900,"Перчатки странника (55)","",1
21900,"Перчатки странника (55)","",2
21900,"Перчатки странника (55)","",1
21900,"Боевой пояс Гарнега (29)","",1
21800,"Ритуальная кружка (24)","",1
21800,"Эбеновые браслеты (52)","",1
21700,"Чешуйчатый кожаный пояс (30)","",1
21700,"Ремень боевого горна (28)","",1
21600,"Эбеновые сапоги (55)","",1
21500,"Пояс землепроходца (28)","",1
21500,"Жесткие поножи (24)","",1
21500,"Перчатки высокорожденных (53)","",7
21500,"Бандитские штаны (22)","",1
21400,"Наручи дервиша (27)","",1
21400,"Наручи дервиша (27)","",1
21400,"Плащ Ночи (26)","",1
21300,"Шипастые рукавицы (26)","",1
21300,"Могучие оплечники (49)","",1
21300,"Могучие оплечники (49)","",2
21300,"Ванадиевое кольцо (51)","",2
21300,"Ванадиевое кольцо (51)","",1
21100,"Копия наплеча Закаленного духа (1)","",2
21100,"Пояс чародея (66)","",2
21100,"Пояс костяной сцепки (42)","",1
21100,"Капитанские наплечные щитки (43)","",2
21000,"Пояс костяной сцепки (42)","",1
21000,"Манжеты Геи (46)","",1
21000,"Манжеты Геи (46)","",1
21000,"Перчатки из рунической ткани (55)","",85
21000,"Поножи праведности (53)","",1
21000,"Поножи праведности (53)","",1
21000,"Дружинный ремень (43)","",1
21000,"Бандитские штаны (22)","",1
21000,"Руническая палка (17)","",1
20900,"Прочные наплечники (30)","",1
20900,"Прочные наплечники (30)","",1
20900,"Кольцо из черного янтаря (42)","",1
20900,"Чешуйчатый кожаный пояс (30)","",1
20800,"Прочные наплечники (30)","",1
20800,"Гибельные кожаные рукавицы (52)","",12
20800,"Атаманский пояс (48)","",1
20700,"Пояс рубаки (20)","",1
20700,"Пояс рубаки (20)","",1
20700,"Кварцевое кольцо (20)","",1
20700,"Королевские брюки (46)","",1
20700,"Королевские брюки (46)","",1
20600,"Копия штанов повелителя зверей (1)","",9
20600,"Оплечье сумеречного заклинателя (60)","",43
20600,"Сапоги пирата (19)","",1
20600,"Сапоги пирата (19)","",1
20600,"Туземная набедренная повязка (17)","",1
20600,"Кварцевое кольцо (20)","",1
20600,"Кварцевое кольцо (20)","",1
20500,"Пояс рубаки (20)","",1
20500,"Ритуальные сандалии (20)","",2
20500,"Дикарский жилет (16)","",1
20500,"Разбойничий пояс (18)","",1
20400,"Солдатские накулачники (15)","",1
20300,"Штаны атакующего (11)","",1
20200,"Полуночный мундир (42)","",1
20200,"Полуночный мундир (42)","",1
20200,"Туманное одеяние (46)","",1
20100,"Окровавленный кушак (15)","",1
20100,"Полуночный мундир (42)","",1
20100,"Наплеч Солнечной чешуи (51)","",3
20100,"Королевский кушак (44)","",1
20100,"Королевский кушак (44)","",1
20100,"Королевский кушак (44)","",1
20100,"Королевский кушак (44)","",1
20100,"Наручи часового (36)","",1
20100,"Яркие наручи (23)","",3
20100,"Покоробленный кожаный пояс (14)","",1
20100,"Рваные кожаные наручи (4)","",1
20000,"Кулачный щит Каскала (138)","",1
20000,"Овальное кольцо (130)","",1
20000,"Гибльхеймские эполеты (138)","",1
20000,"Ньордские наручи (134)","",1
20000,"Кованые набедренники (130)","",2
20000,"Кованые кулачные перчатки (130)","",1
20000,"Кровоспоровые сандалии (134)","",1
20000,"Далеченские наплечные пластины (130)","",1
20000,"Скованный льдом латный шлем (118)","",3
20000,"Мерзлый кольчужный шлем (118)","",4
20000,"Хладная кольчуга (132)","",1
20000,"Отделанные мехом штаны (118)","",2
20000,"Накулачники танцора клинков (94)","",4
20000,"Наплеч из шкуры демона (91)","",7
20000,"Головной убор спящего (91)","",12
20000,"Рукавицы Кам (51)","",11
20000,"Наручи преданности (57)","",6
20000,"Посох книжника (32)","",1
20000,"Грозные набедренники (51)","",1
20000,"Кольчужные наголенники грифона (47)","",1
20000,"Рукавицы костяной сцепки (44)","",1
20000,"Древние наголенники (44)","",1
20000,"Венок непреклонности (42)","",1
20000,"Венок непреклонности (42)","",1
20000,"Плащ мародера (33)","",1
20000,"Перчатки грабителя (34)","",1
20000,"Перчатки грабителя (34)","",1
20000,"Утолщенные чешуйчатые браслеты (30)","",3
20000,"Кольчуга часового (31)","",1
20000,"Шипастый плетеный щит (29)","",1
20000,"Потрепанный в бою мундир (16)","",1
20000,"Потрепанный в бою щит (12)","",1
20000,"Бесподобные наручи (55)","",1
20000,"Бесподобные наручи (55)","",1
20000,"Башмаки Нефритового Пламени (53)","",1
20000,"Башмаки Нефритового Пламени (53)","",1
20000,"Наплечные пластины всадника на волке (43)","",1
20000,"Головной убор главного охотника (38)","",1
20000,"Плащ Крикуна (22)","",1
20000,"Дикий кулачный щит (19)","",2
20000,"Преторианские поручи (51)","",1
20000,"Преторианские поручи (51)","",1
20000,"Преторианские поручи (51)","",1
20000,"Полуночный кушак (38)","",1
20000,"Кулачный щит убийцы (33)","",1
20000,"Прочные наручи (25)","",1
20000,"Славные наручники (55)","",1
20000,"Авангардные башмаки (54)","",5
20000,"Ханский нагрудник (49)","",2
20000,"Пояс дыбогривов (23)","",3
20000,"Жилет ядовитой дымки (54)","",5
20000,"Небесные наручники (55)","",1
20000,"Кровотканый плащ (43)","",1
20000,"Лунные туфли (42)","",1
20000,"Лунные туфли (42)","",1
20000,"Жизненная накидка (32)","",1
20000,"Плащ Колючего Меха (31)","",1
20000,"Плащ Колючего Меха (31)","",4
20000,"Сандалии Колючего Меха (32)","",1
20000,"Накидка смотрителя (24)","",1
20000,"Накидка смотрителя (24)","",1
20000,"Накидка смотрителя (24)","",1
20000,"Накидка смотрителя (24)","",1
20000,"Накидка смотрителя (24)","",1
20000,"Сапоги пирата (19)","",1
20000,"Сапоги пирата (19)","",1
20000,"Сапоги пирата (19)","",1
20000,"Перчатки пирата (20)","",1
20000,"Ритуальные перчатки (20)","",1
20000,"Ритуальные перчатки (20)","",1
20000,"Ритуальные перчатки (20)","",1
20000,"Ритуальные перчатки (20)","",1
20000,"Властные боевые наручи (59)","",12
20000,"Головной убор Оперенной Луны (63)","",5
20000,"Кулачный щит Горного склона (46)","",6
20000,"Наплеч Змееубийцы (51)","",17
20000,"Ветродольские брюки (52)","",6
20000,"Мундир Звездного зрения (22)","",10
20000,"Подвеска холодов (51)","",1
20000,"Подвеска холодов (51)","",1
20000,"Ониксовое колье (48)","",1
20000,"Кольцо холодов (53)","",1
20000,"Кольцо холодов (53)","",1
20000,"Магнетитовое кольцо (46)","",1
20000,"Кольцо из черного янтаря (42)","",1
20000,"Кольцо из черного янтаря (42)","",1
20000,"Кольцо из черного янтаря (42)","",1
20000,"Базальтовое кольцо (34)","",1
20000,"Базальтовое кольцо (34)","",1
20000,"Базальтовое кольцо (34)","",1
20000,"Змеиная петля (55)","",1
20000,"Сердоликовое кольцо (40)","",3
20000,"Сердоликовое кольцо (40)","",1
20000,"Сердоликовое кольцо (40)","",1
20000,"Черненый пояс Братства Справедливости (22)","",2
20000,"Тяжелый ламеллярный щит (55)","",1
20000,"Тяжелый ламеллярный щит (55)","",1
20000,"Тяжелый ламеллярный щит (55)","",1
20000,"Наплечные пластины сорвиголовы (55)","",1
20000,"Наплечные пластины сорвиголовы (55)","",1
20000,"Потусторонние поножи (52)","",2
20000,"Наручи странника (54)","",1
20000,"Наручи странника (54)","",1
20000,"Наручи странника (54)","",1
20000,"Манжеты советника (54)","",1
20000,"Манжеты советника (54)","",1
20000,"Манжеты советника (54)","",1
20000,"Манжеты советника (54)","",1
20000,"Наплечье лорда (52)","",1
20000,"Наплечье лорда (52)","",1
20000,"Сапоги праведности (51)","",1
20000,"Черные перчатки из магической ткани (43)","",63
20000,"Наемнические наручи (46)","",1
20000,"Атаманская кираса (53)","",1
20000,"Дружинные рукавицы (43)","",2
20000,"Дружинный плащ (41)","",1
20000,"Королевская накидка (43)","",1
20000,"Джазерентские рукавицы (40)","",1
20000,"Поножи охотника (42)","",2
20000,"Броня охотника (43)","",1
20000,"Броня охотника (43)","",1
20000,"Шляпа волшебника (41)","",2
20000,"Наручи отступника (34)","",1
20000,"Пластинчатое наплечье (32)","",1
20000,"Пластинчатое наплечье (32)","",1
20000,"Надежные перчатки (31)","",1
20000,"Укрепленные поножи (25)","",1
20000,"Жилет оруженосца (15)","",1
20000,"Цыганские брюки (14)","",1
20000,"Венец из многослойной чешуи (54)","",1
20000,"Алабастровый латный шлем (54)","",4
20000,"Доблестный шлем (48)","",7
20000,"Императорские красные штаны (54)","",7
20000,"Ночные сапоги (47)","",29
20000,"Капитанские наплечные щитки (43)","",1
20000,"Капитанские рукавицы (41)","",1
20000,"Капитанские рукавицы (41)","",1
20000,"Капитанский венец (42)","",1
20000,"Капитанская кираса (44)","",1
20000,"Шнурованный ремень следопыта (41)","",1
20000,"Перчатки следопыта (41)","",1
20000,"Перчатки следопыта (41)","",1
20000,"Поножи следопыта (43)","",1
20000,"Монаршие поножи (44)","",2
20000,"Монаршие поножи (44)","",1
20000,"Рыцарская кираса со знаком медведя (39)","",1
20000,"Шпионский шнурованный ремень (32)","",1
20000,"Мглистые кожаные поножи (33)","",17
20000,"Мундир лазутчика (25)","",2
20000,"Мундир лазутчика (25)","",1
20000,"Мерцающий кушак (22)","",1
20000,"Мерцающие перчатки (22)","",1
20000,"Солдатский щит (17)","",1
20000,"Солдатский щит (17)","",1
20000,"Императорский кожаный шлем (43)","",2
20000,"26-фунтовая зубатка (25)","",2
20000,"Пояс Ночного Ветра (27)","",6
20000,"Медвежий кулачный щит (23)","",1
20000,"Лесные кожаное оплечье (25)","",12
20000,"Щит старшего бригадира (40)","",4
20000,"Украшенная символами кираса (41)","",5
20000,"Перчатки из многослойной чешуи (59)","",1
20000,"Золотые чешуйчатые поножи (34)","",12
20000,"Зеленый железный шлем (34)","",10
20000,"Яркие перчатки (24)","",3
20000,"Лесные кожаные сапоги (24)","",4
20000,"Рунические медные наручи (19)","",57
20000,"Холщовый плащ (18)","",1
19900,"Подвеска Агатового Щита (31)","",49
19900,"Ритуальная кружка (24)","",1
19900,"Туземный жезл (20)","",2
19900,"Туземный жезл (20)","",1
19900,"Сфера преследующего ветер (49)","",2
19900,"Кираса непреклонности (43)","",1
19900,"Кираса непреклонности (43)","",1
19900,"Сапоги грабителя (33)","",1
19900,"Сапоги грабителя (33)","",1
19900,"Сапоги грабителя (33)","",2
19900,"Потрепанный в бою ремень (13)","",1
19900,"Головной убор главного охотника (38)","",1
19900,"Туфли охотника за головами (34)","",1
19900,"Туфли охотника за головами (34)","",1
19900,"Преторианские поручи (51)","",2
19900,"Впечатляющий пояс (43)","",1
19900,"Впечатляющий пояс (43)","",1
19900,"Кулачный щит убийцы (33)","",1
19900,"Химерические сапоги (55)","",35
19900,"Набедренники защитника (53)","",5
19900,"Перчатки Соколиного Глаза (37)","",6
19900,"Наплечники цвета крови (27)","",2
19900,"Небесные наручники (55)","",1
19900,"Небесные наручники (55)","",1
19900,"Паучиные набедренники (55)","",1
19900,"Лунные туфли (42)","",1
19900,"Углешелковый мундир (42)","",1
19900,"Жизненная накидка (32)","",1
19900,"Непромокаемый шнурованный ремень (28)","",1
19900,"Непромокаемый шнурованный ремень (28)","",1
19900,"Перчатки пирата (20)","",2
19900,"Ритуальные сандалии (20)","",1
19900,"Ритуальные сандалии (20)","",1
19900,"Оплечье старшего волшебника (56)","",5
19900,"Селеновая цепь (54)","",2
19900,"Змеиная петля (55)","",1
19900,"Змеиная петля (55)","",1
19900,"Наплечье рыцаря (53)","",1
19900,"Наплечье рыцаря (53)","",1
19900,"Наплечье рыцаря (53)","",1
19900,"Наплечье рыцаря (53)","",1
19900,"Изысканный плащ (53)","",1
19900,"Изысканный плащ (53)","",2
19900,"Изысканный плащ (53)","",2
19900,"Изысканный плащ (53)","",1
19900,"Манжеты советника (54)","",1
19900,"Сапоги праведности (51)","",1
19900,"Атаманская кираса (53)","",1
19900,"Дружинные рукавицы (43)","",1
19900,"Дружинные рукавицы (43)","",2
19900,"Дружинные рукавицы (43)","",1
19900,"Дружинные наручи (42)","",1
19900,"Плащ следопыта (43)","",1
19900,"Эбеновый ремень (54)","",5
19900,"Защита клеврета (51)","",6
19900,"Броня зимней спячки (51)","",2
19900,"Кулачный щит часового (38)","",1
19900,"Шпионский шнурованный ремень (32)","",1
19900,"Шпионский шнурованный ремень (32)","",1
19900,"Кулачный щит дервиша (28)","",1
19900,"Кулачный щит дервиша (28)","",1
19900,"Стеганые доспехи Провидца (21)","",5
19900,"Мерцающие кольчужные набедренники (30)","",8
19900,"Туманное оплечье (43)","",9
19900,"Украшенный символами кулачный щит (39)","",2
19800,"Туфли охотника за головами (34)","",1
19800,"Кулачный щит убийцы (33)","",1
