"Цена","Название","Владелец","Доступно"
49600,"Сапоги из шкуры копытня (108)","",1
49500,"Серебряная цепь с защитой от тайной магии (134)","",1
49500,"Серебряная цепь со знаком совы (134)","",1
49500,"Волдрунские поножи (150)","",1
49500,"Волдрунские поножи (150)","",2
49500,"Волдрунские поножи (150)","",1
49500,"Кристалл Консорциума (99)","",1
49500,"Тяжелые наручи Завоевателя (114)","",1
49500,"Расколотые набедренники (114)","",2
49500,"Расколотые набедренники (114)","",2
49500,"Расколотые набедренники (114)","",1
49500,"Расколотые набедренники (114)","",1
49500,"Расколотые набедренники (114)","",1
49500,"Паутинные наплечные пластины (46)","",1
49500,"Капитанский кулачный щит (44)","",1
49400,"Серебряная цепь с меткой преступника (134)","",1
49400,"Серебряная цепь со знаком волка (134)","",1
49400,"Серебряная цепь со знаком мартышки (134)","",1
49400,"Кираса быстрого удара (109)","",10
49400,"Бирюзовая брошь (102)","",1
49400,"Пояс Изувеченной Длани (117)","",1
49400,"Пояс Изувеченной Длани (117)","",1
49300,"Шлем Дробителей Черепов (43)","",4
49200,"Сапоги из шкуры копытня (108)","",1
49100,"Поножи Талхида (117)","",1
49100,"Поножи Талхида (117)","",1
49100,"Поножи Талхида (117)","",1
49100,"Поножи Талхида (117)","",1
49000,"Штаны опоры (142)","",1
49000,"Тяжелые наручи Завоевателя (114)","",1
49000,"Нагрудник Талхида (117)","",5
49000,"Нагрудник Талхида (117)","",1
49000,"Пояс скитальца Нексуса с меткой преступника (90)","",2
49000,"Пояс скитальца Нексуса со знаком орла (90)","",1
49000,"Броня ловчего Пустоты (87)","",1
49000,"Повязки надсмотрщика (96)","",1
49000,"Повязки надсмотрщика (96)","",1
49000,"Повязки надсмотрщика (96)","",1
49000,"Браслеты Веселого Черепа (90)","",1
49000,"Браслеты Веселого Черепа (90)","",2
49000,"Жилет Звездного огня (87)","",1
49000,"Жилет Звездного огня (87)","",2
49000,"Жилет Звездного огня (87)","",1
49000,"Жилет Звездного огня (87)","",1
49000,"Жилет Звездного огня (87)","",1
49000,"Жилет Звездного огня (87)","",2
49000,"Жилет Звездного огня (87)","",1
49000,"Кираса из оскверненного железа (102)","",46
49000,"Обычная белая рубашка (20)","",7
49000,"Языческие брюки (25)","",1
48900,"Мундир шелкового песка (44)","",3
48800,"Полный шлем Талхида (117)","",1
48800,"Броня ловчего Пустоты (87)","",2
48800,"Броня ловчего Пустоты (87)","",1
48800,"Броня ловчего Пустоты (87)","",1
48800,"Броня ловчего Пустоты (87)","",1
48800,"Броня ловчего Пустоты (87)","",1
48800,"Пояс ловчего Пустоты (87)","",1
48800,"Пояс ловчего Пустоты (87)","",1
48800,"Толстое адамантитовое ожерелье (83)","",48
48800,"Плащ высокорожденных (51)","",5
48700,"Вилдерварские штаны (142)","",1
48700,"Вилдерварские штаны (142)","",1
48700,"Вилдерварские штаны (142)","",1
48700,"Вилдерварские штаны (142)","",1
48700,"Вилдерварские штаны (142)","",1
48700,"Вилдерварские штаны (142)","",1
48700,"Капюшон опоры (142)","",1
48700,"Капюшон опоры (142)","",1
48700,"Пояс Изувеченной Длани (117)","",1
48700,"Пояс Изувеченной Длани (117)","",1
48700,"Пояс Изувеченной Длани (117)","",1
48600,"Сапоги повелителя стихий (120)","",2
48600,"Сапоги повелителя стихий (120)","",1
48600,"Сапоги повелителя стихий (120)","",1
48600,"Сапоги повелителя стихий (120)","",1
48600,"Накулачники надсмотрщика (96)","",1
48600,"Накулачники надсмотрщика (96)","",1
48600,"Накулачники надсмотрщика (96)","",1
48600,"Фамильный щит Гарреттов (62)","",1
48500,"Эполеты Седой Пасти (150)","",2
48500,"Эполеты Халгринда (146)","",1
48500,"Кровоспоровое одеяние (134)","",1
48500,"Застывший кожаный шлем (132)","",4
48500,"Броня Лютой чешуи (81)","",1
48500,"Решетчатые костяные рукавицы (36)","",16
48400,"Броня Лютой чешуи (81)","",1
48400,"Магнетитовое кольцо (46)","",1
48300,"Пояс Изувеченной Длани (117)","",1
48300,"Пояс Изувеченной Длани (117)","",1
48300,"Пояс Изувеченной Длани (117)","",1
48300,"Оплечье Зловещего Плавника (93)","",1
48300,"Оплечье Зловещего Плавника (93)","",1
48200,"Оплечье Зловещего Плавника (93)","",1
48200,"Оплечье Зловещего Плавника (93)","",2
48100,"Эполеты Седой Пасти (150)","",1
48000,"Вилдерварский мундир (142)","",1
48000,"Вилдерварский мундир (142)","",1
48000,"Вилдерварский мундир (142)","",1
48000,"Вилдерварский мундир (142)","",2
48000,"Мур'далакские напульсники (138)","",1
48000,"Мур'далакские напульсники (138)","",1
48000,"Мур'далакские напульсники (138)","",1
48000,"Магнетитовое кольцо (46)","",1
48000,"Ремень поборника (22)","",1
47900,"Перчатки опоры (142)","",1
47900,"Перчатки опоры (142)","",1
47900,"Нагрудник Отмщения (87)","",1
47900,"Нагрудник Отмщения (87)","",1
47900,"Углешелковые одеяния (42)","",1
47800,"Наплечные щитки Костедробителя (111)","",2
47700,"Копия короны добродетели (1)","",11
47700,"Ледотканые сапоги (138)","",46
47700,"Шипастые наплечные щитки (105)","",1
47700,"Шипастые наплечные щитки (105)","",1
47700,"Наплечные пластины всадника на волке (43)","",1
47700,"Наплечные пластины всадника на волке (43)","",1
47700,"Наплечные пластины всадника на волке (43)","",1
47700,"Щит боевой раскраски (20)","",10
47600,"Капюшон злотерзания (150)","",1
47500,"Эполеты Халгринда (146)","",1
47500,"Эполеты Халгринда (146)","",1
47500,"Эполеты Халгринда (146)","",1
47500,"Эполеты Халгринда (146)","",2
47500,"Капюшон злотерзания (150)","",1
47500,"Капюшон злотерзания (150)","",1
47500,"Капюшон злотерзания (150)","",1
47500,"Аметистовая подвеска (99)","",1
47500,"Аметистовая подвеска (99)","",1
47500,"Нагрудник Пустоверти (120)","",1
47500,"Нагрудник Пустоверти (120)","",1
47300,"Боевой пояс карибу (146)","",1
47300,"Волдрунские перчатки (150)","",1
47300,"Обмотки Непреклонности (81)","",2
47300,"Обмотки Непреклонности (81)","",1
47300,"Обмотки Непреклонности (81)","",1
47200,"Сапоги бухты Кинжалов (130)","",1
47200,"Мерцающие кольчужные наручи (29)","",2
47000,"Копия кирасы героизма (1)","",7
47000,"Шипастые кобальтовые наплечники (150)","",14
47000,"Шлем Западной Стражи (130)","",1
47000,"Шлем Западной Стражи (130)","",1
47000,"Шлем Западной Стражи (130)","",1
47000,"Шлем Западной Стражи (130)","",1
47000,"Наплечные щитки Костедробителя (111)","",1
46800,"Наручники волчера (166)","",1
46800,"Факел туманного тростника (96)","",1
46800,"Перчатки Талхида (117)","",1
46800,"Перчатки Талхида (117)","",1
46800,"Перчатки Талхида (117)","",1
46800,"Перчатки Талхида (117)","",1
46800,"Перчатки Талхида (117)","",1
46700,"Гибльхеймские тяжелые наручи (138)","",1
46700,"Пояс Боевого Молота (108)","",2
46700,"Шлем болотного убийцы (93)","",1
46500,"Брюки безумия (93)","",1
46500,"Брюки безумия (93)","",1
46500,"Брюки безумия (93)","",1
46500,"Брюки безумия (93)","",1
46400,"Полевой латный ремень (41)","",1
46000,"Наплечье Кровавой Чешуи (90)","",1
45700,"Эбеновые сапоги (55)","",1
45600,"Головной убор кондора (170)","",2
45500,"Тяжелые наручи Седой Пасти (150)","",1
45500,"Тяжелые наручи Седой Пасти (150)","",1
45500,"Тяжелые наручи Седой Пасти (150)","",1
45500,"Тяжелые наручи Седой Пасти (150)","",1
45500,"Тяжелые наручи Седой Пасти (150)","",1
45500,"Наголенники скитальца Нексуса (90)","",2
45400,"Наплечные пластины Огненного Сердца (84)","",1
45400,"Древний пояс (41)","",1
45400,"Древний пояс (41)","",2
45400,"Пластинчатые наручи (30)","",2
45400,"Пластинчатые наручи (30)","",1
45200,"Кольцо природы (134)","",1
45200,"Кольцо природы (134)","",1
45200,"Кольцо природы (134)","",1
45200,"Кольцо природы (134)","",1
45200,"Мундир повелителя стихий (120)","",1
45100,"Кольцо природы (134)","",1
45100,"Поручи Дракондора (120)","",1
45100,"Поручи Дракондора (120)","",1
45100,"Поручи Дракондора (120)","",1
45000,"Гибльхеймские перчатки (138)","",1
45000,"Ньордские наплечные щитки (134)","",1
45000,"Ньордские наплечные щитки (134)","",1
45000,"Поножи злотерзания (150)","",2
45000,"Боевой пояс карибу (146)","",1
45000,"Вилдерварские штаны (142)","",1
45000,"Далеченские наплечные пластины (130)","",1
45000,"Альмандиновое кольцо (117)","",1
45000,"Альмандиновое кольцо (117)","",1
45000,"Альмандиновое кольцо (117)","",1
45000,"Тяжелые наручи Завоевателя (114)","",1
45000,"Кираса болотного убийцы (93)","",1
45000,"Полный шлем Талхида (117)","",1
45000,"Поножи Костеглодов (81)","",1
45000,"Поножи Костеглодов (81)","",1
45000,"Поножи Костеглодов (81)","",1
45000,"Сапоги повелителя стихий (120)","",1
45000,"Браслеты Веселого Черепа (90)","",1
45000,"Браслеты Веселого Черепа (90)","",2
45000,"Пояс Багрового Тумана (58)","",5
45000,"Утолщенные чешуйчатые башмаки (32)","",1
45000,"Утолщенные чешуйчатые башмаки (32)","",2
45000,"Утолщенные чешуйчатые башмаки (32)","",1
45000,"Утолщенные чешуйчатые башмаки (32)","",1
45000,"Головной убор всадника на волке (47)","",1
45000,"Головной убор всадника на волке (47)","",1
45000,"Головной убор всадника на волке (47)","",1
45000,"Головной убор всадника на волке (47)","",1
45000,"Прочные поножи (29)","",1
45000,"Милость Кассандры (47)","",11
45000,"Солдатские сапоги (17)","",1
45000,"Солдатские сапоги (17)","",1
45000,"Солдатские сапоги (17)","",1
44900,"Гибльхеймские перчатки (138)","",1
44900,"Тяжелые наручи Завоевателя (114)","",1
44900,"Наплечье Темного Гребня (87)","",1
44900,"Полный шлем Талхида (117)","",3
44900,"Полный шлем Талхида (117)","",1
44900,"Полный шлем Талхида (117)","",1
44900,"Поручи Дракондора (120)","",2
44900,"Поручи Дракондора (120)","",1
44800,"Наплечье злотерзания (150)","",1
44800,"Вилдерварский шлем (142)","",2
44800,"Вилдерварский шлем (142)","",1
44800,"Кровоспоровые сандалии (134)","",1
44700,"Шнурованный ремень следопыта (41)","",1
44700,"Шнурованный ремень следопыта (41)","",1
44500,"Наголенники Западной Стражи (130)","",1
44500,"Наголенники Западной Стражи (130)","",2
44500,"Наголенники Западной Стражи (130)","",1
44500,"Манжеты опоры (142)","",1
44500,"Манжеты опоры (142)","",1
44400,"Боевой пояс карибу (146)","",1
44400,"Императорский красный плащ (50)","",2
44200,"Наплечные пластины барабанчей (146)","",1
44200,"Наплечные пластины барабанчей (146)","",2
44200,"Наплечные пластины барабанчей (146)","",1
44200,"Наплечные пластины барабанчей (146)","",1
44200,"Наплечные пластины барабанчей (146)","",1
44200,"Наплечные пластины барабанчей (146)","",1
44200,"Наплечные пластины барабанчей (146)","",2
44100,"Поножи злотерзания (150)","",2
44100,"Шелковая шляпа волшебника (37)","",3
44000,"Шипастые кобальтовые сапоги (146)","",18
44000,"Тяжелые наручи Седой Пасти (150)","",3
44000,"Кованый шлем (130)","",1
44000,"Анго'рошское наплечье (84)","",1
44000,"Штаны Дракондора (120)","",1
44000,"Штаны Дракондора (120)","",1
44000,"Штаны Дракондора (120)","",1
44000,"Штаны Дракондора (120)","",1
44000,"Нагрудник Темной Крови (114)","",1
44000,"Нагрудник Темной Крови (114)","",1
44000,"Знахарская тюбетейка (120)","",1
44000,"Знахарская тюбетейка (120)","",1
44000,"Могучий пояс (47)","",1
43900,"Капюшон бухты Кинжалов (130)","",1
43800,"Наручи Янтарной Сосны (150)","",1
43800,"Браслеты высокорожденных (52)","",2
43700,"Башмаки Темной Чешуи (81)","",1
43600,"Наголенники Янтарной Сосны (150)","",1
43600,"Наголенники Янтарной Сосны (150)","",1
43600,"Наголенники Янтарной Сосны (150)","",1
43600,"Кольцо из дымчатого кварца (93)","",1
43600,"Величавые наплечные пластины (54)","",2
43600,"Величавые наплечные пластины (54)","",1
43500,"Кольцо из дымчатого кварца (93)","",1
43500,"Кольцо из дымчатого кварца (93)","",1
43500,"Анго'рошский шлем (84)","",1
43500,"Анго'рошский шлем (84)","",2
43500,"Шлем трясинника (99)","",1
43500,"Шлем трясинника (99)","",1
43500,"Нагрудник Темной Крови (114)","",1
43400,"Туфли верховного мага (117)","",1
43400,"Туфли верховного мага (117)","",1
43400,"Туфли верховного мага (117)","",1
43400,"Туфли верховного мага (117)","",1
43400,"Туфли верховного мага (117)","",1
43400,"Туфли верховного мага (117)","",1
43400,"Пояс отступника со знаком кита (35)","",1
43300,"Обмотки Болотного Когтя (96)","",1
43300,"Обмотки Болотного Когтя (96)","",1
43300,"Обмотки Болотного Когтя (96)","",1
43300,"Обмотки Болотного Когтя (96)","",1
43300,"Наплечные пластины Элдр'наан (114)","",1
43300,"Талисман Эйдолона (59)","",1
43300,"Кулачный щит грифона (51)","",1
43000,"Гибльхеймские перчатки (138)","",1
43000,"Гибльхеймские перчатки (138)","",1
43000,"Гибльхеймские перчатки (138)","",1
43000,"Гибльхеймские перчатки (138)","",1
43000,"Гибльхеймские перчатки (138)","",2
43000,"Перчатки Терзающего Бича (138)","",1
43000,"Перчатки Терзающего Бича (138)","",1
43000,"Хан'аишские эполеты (96)","",1
43000,"Наплечные щитки Талхида (117)","",1
43000,"Наплечные щитки Талхида (117)","",1
43000,"Наплечные щитки Талхида (117)","",1
43000,"Наплечные щитки Талхида (117)","",2
43000,"Расколотые обмотки (114)","",1
43000,"Сапоги скелета-заклинателя (54)","",1
43000,"Сапоги скелета-заклинателя (54)","",1
43000,"Дружинный ремень (43)","",1
43000,"Украшенная символами кираса (41)","",3
42900,"Сфера Веселого Черепа (87)","",1
42900,"Ожерелье из Солнечного камня (87)","",1
42900,"Ожерелье из Солнечного камня (87)","",1
42900,"Ожерелье из Солнечного камня (87)","",1
42900,"Расколотые обмотки (114)","",1
42900,"Кулачный щит грифона (51)","",1
42800,"Расколотые обмотки (114)","",1
42800,"Расколотые обмотки (114)","",1
42800,"Расколотые обмотки (114)","",1
42800,"Качественные поножи (28)","",1
42500,"Наручи мерзлого камня (134)","",1
42500,"Наручи мерзлого камня (134)","",1
42500,"Наручи мерзлого камня (134)","",3
42500,"Пояс Западной Стражи (130)","",1
42500,"Жакет бухты Кинжалов (130)","",1
42500,"Жакет бухты Кинжалов (130)","",1
42500,"Жакет бухты Кинжалов (130)","",1
42500,"Жакет бухты Кинжалов (130)","",1
42500,"Жакет бухты Кинжалов (130)","",1
42500,"Кираса болотного убийцы (93)","",1
42500,"Кираса болотного убийцы (93)","",1
42500,"Кираса болотного убийцы (93)","",2
42500,"Кираса болотного убийцы (93)","",1
42500,"Расколотые обмотки (114)","",1
42500,"Пояс Магистра (58)","",6
42400,"Пояс Западной Стражи (130)","",1
42400,"Туфли верховного мага (117)","",3
42400,"Туфли верховного мага (117)","",1
42400,"Наголенники деспота (44)","",1
42400,"Надежные наплечники (32)","",1
42200,"Наручи бухты Кинжалов (130)","",1
42200,"Наручи бухты Кинжалов (130)","",1
42200,"Наручи бухты Кинжалов (130)","",1
42200,"Нагрудный доспех Когтя (109)","",12
42200,"Сапоги Дракондора (120)","",1
42200,"Величавые боевые наручи (50)","",1
42000,"Щит Телаари (87)","",1
42000,"Рукавицы Завоевателя (114)","",1
42000,"Рукавицы Завоевателя (114)","",1
42000,"Хан'аишские ножные латы (96)","",2
42000,"Хан'аишские ножные латы (96)","",1
42000,"Хан'аишские ножные латы (96)","",1
42000,"Анго'рошские башмаки (84)","",1
42000,"Наплечные пластины охранника (93)","",1
42000,"Перчатки из ткани Пустоты (99)","",9
42000,"Могучие оплечники (49)","",1
42000,"Могучие оплечники (49)","",1
42000,"Могучие оплечники (49)","",1
42000,"Могучие оплечники (49)","",1
42000,"Могучие оплечники (49)","",1
42000,"Могучие оплечники (49)","",2
41800,"Украшенная вышивкой подвеска (146)","",1
41800,"Украшенная вышивкой подвеска (146)","",1
41700,"Украшенная вышивкой подвеска (146)","",1
41700,"Украшенная вышивкой подвеска (146)","",1
41700,"Величавые башмаки (53)","",1
41700,"Величавые башмаки (53)","",1
41700,"Величавые башмаки (53)","",1
41700,"Накидка Докеби (28)","",2
41600,"Желтая рубашка дровосека (1)","",3
41600,"Наручники косатки (146)","",1
41600,"Шнурованный ремень Зимних Плавников (134)","",1
41600,"Ошейник Огненного опала (84)","",1
41600,"Азуритовое кольцо (84)","",1
41600,"Азуритовое кольцо (84)","",1
41600,"Азуритовое кольцо (84)","",1
41500,"Наручники косатки (146)","",2
41500,"Наручники косатки (146)","",1
41500,"Кираса болотного убийцы (93)","",1
41500,"Накидка скелета-заклинателя (52)","",1
41400,"Кровоточащее Око (84)","",1
41400,"Лунный жилет (47)","",1
41400,"Рукавицы властителя (49)","",1
41400,"Рукавицы властителя (49)","",1
41300,"Сфера Мглистой пещеры (46)","",1
41300,"Сфера Мглистой пещеры (46)","",1
41200,"Монаршие перчатки (42)","",1
41200,"Монаршие перчатки (42)","",1
41100,"Кровоточащее Око (84)","",1
41100,"Тяжелое адамантитовое кольцо (83)","",38
41100,"Мундир из ткани Пустоты (114)","",5
41100,"Монаршие перчатки (42)","",1
41000,"Наплечные пластины Элдр'наан (114)","",2
41000,"Наплечные пластины Элдр'наан (114)","",1
41000,"Наплечные пластины охранника (93)","",1
41000,"Наплечные пластины охранника (93)","",1
41000,"Кобальтовое кольцо (29)","",1
40900,"Поножи священного гребня (115)","",10
40900,"Накидка засады (114)","",1
40900,"Сапоги Темной Крови (114)","",1
40900,"Сила воли (30)","",1
40800,"Накидка засады (114)","",1
40800,"Накидка засады (114)","",1
40800,"Накидка засады (114)","",2
40800,"Накидка засады (114)","",1
40800,"Повязки рубаки (21)","",1
40700,"Далеченское одеяние (130)","",1
40600,"Наручи барабанчей (146)","",1
40600,"Наручи барабанчей (146)","",1
40600,"Далеченское одеяние (130)","",2
40600,"Далеченское одеяние (130)","",1
40600,"Далеченское одеяние (130)","",1
40500,"Рукавицы Седой Пасти (150)","",1
40500,"Рукавицы Седой Пасти (150)","",1
40500,"Рукавицы Седой Пасти (150)","",1
40500,"Ниффлварский ремень (142)","",1
40500,"Ниффлварский ремень (142)","",2
40500,"Ниффлварский ремень (142)","",1
40500,"Тисненые кожаные сапоги (15)","",2
40400,"Перчатки Зимних Плавников (134)","",1
40400,"Хаал'ешский жакет (84)","",1
40400,"Хаал'ешский жакет (84)","",1
40400,"Головной убор всадника на волке (47)","",1
40300,"Накулачники Терзающего Бича (138)","",1
40300,"Накулачники Терзающего Бича (138)","",1
40300,"Накулачники Терзающего Бича (138)","",1
40300,"Накулачники Терзающего Бича (138)","",1
40300,"Одуванчик Искателя Снов (81)","",1
40300,"Короткие штаны Хранителя (52)","",2
40200,"Пояс карлика (170)","",1
40200,"Брюки бухты Кинжалов (130)","",1
40200,"Брюки бухты Кинжалов (130)","",1
40200,"Брюки бухты Кинжалов (130)","",1
40100,"Скомский наплеч (138)","",1
40100,"Скомский наплеч (138)","",1
40100,"Скомский наплеч (138)","",1
40100,"Знахарская тюбетейка (120)","",1
40100,"Перчатки Яростного Когтя (48)","",1
40100,"Перчатки Яростного Когтя (48)","",1
40100,"Перчатки Яростного Когтя (48)","",1
40100,"Перчатки Яростного Когтя (48)","",1
40100,"Потусторонние наплечники (51)","",1
40000,"Копия ножных лат героизма (1)","",12
40000,"Кольцо Солнечного Камня (138)","",8
40000,"Кобальтовые наручи (142)","",17
40000,"Полированная сфера (146)","",1
40000,"Полированная сфера (146)","",1
40000,"Полированная сфера (146)","",1
40000,"Полированная сфера (146)","",1
40000,"Полированная сфера (146)","",1
40000,"Полированная сфера (146)","",2
40000,"Ледяная сфера (130)","",1
40000,"Яшмовое ожерелье (150)","",2
40000,"Яшмовое ожерелье (150)","",1
40000,"Яшмовое ожерелье (150)","",1
40000,"Яшмовое ожерелье (150)","",1
40000,"Яшмовое ожерелье (150)","",1
40000,"Украшенная вышивкой подвеска (146)","",1
40000,"Кольцо праведности (146)","",1
40000,"Кольцо праведности (146)","",2
40000,"Драгоценное кольцо (142)","",1
40000,"Драгоценное кольцо (142)","",1
40000,"Драгоценное кольцо (142)","",1
40000,"Драгоценное кольцо (142)","",2
40000,"Овальное кольцо (130)","",1
40000,"Овальное кольцо (130)","",1
40000,"Наручи Халгринда (146)","",1
40000,"Пояс Халгринда (146)","",2
40000,"Пояс Халгринда (146)","",1
40000,"Пояс Халгринда (146)","",2
40000,"Наручи Драконьего Черепа (142)","",1
40000,"Наручи Драконьего Черепа (142)","",1
40000,"Наручи Драконьего Черепа (142)","",1
40000,"Рукавицы Драконьего Черепа (142)","",1
40000,"Рукавицы Драконьего Черепа (142)","",1
40000,"Ремень Драконьего Черепа (142)","",1
40000,"Гибльхеймские тяжелые наручи (138)","",1
40000,"Рукавицы мерзлого камня (134)","",1
40000,"Рукавицы мерзлого камня (134)","",1
40000,"Рукавицы мерзлого камня (134)","",2
40000,"Рукавицы мерзлого камня (134)","",1
40000,"Ремень мерзлого камня (134)","",1
40000,"Ремень мерзлого камня (134)","",1
40000,"Ремень мерзлого камня (134)","",1
40000,"Ремень мерзлого камня (134)","",1
40000,"Наручи Западной Стражи (130)","",1
40000,"Наручи Западной Стражи (130)","",1
40000,"Пояс косатки (146)","",1
40000,"Пояс косатки (146)","",1
40000,"Пояс косатки (146)","",1
40000,"Пояс косатки (146)","",1
40000,"Пояс косатки (146)","",1
40000,"Ниффлварские наплечные щитки (142)","",1
40000,"Ниффлварские наплечные щитки (142)","",1
40000,"Ниффлварские сапоги (142)","",1
40000,"Ниффлварские сапоги (142)","",1
40000,"Скомский шлем (138)","",1
40000,"Скомский шлем (138)","",1
40000,"Скомский шлем (138)","",1
40000,"Ньордские наручи (134)","",2
40000,"Сапоги злотерзания (150)","",1
40000,"Сапоги злотерзания (150)","",1
40000,"Сапоги злотерзания (150)","",1
40000,"Сапоги злотерзания (150)","",1
40000,"Наплечники карибу (146)","",1
40000,"Наплечники карибу (146)","",1
40000,"Поножи Терзающего Бича (138)","",1
40000,"Клобук Зимних Плавников (134)","",1
40000,"Перчатки Зимних Плавников (134)","",1
40000,"Перчатки Зимних Плавников (134)","",2
40000,"Сапоги Зимних Плавников (134)","",1
40000,"Сапоги Зимних Плавников (134)","",1
40000,"Сапоги Зимних Плавников (134)","",1
40000,"Сапоги Зимних Плавников (134)","",1
40000,"Одеяние барабанчей (146)","",2
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",2
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Одеяние барабанчей (146)","",1
40000,"Сандалии барабанчей (146)","",3
40000,"Одеяние опоры (142)","",2
40000,"Одеяние опоры (142)","",2
40000,"Одеяние опоры (142)","",1
40000,"Мур'далакские наплечные пластины (138)","",1
40000,"Мур'далакские поножи (138)","",2
40000,"Мур'далакские поножи (138)","",1
40000,"Мур'далакские поножи (138)","",1
40000,"Кровоспоровые сандалии (134)","",1
40000,"Кровоспоровые сандалии (134)","",2
40000,"Далеченские наплечные пластины (130)","",1
40000,"Далеченские наплечные пластины (130)","",1
40000,"Далеченские наплечные пластины (130)","",1
40000,"Далеченские наплечные пластины (130)","",1
40000,"Далеченские штаны (130)","",1
40000,"Ремень божественного благословения (100)","",6
40000,"Накидка безумия (91)","",9
40000,"Кираса отражения клинков (88)","",10
40000,"Перчатки лютости (85)","",16
40000,"Сфера Веселого Черепа (87)","",1
40000,"Кровоточащее Око (84)","",1
40000,"Кровоточащее Око (84)","",1
40000,"Кровоточащее Око (84)","",1
40000,"Коралловые бусы (117)","",1
40000,"Цирконовый амулет (93)","",1
40000,"Плащ, отделанный серебром (96)","",1
40000,"Железный ремень вождя со знаком кита (120)","",2
40000,"Наголенники Завоевателя (114)","",1
40000,"Хан'аишские эполеты (96)","",1
40000,"Хан'аишские эполеты (96)","",2
40000,"Хан'аишский полный шлем (96)","",1
40000,"Хан'аишский полный шлем (96)","",1
40000,"Хан'аишский полный шлем (96)","",1
40000,"Шлем болотного убийцы (93)","",1
40000,"Наплечье Кровавой Чешуи (90)","",1
40000,"Наплечье Кровавой Чешуи (90)","",1
40000,"Шлем Кровавой Чешуи (90)","",1
40000,"Наплечье Темного Гребня (87)","",2
40000,"Наплечье Темного Гребня (87)","",2
40000,"Анго'рошский шлем (84)","",1
40000,"Анго'рошские рукавицы (84)","",2
40000,"Тяжелые наручи Темной Чешуи с меткой волшебника (81)","",1
40000,"Тяжелые наручи Темной Чешуи со знаком совы (81)","",1
40000,"Наплечье Темной Чешуи (81)","",1
40000,"Наручники Болотного Когтя (96)","",3
40000,"Наголенники Зловещего Плавника (93)","",1
40000,"Пояс скитальца Нексуса с меткой заклинателя (90)","",3
40000,"Пояс скитальца Нексуса со знаком духа (90)","",1
40000,"Пояс скитальца Нексуса со знаком вепря (90)","",1
40000,"Пояс ловчего Пустоты (87)","",1
40000,"Поножи Камня Скверны (84)","",2
40000,"Поножи Камня Скверны (84)","",1
40000,"Поножи Камня Скверны (84)","",1
40000,"Плетеный нагрудник Камня Скверны (84)","",2
40000,"Наручники Непреклонности (81)","",3
40000,"Шлем непреклонности (81)","",1
40000,"Экспедиционный капюшон (117)","",1
40000,"Экспедиционный капюшон (117)","",2
40000,"Экспедиционный капюшон (117)","",1
40000,"Экспедиционный капюшон (117)","",1
40000,"Экспедиционный капюшон (117)","",1
40000,"Экспедиционный мундир (117)","",1
40000,"Экспедиционный мундир (117)","",1
40000,"Убор Темной Крови (114)","",2
40000,"Убор Темной Крови (114)","",1
40000,"Нагрудник Темной Крови (114)","",1
40000,"Нагрудник Темной Крови (114)","",1
40000,"Боевые наручи следопыта (99)","",1
40000,"Перчатки солнцеруха (96)","",1
40000,"Боевые наручи безумия (93)","",1
40000,"Боевые наручи безумия (93)","",1
40000,"Боевые наручи безумия (93)","",1
40000,"Нагрудник Отмщения (87)","",1
40000,"Нагрудник Отмщения (87)","",1
40000,"Нагрудник Отмщения (87)","",1
40000,"Перчатки Костеглодов (81)","",1
40000,"Перчатки Костеглодов (81)","",1
40000,"Браслеты повелителя стихий (120)","",1
40000,"Браслеты повелителя стихий (120)","",1
40000,"Браслеты повелителя стихий (120)","",1
40000,"Браслеты повелителя стихий (120)","",1
40000,"Головной убор верховного мага (117)","",1
40000,"Головной убор верховного мага (117)","",1
40000,"Головной убор верховного мага (117)","",1
40000,"Браслеты Элдр'наан (114)","",1
40000,"Браслеты Элдр'наан (114)","",2
40000,"Браслеты Элдр'наан (114)","",1
40000,"Браслеты Элдр'наан (114)","",1
40000,"Браслеты Элдр'наан (114)","",1
40000,"Браслеты Элдр'наан (114)","",1
40000,"Браслеты Элдр'наан (114)","",3
40000,"Элдр'наанские сапоги (114)","",3
40000,"Элдр'наанские сапоги (114)","",1
40000,"Элдр'наанские сапоги (114)","",1
40000,"Элдр'наанские сапоги (114)","",1
40000,"Элдр'наанские сапоги (114)","",1
40000,"Капюшон туманного тростника (102)","",1
40000,"Пояс надсмотрщика (96)","",1
40000,"Пояс надсмотрщика (96)","",1
40000,"Пояс надсмотрщика (96)","",1
40000,"Сапоги охранника (93)","",1
40000,"Сапоги охранника (93)","",1
40000,"Сапоги охранника (93)","",3
40000,"Сапоги охранника (93)","",1
40000,"Шляпа Веселого Черепа (90)","",1
40000,"Шляпа Веселого Черепа (90)","",1
40000,"Шляпа Веселого Черепа (90)","",1
40000,"Наплечные пластины Огненного Сердца (84)","",1
40000,"Перчатки чужеземца (81)","",1
40000,"Перчатки чужеземца (81)","",1
40000,"Перчатки Магистра (59)","",16
40000,"Яркая сфера (27)","",5
40000,"Безжалостные эполеты с печатью защиты (54)","",2
40000,"Безжалостные эполеты со знаком вепря (54)","",1
