"Цена","Название","Владелец","Доступно"
95500,"Шлем голема (174)","",2
95500,"Башмаки голема (174)","",1
95500,"Башмаки голема (174)","",1
95500,"Набедренники волчера (166)","",1
95500,"Пояс карлика (170)","",1
95500,"Штаны Ледяной Пыли (154)","",1
95500,"Штаны Ледяной Пыли (154)","",1
95500,"Штаны Ледяной Пыли (154)","",1
95400,"Набедренники волчера (166)","",1
95400,"Перчатки росомахи (162)","",1
95400,"Перчатки росомахи (162)","",1
95100,"Поножи сорвиголовы (56)","",1
95000,"Шипастый кобальтовый пояс (158)","",13
95000,"Призрачные бриджи (182)","",1
95000,"Призрачные бриджи (182)","",1
95000,"Боевые наручи таунка (154)","",1
95000,"Боевые наручи таунка (154)","",1
95000,"Боевые наручи таунка (154)","",1
95000,"Нагрудник Зимних Плавников (134)","",1
95000,"Нагрудник Зимних Плавников (134)","",1
95000,"Кушак Тетиса (158)","",1
95000,"Кушак Тетиса (158)","",1
95000,"Штаны Ледяной Пыли (154)","",1
95000,"Штаны Ледяной Пыли (154)","",1
95000,"Штаны Ледяной Пыли (154)","",1
95000,"Штаны Ледяной Пыли (154)","",1
95000,"Закаленный в крови нагрудник (51)","",1
95000,"Закаленный в крови нагрудник (51)","",1
95000,"Поножи сорвиголовы (56)","",1
94700,"Рукавицы голема (174)","",1
94500,"Пояс Ледяной Лапы (162)","",1
94500,"Пояс Ледяной Лапы (162)","",1
94500,"Сапоги повелителя пауков (178)","",2
94400,"Плетеный нагрудник зверолова (154)","",1
94400,"Наручники кондора (170)","",1
94400,"Наручники кондора (170)","",1
94300,"Плетеный нагрудник зверолова (154)","",1
94300,"Плетеный нагрудник зверолова (154)","",1
94300,"Наручники кондора (170)","",2
94300,"Наручники кондора (170)","",1
94200,"Штаны Колючего Меха (35)","",1
93900,"Перчатки дренейского дикаря (93)","",1
93600,"Сапоги повелителя пауков (178)","",2
93500,"Фасетчатая сфера (158)","",2
93500,"Фасетчатая сфера (158)","",1
93500,"Фасетчатая сфера (158)","",1
93500,"Ножные латы храмовника (57)","",1
93400,"Фасетчатая сфера (158)","",1
93400,"Фасетчатая сфера (158)","",1
93400,"Наручники кондора (170)","",4
93400,"Наручники кондора (170)","",1
93400,"Наручники кондора (170)","",1
93300,"Фасетчатая сфера (158)","",1
93300,"Жакет росомахи (162)","",1
93300,"Жакет росомахи (162)","",1
93300,"Штаны Колючего Меха (35)","",1
93200,"Штаны Колючего Меха (35)","",1
93200,"Штаны Колючего Меха (35)","",1
93200,"Штаны Колючего Меха (35)","",1
93100,"Содалитовое кольцо (111)","",1
93000,"Оплечье Ледяной Пыли (154)","",2
93000,"Содалитовое кольцо (111)","",1
92900,"Содалитовое кольцо (111)","",1
92900,"Содалитовое кольцо (111)","",1
92900,"Содалитовое кольцо (111)","",1
92900,"Содалитовое кольцо (111)","",2
92500,"Кованый боевой пояс (130)","",1
92500,"Кованый боевой пояс (130)","",1
92500,"Кованый боевой пояс (130)","",1
92200,"Сапоги таунка (154)","",3
92200,"Сапоги таунка (154)","",1
92200,"Капюшон Тетиса (158)","",5
92200,"Капюшон Тетиса (158)","",1
92200,"Капюшон Тетиса (158)","",1
92200,"Капюшон Тетиса (158)","",1
92200,"Капюшон Тетиса (158)","",1
92200,"Капюшон Тетиса (158)","",2
92000,"Кованый боевой пояс (130)","",1
91800,"Ремень Утера (57)","",3
91600,"Сапоги Консорциума (108)","",1
91600,"Сапоги Консорциума (108)","",1
91300,"Манжеты убийцы (28)","",1
91200,"Набедренники Кровавой Чешуи (90)","",1
91200,"Набедренники Кровавой Чешуи (90)","",1
91100,"Шлем скряги (170)","",3
91100,"Шлем скряги (170)","",7
91100,"Шлем скряги (170)","",4
91100,"Шлем скряги (170)","",3
91100,"Шлем скряги (170)","",2
91100,"Шлем скряги (170)","",1
91100,"Шлем скряги (170)","",1
91100,"Шлем скряги (170)","",1
91000,"Броня волчера (166)","",1
91000,"Кованый боевой пояс (130)","",1
91000,"Кованый боевой пояс (130)","",1
91000,"Поножи визиря (178)","",1
90900,"Кованый боевой пояс (130)","",2
90900,"Кованый боевой пояс (130)","",1
90900,"Кованый боевой пояс (130)","",1
90900,"Поножи визиря (178)","",1
90900,"Поножи визиря (178)","",2
90900,"Тюремное наплечье (55)","",17
90400,"Башмаки Драконьего Черепа (142)","",1
90100,"Волшебные сапоги (162)","",1
90000,"Позолоченный скипетр (174)","",3
90000,"Мерзлый каплевидный щит (174)","",1
90000,"Спицевый щит (158)","",3
90000,"Спицевый щит (158)","",2
90000,"Жемчужное плетеное колье (170)","",1
90000,"Жемчужное плетеное колье (170)","",2
90000,"Подарочное кольцо (174)","",1
90000,"Подарочное кольцо (174)","",1
90000,"Подарочное кольцо (174)","",2
90000,"Чеканное кольцо (170)","",1
90000,"Золотое перекрученное кольцо (162)","",2
90000,"Золотое перекрученное кольцо (162)","",1
90000,"Золотое перекрученное кольцо (162)","",1
90000,"Накидка из крашеной тафты (170)","",1
90000,"Башмаки голема (174)","",1
90000,"Ремень голема (174)","",2
90000,"Ремень голема (174)","",2
90000,"Шлем магнатавра (166)","",1
90000,"Шлем магнатавра (166)","",1
90000,"Шлем магнатавра (166)","",1
90000,"Шлем магнатавра (166)","",1
90000,"Шлем магнатавра (166)","",1
90000,"Шлем магнатавра (166)","",1
90000,"Наголенники Ледяной Лапы (162)","",3
90000,"Наголенники Ледяной Лапы (162)","",1
90000,"Йормунгарские ножные латы (158)","",2
90000,"Йормунгарские ножные латы (158)","",1
90000,"Йормунгарские ножные латы (158)","",1
90000,"Йормунгарские ножные латы (158)","",2
90000,"Окропленная кровью кираса (154)","",1
90000,"Окропленная кровью кираса (154)","",1
90000,"Окропленная кровью кираса (154)","",1
90000,"Окропленная кровью кираса (154)","",1
90000,"Окропленные кровью башмаки (154)","",1
90000,"Окропленные кровью башмаки (154)","",1
90000,"Окропленные кровью башмаки (154)","",2
90000,"Призрачное оплечье (182)","",1
90000,"Призрачное оплечье (182)","",1
90000,"Призрачное оплечье (182)","",1
90000,"Наручи повелителя пауков (178)","",2
90000,"Ульдуарские наголенники (174)","",1
90000,"Ульдуарские наголенники (174)","",2
90000,"Ульдуарский ремень (174)","",1
90000,"Ульдуарский ремень (174)","",1
90000,"Браслеты скряги (170)","",1
90000,"Браслеты скряги (170)","",1
90000,"Наручи зверолова (154)","",1
90000,"Наручи зверолова (154)","",1
90000,"Латные сапоги зверолова (154)","",1
90000,"Латные сапоги зверолова (154)","",1
90000,"Латные сапоги зверолова (154)","",1
90000,"Сапоги косатки (146)","",1
90000,"Сапоги косатки (146)","",1
90000,"Пояс упыря (182)","",1
90000,"Поножи тенетника (178)","",1
90000,"Капюшон тенетника (178)","",2
90000,"Шнурованный ремень тенетника (178)","",2
90000,"Шнурованный ремень тенетника (178)","",1
90000,"Поручи вендиго (174)","",1
90000,"Поручи вендиго (174)","",1
90000,"Поручи вендиго (174)","",2
90000,"Поручи вендиго (174)","",1
90000,"Поручи вендиго (174)","",1
90000,"Поручи вендиго (174)","",1
90000,"Поручи вендиго (174)","",1
90000,"Наплечье вендиго (174)","",1
90000,"Перчатки вендиго (174)","",3
90000,"Перчатки вендиго (174)","",3
90000,"Перчатки вендиго (174)","",1
90000,"Перчатки вендиго (174)","",2
90000,"Перчатки вендиго (174)","",1
90000,"Сапоги вендиго (174)","",2
90000,"Сапоги вендиго (174)","",1
90000,"Сапоги вендиго (174)","",1
90000,"Сапоги вендиго (174)","",1
90000,"Наплечники карлика (170)","",1
90000,"Перчатки карлика (170)","",2
90000,"Наплечье призрачного носорога (166)","",1
90000,"Боевые наручи таунка (154)","",2
90000,"Боевые наручи таунка (154)","",1
90000,"Наплеч таунка (154)","",1
90000,"Наплеч таунка (154)","",1
90000,"Наплеч таунка (154)","",2
90000,"Боевой пояс бухты Кинжалов (130)","",1
90000,"Браслеты визиря (178)","",2
90000,"Капюшон визиря (178)","",1
90000,"Кушак визиря (178)","",1
90000,"Браслеты Хрустальной Песни (174)","",4
90000,"Браслеты Хрустальной Песни (174)","",3
90000,"Браслеты Хрустальной Песни (174)","",3
90000,"Браслеты Хрустальной Песни (174)","",1
90000,"Оплечье Хрустальной Песни (174)","",3
90000,"Оплечье Хрустальной Песни (174)","",1
90000,"Оплечье Хрустальной Песни (174)","",2
90000,"Оплечье Хрустальной Песни (174)","",1
90000,"Венец оракула (166)","",4
90000,"Волшебные штаны (162)","",3
90000,"Волшебный головной убор (162)","",1
90000,"Венец Ледяной Пыли (154)","",1
90000,"Венец Ледяной Пыли (154)","",1
90000,"Венец Ледяной Пыли (154)","",1
90000,"Венец Ледяной Пыли (154)","",1
90000,"Туфли Ледяной Пыли (154)","",1
90000,"Туфли Ледяной Пыли (154)","",1
90000,"Туфли Ледяной Пыли (154)","",1
90000,"Туфли Ледяной Пыли (154)","",3
90000,"Сапоги Ходока Бездны (100)","",5
90000,"Перевязь Ворона-стража (99)","",8
90000,"Кунцитовое ожерелье (111)","",1
90000,"Эполеты Кровавого Кулака (111)","",1
90000,"Эполеты Кровавого Кулака (111)","",2
90000,"Эполеты похитителя (102)","",1
90000,"Анго'рошские тяжелые наручи (84)","",1
90000,"Анго'рошские тяжелые наручи (84)","",1
90000,"Наплечные щитки Пустоверти (120)","",1
90000,"Наплечные щитки Пустоверти (120)","",1
90000,"Пояс Скеттис (111)","",1
90000,"Наголенники Зловещего Плавника (93)","",1
90000,"Наголенники Зловещего Плавника (93)","",1
90000,"Наручи скитальца Нексуса с меткой старца (90)","",1
90000,"Наручи скитальца Нексуса с печатью защиты (90)","",1
90000,"Пояс скитальца Нексуса (90)","",1
90000,"Поручи Отмщения (87)","",1
90000,"Жакет Дикотопи (99)","",2
90000,"Жакет Дикотопи (99)","",1
90000,"Ночецветные поножи (41)","",1
90000,"Боевой пояс тюремщика (40)","",3
90000,"Геомантский жакет (41)","",1
90000,"Языческий пояс (21)","",1
90000,"Языческий пояс (21)","",1
90000,"Пластинчатые сапоги (32)","",1
90000,"Перчатки Заговорщика (46)","",1
90000,"Строевой щит (34)","",1
90000,"Строевой щит (34)","",1
90000,"Простое платье (10)","",2
90000,"Лесные кожаные наручи (24)","",2
89900,"Незавершенная сфера (170)","",4
89900,"Незавершенная сфера (170)","",1
89900,"Незавершенная сфера (170)","",2
89900,"Незавершенная сфера (170)","",4
89900,"Платиновый медальон (178)","",3
89900,"Платиновый медальон (178)","",1
89900,"Чеканное кольцо (170)","",1
89900,"Чеканное кольцо (170)","",2
89900,"Дарственное кольцо (154)","",3
89900,"Потусторонние наручи (178)","",1
89900,"Потусторонние наручи (178)","",1
89900,"Тяжелые наручи голема (174)","",2
89900,"Тяжелые наручи голема (174)","",2
89900,"Тяжелые наручи голема (174)","",2
89900,"Тяжелые наручи голема (174)","",1
89900,"Башмаки голема (174)","",2
89900,"Ульдуарский шлем (174)","",1
89900,"Ульдуарский шлем (174)","",1
89900,"Ульдуарский шлем (174)","",1
89900,"Ульдуарский шлем (174)","",1
89900,"Ульдуарские рукавицы (174)","",2
89900,"Ульдуарские рукавицы (174)","",1
89900,"Ульдуарская кираса (174)","",2
89900,"Ульдуарская кираса (174)","",1
89900,"Ульдуарские наголенники (174)","",3
89900,"Ульдуарские наголенники (174)","",5
89900,"Браслеты скряги (170)","",2
89900,"Сапоги косатки (146)","",3
89900,"Наплечье вендиго (174)","",2
89900,"Наплечье вендиго (174)","",1
89900,"Наплечники карлика (170)","",4
89900,"Наплечники карлика (170)","",1
89900,"Боевой пояс бухты Кинжалов (130)","",1
89900,"Боевой пояс бухты Кинжалов (130)","",1
89900,"Штаны кондора (170)","",1
89900,"Пояс оракула (166)","",1
89900,"Пояс оракула (166)","",1
89900,"Полный шлем Изувеченной Длани (117)","",1
89900,"Наплечные щитки Пустоверти (120)","",1
89900,"Наплечные щитки Пустоверти (120)","",1
89900,"Шипастый пояс (105)","",2
89900,"Шипастый пояс (105)","",1
89900,"Шипастый пояс (105)","",1
89900,"Шипастый пояс (105)","",1
89900,"Хаал'ешский шнурованный ремень (84)","",1
89900,"Латная боевая перчатка Хаку (45)","",16
89900,"Перчатки Заговорщика (46)","",1
89900,"Перчатки Заговорщика (46)","",1
89800,"Ульдуарская кираса (174)","",2
89800,"Ульдуарская кираса (174)","",1
89800,"Ульдуарская кираса (174)","",2
89800,"Ульдуарская кираса (174)","",2
89800,"Боевой пояс бухты Кинжалов (130)","",1
89700,"Шипастый пояс (105)","",1
89700,"Шипастый пояс (105)","",1
89500,"Браслеты Ледяной Пыли (154)","",1
89400,"Сфера Совета Теней (102)","",1
89400,"Экспедиционный ремень (117)","",1
89400,"Экспедиционный ремень (117)","",1
89400,"Экспедиционный ремень (117)","",1
89300,"Экспедиционный ремень (117)","",1
89300,"Экспедиционный ремень (117)","",1
89300,"Экспедиционный ремень (117)","",1
89100,"Подарочное кольцо (174)","",1
89100,"Ульдуарский шлем (174)","",1
89100,"Штаны кондора (170)","",1
89100,"Туфли Ледяной Пыли (154)","",1
89100,"Туфли Ледяной Пыли (154)","",2
89000,"Щит Камагуа (154)","",1
89000,"Подарочное кольцо (174)","",3
89000,"Подарочное кольцо (174)","",3
89000,"Подарочное кольцо (174)","",1
89000,"Подарочное кольцо (174)","",1
89000,"Подарочное кольцо (174)","",2
89000,"Подарочное кольцо (174)","",1
89000,"Подарочное кольцо (174)","",1
89000,"Ульдуарский шлем (174)","",3
89000,"Ульдуарский шлем (174)","",1
89000,"Шлем волчера (166)","",1
89000,"Шлем волчера (166)","",1
89000,"Ньордские поножи (134)","",1
89000,"Пояс таунка (154)","",1
89000,"Пояс таунка (154)","",1
89000,"Браслеты Ледяной Пыли (154)","",4
89000,"Венец Ледяной Пыли (154)","",1
89000,"Венец Ледяной Пыли (154)","",1
89000,"Чаропламенный плащ (58)","",5
88900,"Перчатки кондора (170)","",4
88800,"Накидка из крашеной тафты (170)","",1
88800,"Накидка из крашеной тафты (170)","",2
88800,"Башмаки магнатавра (166)","",1
88800,"Башмаки магнатавра (166)","",1
88800,"Тяжелые наручи Ледяной Лапы (162)","",1
88800,"Тяжелые наручи Ледяной Лапы (162)","",1
88800,"Тяжелые наручи Ледяной Лапы (162)","",1
88800,"Тяжелые наручи Ледяной Лапы (162)","",1
88800,"Наплеч повелителя пауков (178)","",1
88800,"Наплеч повелителя пауков (178)","",1
88800,"Наплеч повелителя пауков (178)","",1
88800,"Наплеч повелителя пауков (178)","",1
88800,"Закаленные в крови наплечные пластины (47)","",2
88800,"Кираса из чешуи мурлока (19)","",44
88600,"Наручи Темной Крови (114)","",1
88600,"Наручи Темной Крови (114)","",1
88400,"Оплечье Ледяной Пыли (154)","",2
88300,"Филигранное кольцо (150)","",1
88200,"Рукавицы кракена (170)","",1
88200,"Кушак Ледяной Пыли (154)","",1
88000,"Дарственное кольцо (154)","",1
88000,"Филигранное кольцо (150)","",1
88000,"Филигранное кольцо (150)","",1
88000,"Шнурованный ремень терзания (150)","",1
88000,"Коричневатые наручи (37)","",2
88000,"Эполеты лесного следопыта (31)","",3
87900,"Шлем кракена (170)","",3
87900,"Шнурованный ремень терзания (150)","",1
87900,"Шнурованный ремень терзания (150)","",1
87900,"Шнурованный ремень терзания (150)","",1
87800,"Шнурованный ремень терзания (150)","",1
87800,"Шнурованный ремень терзания (150)","",1
87800,"Шнурованный ремень терзания (150)","",2
87000,"Кобальтовые ножные латы (142)","",11
86700,"Шипастый тарг (142)","",1
86500,"Наплечье следопыта (99)","",1
86500,"Наплечье следопыта (99)","",1
86500,"Наплечье следопыта (99)","",1
86500,"Наплечье следопыта (99)","",1
86500,"Наплечье следопыта (99)","",1
86400,"Браслеты Ледяной Пыли (154)","",1
86400,"Браслеты Ледяной Пыли (154)","",1
86400,"Наплечье следопыта (99)","",1
86400,"Наплечье следопыта (99)","",1
86100,"Корона лорда (51)","",3
85600,"Головной убор кондора (170)","",1
85600,"Головной убор кондора (170)","",1
85600,"Головной убор кондора (170)","",2
85600,"Головной убор кондора (170)","",1
85500,"Незавершенная сфера (170)","",2
85500,"Набедренники Дер'изу (108)","",1
85500,"Корона лорда (51)","",2
85500,"Корона лорда (51)","",1
85500,"Жилет Посвященного (13)","",1
85500,"Жилет Посвященного (13)","",1
85500,"Жилет Посвященного (13)","",1
85400,"Дарственное кольцо (154)","",2
85400,"Филигранное кольцо (150)","",1
85400,"Набедренники Дер'изу (108)","",1
85100,"Сверкающее жемчужное кольцо (97)","",34
85000,"Дарственное кольцо (154)","",1
85000,"Дарственное кольцо (154)","",1
85000,"Дарственное кольцо (154)","",1
85000,"Филигранное кольцо (150)","",1
85000,"Утолщенные чешуйчатые набедренники (35)","",1
85000,"Жилет Посвященного (13)","",1
84800,"Кираса Драконьего Черепа (142)","",1
84700,"Корона лорда (51)","",2
84500,"Наплеч повелителя пауков (178)","",2
84500,"Щит Байо (108)","",1
84500,"Щит Байо (108)","",1
84300,"Вилдерварский пояс (142)","",1
84300,"Вилдерварский пояс (142)","",1
84100,"Шипастый кобальтовый нагрудник (150)","",1
84000,"Мятый бархатный плащ (154)","",1
84000,"Мундир карлика (170)","",5
84000,"Вилдерварский пояс (142)","",1
84000,"Вилдерварский пояс (142)","",2
84000,"Вилдерварский пояс (142)","",2
84000,"Вилдерварский пояс (142)","",1
84000,"Оплечье трясинника (99)","",1
83900,"Мундир карлика (170)","",1
83900,"Вилдерварский пояс (142)","",1
83900,"Вилдерварский пояс (142)","",2
83600,"Сапоги повелителя пауков (178)","",1
83300,"Боевой пояс черпорога (158)","",2
83300,"Боевой пояс черпорога (158)","",2
83200,"Кираса Драконьего Черепа (142)","",1
83200,"Кираса Драконьего Черепа (142)","",1
83200,"Кираса Драконьего Черепа (142)","",1
83000,"Щит Байо (108)","",2
83000,"Щит Байо (108)","",1
83000,"Щит Байо (108)","",1
82700,"Наплечные щитки Темной Крови (114)","",1
82600,"Кольцо скорби (103)","",4
82300,"Шлем Пустоверти (120)","",1
82300,"Шлем Пустоверти (120)","",1
82300,"Шлем Пустоверти (120)","",1
82200,"Брюки Костедробителя (111)","",1
82100,"Кираса Изувеченной Длани (117)","",1
82000,"Наплечные щитки Темной Крови (114)","",2
82000,"Наплечные щитки Темной Крови (114)","",1
82000,"Наплечные щитки Темной Крови (114)","",1
82000,"Наплечные щитки Темной Крови (114)","",1
82000,"Пояс Элдр'наан (114)","",1
81800,"Перчатки зимней спячки (47)","",1
81700,"Перчатки бухты Кинжалов (130)","",1
81300,"Железные ножные латы вождя (120)","",1
81300,"Железные ножные латы вождя (120)","",1
81300,"Железные ножные латы вождя (120)","",1
81300,"Железные ножные латы вождя (120)","",1
81200,"Кираса Изувеченной Длани (117)","",1
81200,"Кираса Изувеченной Длани (117)","",2
81200,"Кираса Изувеченной Длани (117)","",1
81200,"Кираса Изувеченной Длани (117)","",1
81200,"Кираса Изувеченной Длани (117)","",1
81200,"Кираса Изувеченной Длани (117)","",2
81100,"Нагрудник вендиго (174)","",2
81100,"Нагрудник вендиго (174)","",2
81000,"Броня волчера (166)","",1
81000,"Броня волчера (166)","",1
81000,"Броня волчера (166)","",1
81000,"Нагрудник вендиго (174)","",1
81000,"Нагрудник вендиго (174)","",1
81000,"Нагрудник вендиго (174)","",2
81000,"Пояс из искаженной чешуи (23)","",15
80900,"Тяжелые наручи голема (174)","",1
80900,"Тяжелые наручи голема (174)","",1
80900,"Наплечье вендиго (174)","",3
80900,"Наплечье вендиго (174)","",2
80900,"Наплечье вендиго (174)","",1
80900,"Наплечье вендиго (174)","",2
80900,"Наплечье вендиго (174)","",1
80900,"Нагрудник вендиго (174)","",2
80900,"Перчатки Заговорщика (46)","",1
80300,"Головной убор Астралаана (105)","",1
80300,"Головной убор Астралаана (105)","",1
80200,"Оплечье ядовитой дымки (49)","",4
80000,"Спицевый щит (158)","",1
80000,"Элегантный амулет (174)","",2
80000,"Элегантный амулет (174)","",1
80000,"Золотое перекрученное кольцо (162)","",1
80000,"Дарственное кольцо (154)","",1
80000,"Дарственное кольцо (154)","",1
80000,"Двойная накидка (138)","",1
80000,"Потусторонние эполеты (178)","",1
80000,"Потусторонние эполеты (178)","",3
80000,"Потусторонние эполеты (178)","",4
80000,"Потусторонние набедренники (178)","",3
80000,"Потусторонние наголенники (178)","",3
80000,"Потусторонние наголенники (178)","",1
80000,"Потусторонние наголенники (178)","",2
80000,"Потусторонние наголенники (178)","",1
80000,"Потусторонние наголенники (178)","",1
80000,"Потусторонние наголенники (178)","",2
80000,"Ремень голема (174)","",3
80000,"Рукавицы кракена (170)","",1
80000,"Рукавицы кракена (170)","",2
80000,"Рукавицы кракена (170)","",1
80000,"Ножные латы Халгринда (146)","",2
80000,"Рукавицы повелителя пауков (178)","",1
80000,"Рукавицы повелителя пауков (178)","",1
80000,"Сапоги повелителя пауков (178)","",2
80000,"Сапоги повелителя пауков (178)","",2
80000,"Ульдуарские наручи (174)","",2
80000,"Ульдуарские наручи (174)","",1
80000,"Ульдуарские наручи (174)","",1
80000,"Ульдуарские набедренники (174)","",2
80000,"Ульдуарские набедренники (174)","",3
80000,"Ульдуарские набедренники (174)","",1
80000,"Ульдуарские набедренники (174)","",1
80000,"Ульдуарский ремень (174)","",2
80000,"Ульдуарский ремень (174)","",1
80000,"Ульдуарский ремень (174)","",1
80000,"Ульдуарский ремень (174)","",1
80000,"Ульдуарский ремень (174)","",1
80000,"Ульдуарский ремень (174)","",1
80000,"Ульдуарский ремень (174)","",1
80000,"Наручи зверолова (154)","",1
80000,"Бриджи косатки (146)","",1
80000,"Скомский стеганный пояс (138)","",1
80000,"Скомский стеганный пояс (138)","",1
80000,"Ньордские поножи (134)","",1
80000,"Наплечники упыря (182)","",1
80000,"Пояс упыря (182)","",2
80000,"Пояс упыря (182)","",1
80000,"Наплечные щитки тенетника (178)","",1
80000,"Поручи вендиго (174)","",1
80000,"Набедренники вендиго (174)","",3
80000,"Набедренники вендиго (174)","",2
80000,"Набедренники вендиго (174)","",1
80000,"Набедренники вендиго (174)","",2
80000,"Капюшон вендиго (174)","",2
80000,"Перчатки вендиго (174)","",2
80000,"Перчатки вендиго (174)","",1
80000,"Перчатки вендиго (174)","",2
80000,"Перчатки вендиго (174)","",2
80000,"Сапоги вендиго (174)","",6
80000,"Сапоги вендиго (174)","",1
80000,"Ремень вендиго (174)","",2
80000,"Ремень вендиго (174)","",2
80000,"Ремень вендиго (174)","",3
80000,"Штаны карлика (170)","",1
80000,"Штаны карлика (170)","",1
80000,"Штаны карлика (170)","",1
80000,"Нагрудник Зимних Плавников (134)","",1
80000,"Перчатки визиря (178)","",4
80000,"Перчатки визиря (178)","",1
80000,"Перчатки визиря (178)","",1
80000,"Кушак визиря (178)","",3
80000,"Кушак визиря (178)","",1
80000,"Кушак визиря (178)","",1
80000,"Кушак визиря (178)","",1
80000,"Поножи Хрустальной Песни (174)","",3
80000,"Поножи Хрустальной Песни (174)","",1
80000,"Поножи Хрустальной Песни (174)","",2
80000,"Перчатки Хрустальной Песни (174)","",2
80000,"Перчатки Хрустальной Песни (174)","",1
80000,"Перчатки Хрустальной Песни (174)","",3
80000,"Перчатки Хрустальной Песни (174)","",1
80000,"Кушак Хрустальной Песни (174)","",3
80000,"Кушак Хрустальной Песни (174)","",2
80000,"Штаны кондора (170)","",2
80000,"Штаны кондора (170)","",2
80000,"Венец Ледяной Пыли (154)","",1
80000,"Волдрунские браслеты (150)","",1
80000,"Железные тяжелые наручи вождя (120)","",1
80000,"Железные тяжелые наручи вождя (120)","",1
80000,"Железный шлем вождя (120)","",1
80000,"Железный шлем вождя (120)","",1
80000,"Эполеты похитителя (102)","",1
80000,"Эполеты похитителя (102)","",1
80000,"Шипастые наголенники (105)","",1
80000,"Шипастые наголенники (105)","",1
80000,"Набедренники Болотного Когтя (96)","",1
80000,"Набедренники Болотного Когтя (96)","",1
80000,"Набедренники Болотного Когтя (96)","",1
80000,"Боевой пояс Камня Скверны (84)","",1
80000,"Поручи Отмщения (87)","",1
80000,"Хаал'ешский шнурованный ремень (84)","",1
80000,"Мантия повелителя стихий (120)","",1
80000,"Пояс Элдр'наан (114)","",1
80000,"Пояс Элдр'наан (114)","",1
80000,"Пояс Элдр'наан (114)","",1
80000,"Жакет Дикотопи (99)","",1
80000,"Древние тяжелые наручи (42)","",1
80000,"Гибельные плетеные сапоги (31)","",1
80000,"Гибельные плетеные сапоги (31)","",1
80000,"Гибельные плетеные сапоги (31)","",1
80000,"Гибельные плетеные сапоги (31)","",1
80000,"Закаленные в крови башмаки (47)","",1
80000,"Закаленные в крови башмаки (47)","",1
80000,"Закаленные в крови башмаки (47)","",1
80000,"Закаленные в крови башмаки (47)","",1
80000,"Закаленные в крови башмаки (47)","",2
80000,"Закаленные в крови башмаки (47)","",1
80000,"Кольцо очищения (23)","",3
80000,"Коричневатый пояс (37)","",1
80000,"Коричневатые перчатки (37)","",2
79900,"Кобальтовые наплечники (142)","",61
79900,"Элегантный амулет (174)","",1
79900,"Старомодный атласный плащ (178)","",1
79900,"Старомодный атласный плащ (178)","",1
79900,"Ремень голема (174)","",1
79900,"Ремень голема (174)","",2
79900,"Рукавицы повелителя пауков (178)","",1
79900,"Сапоги повелителя пауков (178)","",1
79900,"Браслеты визиря (178)","",1
79900,"Кушак визиря (178)","",1
79900,"Мантия повелителя стихий (120)","",1
79900,"Наручи из толстой чешуи скорпида (51)","",1
79900,"Символические рукавицы (41)","",4
79800,"Бриджи косатки (146)","",2
79800,"Бриджи косатки (146)","",1
79800,"Тяжелые наручи Изувеченной Длани (117)","",1
79800,"Тяжелые наручи Изувеченной Длани (117)","",2
79800,"Тяжелые наручи Изувеченной Длани (117)","",2
79800,"Мантия повелителя стихий (120)","",2
79800,"Наплечные пластины землепроходца (31)","",1
79800,"Наголенники властителя (48)","",2
79800,"Наголенники властителя (48)","",1
79800,"Готические латные поножи (47)","",1
79800,"Готические латные поножи (47)","",1
79700,"Тяжелые наручи Изувеченной Длани (117)","",2
79700,"Тяжелые наручи Изувеченной Длани (117)","",1
79600,"Ремень Янтарной Сосны (150)","",1
79600,"Ремень Янтарной Сосны (150)","",1
79600,"Ремень Янтарной Сосны (150)","",1
79600,"Наголенники ловчего Пустоты (87)","",1
79400,"Скомские поножи (138)","",1
79400,"Скомские поножи (138)","",1
79200,"Башмаки мерзлого камня (134)","",1
79200,"Ньордские поножи (134)","",1
79200,"Волдрунские браслеты (150)","",1
79200,"Волдрунские браслеты (150)","",1
79200,"Набедренники Пустоверти (120)","",1
79200,"Набедренники Пустоверти (120)","",1
79200,"Набедренники Пустоверти (120)","",1
79200,"Набедренники Пустоверти (120)","",1
79200,"Сапоги из шкуры копытня (108)","",1
79200,"Пояс дикого сердца (58)","",5
79100,"Набедренники Пустоверти (120)","",2
79100,"Набедренники Пустоверти (120)","",1
79100,"Строевой щит (34)","",1
79000,"Щит Камагуа (154)","",1
79000,"Щит Камагуа (154)","",1
79000,"Подарочное кольцо (174)","",2
79000,"Подарочное кольцо (174)","",1
79000,"Кираса кракена (170)","",2
79000,"Набедренники Пустоверти (120)","",1
79000,"Наголенники ловчего Пустоты (87)","",1
79000,"Наголенники ловчего Пустоты (87)","",6
79000,"Наголенники ловчего Пустоты (87)","",1
79000,"Боевой пояс Камня Скверны (84)","",2
79000,"Боевой пояс Камня Скверны (84)","",2
79000,"Боевой пояс Камня Скверны (84)","",1
79000,"Боевой пояс Камня Скверны (84)","",1
78900,"Воинский пояс Веселого Черепа (90)","",1
78900,"Воинский пояс Веселого Черепа (90)","",1
78800,"Воинский пояс Веселого Черепа (90)","",1
78800,"Воинский пояс Веселого Черепа (90)","",1
78800,"Мундир из чешуи черного дракончика (20)","",42
78700,"Воинский пояс Веселого Черепа (90)","",2
78500,"Жакет Элдр'наан (114)","",1
78400,"Железная кираса вождя (120)","",1
