"Цена","Название","Владелец","Доступно"
99000,"Ньордские поножи с печатью могущества (134)","",1
99000,"Боевые наручи таунка со знаком силы (154)","",1
99000,"Боевые наручи таунка со знаком духа (154)","",1
99000,"Боевые наручи таунка со знаком тигра (154)","",1
99000,"Боевые наручи таунка со знаком сокола (154)","",1
99000,"Перчатки похитителя со знаком волка (102)","",1
99000,"Забытые напульсники (46)","",7
98700,"Набедренники вендиго с меткой преступника (174)","",2
98600,"Наручи Темной Крови с меткой заклинателя (114)","",1
98600,"Наручи Темной Крови с защитой от темной магии (114)","",1
98600,"Наручи Темной Крови с защитой от огня (114)","",1
98600,"Наручи Темной Крови со знаком совы (114)","",1
98500,"Наплечье призрачного носорога с печатью силы заклинаний (166)","",1
98500,"Наплечье призрачного носорога со знаком интеллекта (166)","",1
98200,"Жилет карибу с меткой оракула (146)","",1
98100,"Окропленная кровью кираса с символом ясновидца (154)","",1
98100,"Щит из оскверненного железа с меткой зверя (111)","",2
98000,"Ньордские поножи со знаком кита (134)","",1
98000,"Набедренники вендиго с меткой оракула (174)","",2
98000,"Набедренники вендиго со знаком интеллекта (174)","",1
98000,"Набедренники вендиго с печатью выносливости (174)","",1
98000,"Боевые наручи таунка с меткой преступника (154)","",1
98000,"Боевые наручи таунка со знаком орла (154)","",1
98000,"Браслеты Ледяной Пыли с меткой целителя (154)","",3
98000,"Браслеты Ледяной Пыли с защитой от сил природы (154)","",1
98000,"Браслеты Ледяной Пыли со знаком кита (154)","",2
97900,"Боевые наручи таунка со знаком вепря (154)","",1
97500,"Туфли Хрустальной Песни с меткой волшебника (174)","",1
97300,"Жилет карибу с меткой преступника (146)","",1
97300,"Жилет карибу со знаком силы (146)","",1
97300,"Жилет карибу со знаком гориллы (146)","",1
97300,"Штаны Ледяной Пыли со знаком интеллекта (154)","",1
96100,"Корона Брони грифона со знаком волка (50)","",1
96000,"Жакет Дикотопи с меткой целителя (99)","",1
96000,"Жакет Дикотопи с защитой от льда (99)","",1
96000,"Жакет Дикотопи со знаком интеллекта (99)","",1
95300,"Плащ всадника на волке с печатью исцеления (41)","",1
95300,"Плащ всадника на волке со знаком кита (41)","",1
95100,"Перчатки Тяжелого Кулака со знаком интеллекта (105)","",1
95000,"Боевые наручи таунка со знаком ловкости (154)","",1
95000,"Боевой пояс Камня Скверны со знаком волка (84)","",1
95000,"Утолщенные чешуйчатые набедренники со знаком вепря (35)","",1
95000,"Закаленный в крови нагрудник со знаком орла (51)","",1
95000,"Закаленный в крови нагрудник с печатью выносливости (51)","",1
94700,"Наручи магнатавра со знаком совы (166)","",1
94600,"Наплечные щитки Пустоверти с меткой солдата (120)","",1
94600,"Наплечные щитки Пустоверти со знаком волка (120)","",1
94400,"Вилдерварский пояс со знаком духа (142)","",1
94300,"Вилдерварский пояс со знаком ловкости (142)","",1
94200,"Штаны Колючего Меха с печатью исцеления (35)","",1
94200,"Штаны Колючего Меха со знаком кита (35)","",1
94200,"Штаны Колючего Меха со знаком совы (35)","",1
93300,"Властные боевые наручи (59)","",2
91300,"Дикий кулачный щит со знаком вепря (19)","",1
91300,"Манжеты убийцы (28)","",6
91200,"Штаны пирата со знаком орла (22)","",1
91200,"Штаны пирата со знаком совы (22)","",1
91200,"Штаны пирата со знаком совы (22)","",1
91200,"Штаны пирата со знаком мартышки (22)","",1
91100,"Браслеты Хрустальной Песни с магической аурой (174)","",1
91100,"Полевые латные поножи со знаком тигра (43)","",1
91100,"Поножи некроманта (35)","",5
91000,"Цитриновая подвеска исцеления (39)","",41
91000,"Пояс из искаженной чешуи (23)","",30
90900,"Нерубские сапоги (142)","",2
90800,"Вороненый мундир (21)","",4
90600,"Рукавицы из чешуи камнечервя с защитой от огня (91)","",1
90600,"Рукавицы из чешуи камнечервя с защитой от тайной магии (91)","",1
90600,"Рукавицы из чешуи камнечервя с магической аурой (91)","",1
90600,"Тяжелые наручи властителя со знаком медведя (48)","",1
90000,"Тяжелые наручи Ледяной Лапы со знаком духа (162)","",1
90000,"Ульдуарская кираса с меткой целителя (174)","",1
90000,"Перчатки упыря с защитой от огня (182)","",1
90000,"Венец Ледяной Пыли с защитой от темной магии (154)","",1
90000,"Кунцитовое ожерелье с печатью сосредоточения (111)","",1
90000,"Кунцитовое ожерелье со знаком вепря (111)","",1
90000,"Плащ, отделанный серебром с защитой от тайной магии (96)","",1
90000,"Плащ, отделанный серебром со знаком силы (96)","",1
90000,"Полный шлем коготаря со знаком волка (99)","",1
90000,"Боевой пояс Камня Скверны с меткой старца (84)","",2
90000,"Боевой пояс Камня Скверны со знаком гориллы (84)","",1
90000,"Мантия Консорциума с меткой заклинателя (108)","",3
90000,"Дикий кулачный щит со знаком тигра (19)","",2
90000,"Ночецветные поножи со знаком духа (41)","",1
90000,"Ночецветные поножи со знаком ловкости (41)","",2
90000,"Символический пояс (41)","",5
90000,"Кушак зимней спячки (47)","",4
90000,"Перчатки Заговорщика со знаком медведя (46)","",1
90000,"Перчатки Заговорщика со знаком тигра (46)","",1
90000,"Орденское оплечье (35)","",7
90000,"Коричневатый жилет (37)","",2
89900,"Перчатки призрачного носорога с меткой пророка (166)","",1
89900,"Шипастый пояс с меткой преступника (105)","",1
89900,"Шипастый пояс со знаком гориллы (105)","",1
89900,"Обычная коричневая рубашка (20)","",6
89900,"Наплечные пластины землепроходца со знаком интеллекта (31)","",1
89900,"Перчатки сорвиголовы со знаком мартышки (53)","",1
89600,"Кольцо вуду (37)","",6
89000,"Ночецветные наплечные пластины с печатью защиты (40)","",1
89000,"Ночецветные наплечные пластины со знаком интеллекта (40)","",1
89000,"Коричневатые наручи (37)","",3
89000,"Коричневатый пояс (37)","",3
89000,"Коричневатые перчатки (37)","",4
88800,"Закаленные в крови наплечные пластины со знаком гориллы (47)","",1
88800,"Закаленные в крови наплечные пластины со знаком гориллы (47)","",1
88800,"Закаленные в крови наплечные пластины со знаком тигра (47)","",2
88600,"Копия шлема героизма (1)","",4
88500,"Пояс вестника шторма (20)","",7
88200,"Шнурованный ремень терзания со знаком интеллекта (150)","",1
88100,"Наголенники скитальца Нексуса с магической аурой (90)","",1
88100,"Наголенники скитальца Нексуса с печатью выносливости (90)","",1
88000,"Элегантный амулет с меткой целителя (174)","",1
88000,"Шнурованный ремень терзания с меткой целителя (150)","",1
88000,"Шнурованный ремень терзания со знаком медведя (150)","",2
88000,"Эполеты лесного следопыта (31)","",10
87800,"Утолщенные чешуйчатые браслеты со знаком вепря (30)","",1
87500,"Колье Ангелисты со знаком гориллы (81)","",1
87000,"Элегантный амулет с меткой солдата (174)","",1
87000,"Наголенники скитальца Нексуса со знаком орла (90)","",1
87000,"Пояс дикого сердца (58)","",5
86900,"Глаз ледяного василиска (40)","",7
86800,"Шипастый тарг с меткой заклинателя (142)","",1
86800,"Нефритовые эполеты со знаком медведя (49)","",1
86800,"Нефритовые эполеты со знаком медведя (49)","",1
86800,"Нефритовые эполеты со знаком медведя (49)","",1
86800,"Нефритовые эполеты с печатью выносливости (49)","",1
86800,"Нефритовые эполеты с печатью выносливости (49)","",1
86700,"Шипастый тарг с меткой зверя (142)","",3
86700,"Шипастый тарг со знаком орла (142)","",1
86600,"Сверкающее жемчужное кольцо (97)","",28
86500,"Наплечье следопыта со знаком совы (99)","",1
86500,"Наплечье следопыта со знаком медведя (99)","",1
86000,"Наголенники скитальца Нексуса со знаком вепря (90)","",1
85900,"Наголенники скитальца Нексуса с защитой от тайной магии (90)","",1
85900,"Мундир барда с печатью выносливости (19)","",1
85200,"Мундир повелителя стихий с меткой пророка (120)","",1
85000,"Кулачный щит Каскала с меткой победителя (138)","",2
85000,"Кулачный щит Каскала со знаком интеллекта (138)","",1
85000,"Туфли оракула с меткой пророка (166)","",1
85000,"Наручи дикого сердца (57)","",8
85000,"Утолщенные чешуйчатые набедренники со знаком кита (35)","",1
85000,"Утолщенные чешуйчатые набедренники со знаком кита (35)","",1
85000,"Утолщенные чешуйчатые набедренники со знаком силы (35)","",1
85000,"Колье Ярости Реки (33)","",17
85000,"Наемническое наплечье со знаком волка (49)","",1
85000,"Наемническое наплечье с печатью выносливости (49)","",1
84900,"Арктический пояс (146)","",62
84800,"Кираса Драконьего Черепа с меткой целителя (142)","",1
84800,"Кираса Драконьего Черепа со знаком волка (142)","",1
84800,"Кираса Драконьего Черепа со знаком сокола (142)","",1
84400,"Ремень голема со знаком кита (174)","",3
84400,"Ремень голема со знаком медведя (174)","",1
84300,"Вилдерварский пояс с меткой целителя (142)","",1
84300,"Вилдерварский пояс с защитой от тайной магии (142)","",1
84100,"Шипастый кобальтовый нагрудник (150)","",3
84100,"Ножные латы мерзлого камня с символом ясновидца (134)","",1
84100,"Ножные латы мерзлого камня со знаком волка (134)","",1
84000,"Оплечье трясинника с меткой старца (99)","",1
84000,"Оплечье трясинника со знаком кита (99)","",1
83600,"Жакет Элдр'наан с меткой волшебника (114)","",1
83600,"Жакет Элдр'наан со знаком кита (114)","",1
83000,"Кобальтовые наплечники (142)","",77
83000,"Закаленные в крови башмаки с печатью защиты (47)","",1
82900,"Бездумный шнурованный ремень с меткой преступника (93)","",1
82900,"Бездумный шнурованный ремень с печатью защиты (93)","",1
82700,"Наплечные щитки Темной Крови со знаком волка (114)","",1
82700,"Наплечные щитки Темной Крови со знаком гориллы (114)","",1
82300,"Йормунгарские рукавицы (158)","",1
82300,"Шлем Пустоверти с меткой преступника (120)","",1
82300,"Шлем Пустоверти со знаком совы (120)","",1
81600,"Мантия повелителя стихий со знаком орла (120)","",1
81500,"Мантия повелителя стихий со знаком кита (120)","",1
81400,"Железные ножные латы вождя со знаком мартышки (120)","",1
81300,"Сотворенный землей килт (60)","",7
80800,"Потусторонние наручи со знаком вепря (178)","",1
80500,"Пояс коганта с символом тени (99)","",1
80500,"Пояс коганта с символом рощи (99)","",1
80200,"Врайкульский щит с магической аурой (146)","",1
80000,"Острогранное кольцо с меткой преступника (178)","",5
80000,"Бриджи косатки с символом ясновидца (146)","",3
80000,"Бриджи косатки со знаком тигра (146)","",1
80000,"Бриджи косатки со знаком волка (146)","",1
80000,"Бриджи косатки со знаком орла (146)","",1
80000,"Кованые набедренники с печатью силы заклинаний (130)","",1
80000,"Кованые набедренники со знаком ловкости (130)","",1
80000,"Чешуя Зверя (103)","",2
80000,"Утолщенные дренейские штаны (96)","",14
80000,"Наплеч Камня Скверны с меткой старца (84)","",1
80000,"Наплеч Камня Скверны со знаком ловкости (84)","",1
80000,"Наплеч Камня Скверны со знаком тигра (84)","",1
80000,"Сапоги Отребья с меткой оракула (90)","",1
80000,"Сапоги Отребья с меткой заклинателя (90)","",1
80000,"Мантия повелителя стихий с меткой целителя (120)","",1
80000,"Мантия повелителя стихий с меткой волшебника (120)","",1
80000,"Мундир туманного тростника со знаком орла (102)","",2
80000,"Ночецветные поножи со знаком совы (41)","",2
80000,"Закаленные в крови башмаки со знаком вепря (47)","",1
80000,"Символические рукавицы (41)","",3
80000,"Штаны убийцы (32)","",2
80000,"Тяжелый ламеллярный шлем со знаком медведя (53)","",1
80000,"Тяжелый ламеллярный шлем со знаком кита (53)","",1
80000,"Одеяние фокусника со знаком совы (38)","",1
80000,"Жилет фокусника со знаком совы (38)","",2
80000,"Наручи Заговорщика со знаком кита (45)","",1
80000,"Наручи Заговорщика со знаком мартышки (45)","",1
80000,"Наручи Заговорщика с печатью выносливости (45)","",1
80000,"Наручи Заговорщика со знаком интеллекта (45)","",1
80000,"Солдатские сапоги со знаком медведя (17)","",1
80000,"Солдатские сапоги со знаком кита (17)","",1
80000,"Императорские кожаные сапоги (43)","",5
80000,"Мерцающие кольчужные наголенники (31)","",2
80000,"Обычная серая рубашка (20)","",7
80000,"Ситцевый мундир (13)","",9
79900,"Головной убор барабанчей со знаком совы (146)","",1
79900,"Головной убор барабанчей со знаком орла (146)","",1
79900,"Боевой пояс Непреклонности с меткой солдата (81)","",1
79900,"Боевой пояс Непреклонности со знаком мартышки (81)","",1
79900,"Сапоги Отребья со знаком силы (90)","",1
79900,"Наручи из толстой чешуи скорпида (51)","",4
79800,"Плащ пустоты (88)","",13
79800,"Тяжелые наручи Изувеченной Длани с меткой старца (117)","",3
79800,"Тяжелые наручи Изувеченной Длани с защитой от огня (117)","",1
79800,"Тяжелые наручи Изувеченной Длани с печатью защиты (117)","",1
79800,"Брюки Звездного огня со знаком кита (87)","",1
79800,"Жилет Звездного огня со знаком совы (87)","",1
79800,"Идол Луны (65)","",5
79800,"Нефритовый пояс со знаком кита (47)","",1
79800,"Нефритовый пояс со знаком орла (47)","",1
79800,"Готические латные поножи со знаком силы (47)","",1
79700,"Ремень Янтарной Сосны с печатью силы заклинаний (150)","",1
79700,"Ремень Янтарной Сосны с печатью могущества (150)","",1
79700,"Набедренники Пустоверти с меткой заклинателя (120)","",1
79700,"Наручи Скеттиса со знаком медведя (111)","",1
79600,"Ремень Янтарной Сосны с меткой целителя (150)","",2
79600,"Наручи Дер'изу с меткой заклинателя (108)","",1
79600,"Наручи Дер'изу со знаком вепря (108)","",1
79600,"Наручи Дер'изу со знаком сокола (108)","",1
79500,"Набедренники Пустоверти с печатью выносливости (120)","",1
79500,"Наручи Скеттиса с меткой заклинателя (111)","",1
79400,"Набедренники Пустоверти с меткой старца (120)","",2
79400,"Кулачные перчатки Болотного Когтя с меткой преступника (96)","",1
79300,"Набедренники Пустоверти с меткой преступника (120)","",1
79300,"Набедренники Пустоверти со знаком орла (120)","",1
79000,"Коричневатые штаны (37)","",3
78600,"Потемневший скипетр со знаком совы (150)","",1
78500,"Расколотый нагрудник с меткой солдата (114)","",1
78500,"Расколотый нагрудник со знаком духа (114)","",1
78400,"Железная кираса вождя с меткой волшебника (120)","",1
78000,"Ножные латы Западной Стражи со знаком силы (130)","",1
78000,"Ножные латы Западной Стражи со знаком вепря (130)","",1
78000,"Головной убор барабанчей с меткой целителя (146)","",1
78000,"Утолщенные чешуйчатые браслеты со знаком медведя (30)","",2
77900,"Головной убор барабанчей со знаком кита (146)","",2
77700,"Книга звезд (45)","",3
77700,"Расколотый нагрудник со знаком кита (114)","",1
77700,"Непромокаемые одеяния со знаком кита (31)","",1
77500,"Геральдический плащ (45)","",4
77300,"Жилет карибу со знаком духа (146)","",1
77300,"Жилет карибу со знаком вепря (146)","",1
77100,"Кулачные перчатки Болотного Когтя с меткой старца (96)","",1
77100,"Кулачные перчатки Болотного Когтя с меткой солдата (96)","",2
77100,"Кулачные перчатки Болотного Когтя со знаком вепря (96)","",1
77000,"Букет белых роз (50)","",2
76400,"Копия рукавиц героизма (1)","",8
75900,"Сумеречные штаны со знаком кита (39)","",1
75900,"Сумеречные штаны со знаком мартышки (39)","",1
75800,"Сумеречные штаны со знаком совы (39)","",1
75400,"Бугайские рукавицы со знаком медведя (45)","",1
75400,"Бугайские рукавицы со знаком кита (45)","",1
75300,"Плащ всадника на волке с аурой природы (41)","",1
75100,"Повязка на рану (1)","",1
75000,"Накидка с заплатками с меткой старца (102)","",1
75000,"Нефритовый пояс со знаком кита (47)","",1
74500,"Перчатки кондора с меткой волшебника (170)","",2
74500,"Перчатки кондора с защитой от тайной магии (170)","",1
74000,"Жакет надсмотрщика с меткой пророка (96)","",1
74000,"Жакет надсмотрщика с магической аурой (96)","",1
73800,"Набедренники Дер'изу со знаком вепря (108)","",2
73500,"Черные полярные сапоги (175)","",4
73300,"Шпионская шапка со знаком совы (33)","",1
72900,"Бездумный шнурованный ремень с меткой оракула (93)","",1
72900,"Бездумный шнурованный ремень с меткой зверя (93)","",1
72900,"Бездумный шнурованный ремень со знаком тигра (93)","",1
72900,"Бездумный шнурованный ремень со знаком волка (93)","",1
72800,"Ножные латы Кровавого Кулака со знаком сокола (111)","",1
72600,"Украшенные гербом сапоги (30)","",1
72000,"Потусторонние рукавицы со знаком медведя (50)","",1
71900,"Императорские красные сапоги (52)","",2
71800,"Броня злотерзания с меткой преступника (150)","",2
71800,"Броня злотерзания со знаком силы (150)","",1
71800,"Броня злотерзания со знаком духа (150)","",1
71800,"Броня злотерзания со знаком тигра (150)","",2
71800,"Броня злотерзания со знаком вепря (150)","",1
71100,"Убор из шкуры копытня с меткой оракула (108)","",1
71100,"Убор из шкуры копытня со знаком тигра (108)","",1
71100,"Наручи Совета Теней с меткой пророка (111)","",1
71100,"Жакет надсмотрщика с меткой заклинателя (96)","",3
70800,"Наручники Болотного Когтя с меткой преступника (96)","",2
70700,"Броня Западной Стражи с символом ясновидца (130)","",2
70700,"Броня Западной Стражи с меткой целителя (130)","",1
70700,"Броня Западной Стражи с печатью силы заклинаний (130)","",1
70700,"Броня Западной Стражи со знаком силы (130)","",1
70700,"Броня Западной Стражи со знаком гориллы (130)","",1
70700,"Накидка Темной Крови с меткой старца (111)","",1
70700,"Накидка Темной Крови со знаком гориллы (111)","",2
70700,"Накидка Темной Крови со знаком орла (111)","",1
70700,"Разбойничья броня похитителя с меткой зверя (102)","",1
70700,"Разбойничья броня похитителя с печатью защиты (102)","",1
70700,"Разбойничья броня похитителя со знаком кита (102)","",1
70500,"Кираса скитальца Нексуса со знаком волка (90)","",1
70500,"Кираса скитальца Нексуса со знаком вепря (90)","",1
70300,"Ножные латы Тяжелого Кулака со знаком сокола (105)","",1
70200,"Пояс туманного тростника с защитой от льда (102)","",1
70200,"Пояс туманного тростника со знаком интеллекта (102)","",1
70100,"Потусторонний пояс со знаком волка (178)","",1
70000,"Амулет с кристаллом кальцедония (138)","",34
70000,"Ременной жаростойкий щит с меткой старца (150)","",1
70000,"Ременной жаростойкий щит со знаком совы (150)","",1
70000,"Ножные латы Драконьего Черепа с символом ясновидца (142)","",1
70000,"Ножные латы Драконьего Черепа со знаком кита (142)","",1
70000,"Набедренники Янтарной Сосны с символом ясновидца (150)","",1
70000,"Набедренники Янтарной Сосны со знаком интеллекта (150)","",1
70000,"Кованые набедренники с меткой преступника (130)","",1
70000,"Кованые набедренники с защитой от льда (130)","",1
70000,"Кованые набедренники с защитой от огня (130)","",1
70000,"Кованые набедренники с печатью защиты (130)","",1
70000,"Кованые набедренники со знаком вепря (130)","",1
70000,"Кованые набедренники со знаком медведя (130)","",1
70000,"Набедренники Изувеченной Длани (115)","",16
70000,"Щит дренейского отважного стража (109)","",18
70000,"Перчатки дренейского дикаря (93)","",2
70000,"Щит Зет'Гора со знаком волка (117)","",1
70000,"Закаленный стальной щит со знаком гориллы (90)","",1
70000,"Броня Тяжелого Кулака со знаком кита (105)","",1
70000,"Перчатки похитителя с меткой старца (102)","",3
70000,"Сапоги Талхида с меткой солдата (117)","",2
70000,"Сапоги Талхида с меткой преступника (117)","",2
70000,"Сапоги Талхида с меткой заклинателя (117)","",2
70000,"Сапоги Талхида со знаком мартышки (117)","",1
70000,"Расколотый нагрудник с меткой преступника (114)","",2
70000,"Перчатки скитальца Нексуса со знаком тигра (90)","",1
70000,"Наголенники скитальца Нексуса с защитой от льда (90)","",1
70000,"Боевой пояс Непреклонности с меткой преступника (81)","",1
70000,"Экспедиционные штаны с меткой оракула (117)","",1
70000,"Экспедиционные штаны со знаком мартышки (117)","",1
70000,"Жакет надсмотрщика с меткой волшебника (96)","",2
70000,"Жакет надсмотрщика со знаком совы (96)","",1
70000,"Мундир из ткани Пустоты (114)","",4
70000,"Дикий кулачный щит со знаком вепря (19)","",1
70000,"Рукавицы Каменной хватки (60)","",5
70000,"Покрывало Эми (28)","",4
70000,"Тяжелый ламеллярный шлем со знаком медведя (53)","",1
70000,"Геральдический головной убор (48)","",8
70000,"Броня ночного неба (37)","",5
70000,"Мыслительная шапка (42)","",4
69900,"Наплеч Янтарной Сосны с меткой преступника (150)","",1
69900,"Наплеч Янтарной Сосны со знаком гориллы (150)","",1
69900,"Набедренники Янтарной Сосны с меткой преступника (150)","",1
69900,"Экспедиционные наручи со знаком вепря (117)","",1
69900,"Сапоги Отребья с защитой от сил природы (90)","",1
69900,"Сапоги Отребья со знаком волка (90)","",1
69900,"Брюки Звездного огня с защитой от сил природы (87)","",1
69900,"Наплечье бретера (41)","",3
69900,"Кожаный жилет жителя холмов (20)","",9
69800,"Наручники Болотного Когтя со знаком духа (96)","",1
69800,"Наручники Болотного Когтя со знаком медведя (96)","",1
69700,"Небесные наручники с аурой тьмы (55)","",1
69700,"Небесные наручники с аурой тьмы (55)","",1
69700,"Небесные наручники со знаком орла (55)","",1
69500,"Наплеч Янтарной Сосны со знаком орла (150)","",1
69500,"Головной убор внутренней ярости (100)","",2
69500,"Кольцо ртути со знаком совы (59)","",1
69400,"Перчатки Остротопи с печатью выносливости (102)","",1
69300,"Ременной жаростойкий щит со знаком ловкости (150)","",1
69300,"Ременной жаростойкий щит со знаком силы (150)","",1
69300,"Ременной жаростойкий щит со знаком волка (150)","",1
69300,"Ножные латы Седой Пасти с защитой от темной магии (150)","",1
69300,"Ножные латы Седой Пасти со знаком вепря (150)","",1
69300,"Ножные латы Седой Пасти со знаком сокола (150)","",1
69300,"Броня Седой Пасти со знаком интеллекта (150)","",1
69300,"Броня Седой Пасти со знаком волка (150)","",1
69300,"Броня Седой Пасти со знаком сокола (150)","",2
69300,"Броня Седой Пасти со знаком гориллы (150)","",1
69300,"Броня Седой Пасти со знаком медведя (150)","",1
69300,"Ножные латы Завоевателя с меткой старца (114)","",3
69300,"Ножные латы Завоевателя с защитой от темной магии (114)","",1
69200,"Башмаки мерзлого камня с защитой от тайной магии (134)","",1
69000,"Закаленный стальной щит с меткой зверя (90)","",1
69000,"Закаленный стальной щит с меткой волшебника (90)","",2
69000,"Закаленный стальной щит с защитой от огня (90)","",1
69000,"Закаленный стальной щит со знаком вепря (90)","",2
69000,"Брюки Звездного огня с защитой от льда (87)","",1
69000,"Брюки Звездного огня с магической аурой (87)","",1
69000,"Брюки Звездного огня со знаком интеллекта (87)","",2
69000,"Тяжелый ламеллярный шлем со знаком вепря (53)","",2
68800,"Наголенники Халгринда с меткой солдата (146)","",1
68800,"Боевой пояс Непреклонности с меткой старца (81)","",1
68800,"Боевой пояс Непреклонности с защитой от темной магии (81)","",1
68800,"Боевой пояс Непреклонности с защитой от огня (81)","",1
68800,"Боевой пояс Непреклонности со знаком интеллекта (81)","",1
68700,"Ножные латы Седой Пасти с защитой от сил природы (150)","",1
68700,"Ножные латы Седой Пасти со знаком кита (150)","",1
68600,"Боевой щит Модани с меткой солдата (96)","",1
68600,"Боевой щит Модани со знаком сокола (96)","",1
68600,"Боевой щит Модани со знаком совы (96)","",1
68600,"Янтарная накидка с меткой пророка (120)","",1
68500,"Застывший кожаный шлем (132)","",6
68400,"Одеяние Консорциума с меткой волшебника (108)","",1
68200,"Одеяние Консорциума со знаком кита (108)","",1
68100,"Одеяние Консорциума со знаком орла (108)","",1
68000,"Ремень Ястреба-воителя с символом охоты (99)","",2
68000,"Хан'аишская кираса с меткой победителя (96)","",1
68000,"Хан'аишская кираса с меткой старца (96)","",1
68000,"Хан'аишская кираса с меткой волшебника (96)","",1
68000,"Хан'аишская кираса со знаком силы (96)","",1
68000,"Перчатки скитальца Нексуса со знаком вепря (90)","",1
68000,"Нефритовая кираса со знаком медведя (53)","",1
68000,"Нефритовая кираса со знаком медведя (53)","",1
68000,"Нефритовая кираса с печатью выносливости (53)","",1
68000,"Нефритовая кираса со знаком силы (53)","",1
67900,"Шапка охранника с защитой от льда (93)","",1
67800,"Наплечные щитки Костедробителя с меткой оракула (111)","",1
67800,"Наплечные щитки Костедробителя с магической аурой (111)","",1
67400,"Шлем Янтарной Сосны со знаком сокола (150)","",1
67400,"Шлем Янтарной Сосны со знаком мартышки (150)","",1
67000,"Колье Ангелисты с защитой от огня (81)","",1
67000,"Колье Ангелисты с печатью восстановления (81)","",1
67000,"Мундир охранника с печатью выносливости (93)","",1
67000,"Мундир охранника со знаком кита (93)","",2
66800,"Кобальтовые сапоги (142)","",2
66700,"Наплеч Скеттис со знаком гориллы (111)","",1
66600,"Эполеты Западной Стражи со знаком волка (130)","",1
66600,"Экспедиционные штаны с меткой преступника (117)","",2
66500,"Броня Зловещего Плавника со знаком вепря (93)","",1
66200,"Оплечье Мглистой пещеры со знаком орла (43)","",1
66200,"Оплечье Мглистой пещеры со знаком совы (43)","",1
66200,"Оплечье Мглистой пещеры со знаком волка (43)","",1
66000,"Кристалл Консорциума со знаком орла (99)","",1
66000,"Кираса завоевателя со знаком интеллекта (114)","",1
65800,"Штаны солнцеруха со знаком тигра (96)","",1
65500,"Кристалл Консорциума со знаком кита (99)","",1
65500,"Броня Зловещего Плавника со знаком волка (93)","",1
65400,"Броня Зловещего Плавника с меткой старца (93)","",1
65400,"Капитанские сапоги со знаком совы (42)","",1
65000,"Кираса завоевателя с меткой старца (114)","",2
65000,"Наручники Тенетопи с меткой зверя (105)","",1
65000,"Бугайские набедренники со знаком вепря (48)","",1
65000,"Броня сноходца (62)","",9
65000,"Дружинная защита со знаком ловкости (45)","",1
65000,"Ремень силы голема (33)","",11
65000,"Вороненые сапоги (21)","",7
64900,"Склепанный щит с меткой зверя (130)","",2
64900,"Склепанный щит со знаком орла (130)","",1
64900,"Нефритовые наголенники со знаком медведя (49)","",1
64900,"Нефритовые наголенники со знаком медведя (49)","",1
64800,"Штаны солнцеруха с меткой преступника (96)","",1
64800,"Штаны солнцеруха со знаком гориллы (96)","",1
64800,"Колье Горизонта (51)","",27
64400,"Кровотканые полуперчатки со знаком мартышки (45)","",1
63800,"Наплечье мерзлого камня со знаком совы (134)","",1
63500,"Копия килта буйного сердца (1)","",9
63500,"Одеяние из ткани Пустоты (111)","",8
63400,"Безжалостные наголенники со знаком медведя (54)","",1
63000,"Панцирь Халгринда со знаком интеллекта (146)","",1
63000,"Панцирь Халгринда со знаком вепря (146)","",2
63000,"Панцирь Халгринда со знаком гориллы (146)","",1
63000,"Мундир чужеземца с защитой от тайной магии (81)","",1
63000,"Мундир чужеземца со знаком интеллекта (81)","",1
63000,"Шипастые плетеные поножи со знаком орла (27)","",1
62800,"Перчатки солнцеруха с защитой от тайной магии (96)","",1
62800,"Перчатки солнцеруха со знаком гориллы (96)","",1
62200,"Нагрудник Отребья со знаком кита (90)","",1
62100,"Кристалл Консорциума со знаком совы (99)","",1
62000,"Сапоги фанатизма (106)","",5
62000,"Нагрудник Дер'изу с меткой заклинателя (108)","",1
62000,"Нагрудник Дер'изу со знаком вепря (108)","",1
62000,"Нагрудник Дер'изу со знаком кита (108)","",1
62000,"Лесные кожаное оплечье (25)","",3
61900,"Нагрудник Скеттис с защитой от тайной магии (111)","",1
61600,"Клобук карибу с защитой от сил природы (146)","",1
61600,"Клобук карибу с защитой от огня (146)","",1
61600,"Клобук карибу со знаком орла (146)","",1
61500,"Кристалл Консорциума с печатью выносливости (99)","",2
61500,"Ошейник Огненного опала со знаком волка (84)","",1
61500,"Ошейник Огненного опала со знаком вепря (84)","",1
61500,"Рунические кожаные рукавицы (54)","",10
61500,"Пояс Солнечной чешуи (49)","",5
61400,"Ремень Соленого камня со знаком вепря (40)","",1
61000,"Рукавицы Скеттис с защитой от сил природы (111)","",1
61000,"Рукавицы Скеттис с магической аурой (111)","",1
61000,"Рукавицы Скеттис со знаком орла (111)","",1
61000,"Нагрудник Костеглодов с меткой оракула (81)","",3
61000,"Нагрудник Костеглодов с меткой заклинателя (81)","",1
60900,"Кираса Кровавого Рыцаря с меткой преступника (102)","",1
60900,"Кираса Кровавого Рыцаря с меткой заклинателя (102)","",1
60900,"Кираса Кровавого Рыцаря с защитой от огня (102)","",1
60500,"Шипастые браслеты с меткой заклинателя (105)","",1
60500,"Капюшон Консорциума с меткой волшебника (108)","",2
60500,"Перчатки из змеиной кожи (52)","",2
60200,"Врайкульский щит с меткой волшебника (146)","",1
60200,"Врайкульский щит с защитой от сил природы (146)","",1
60200,"Врайкульский щит со знаком гориллы (146)","",1
60200,"Короткие штаны преследующего ветер (46)","",1
